Dimension Index,Top-Activating Contexts,Context Activations
5911,"[[26374, 9764, 12, 41, 72, 198, 198, 5188, 2606, 43, 14], [14, 51, 672, 4448, 34835, 198, 198, 7, 12637, 8, 532], [42, 14201, 346, 7844, 23368, 198, 198, 17184, 54, 531, 867], [12647, 2275, 19830, 14, 25876, 198], [13, 15862, 14, 47740, 10918, 198, 198, 20376, 17496, 481, 3002], [1031, 75, 14, 8979, 5555, 198, 198]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 31.406160354614258, 18.805145263671875, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 29.64916229248047, 19.40277671813965, 6.381411075592041, 0.0, 2.088218927383423, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 27.93086814880371, 15.154239654541016, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 27.120990753173828], [0.0, 0.0, 0.0, 0.0, 0.0, 24.727598190307617, 14.320391654968262, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.968383252620697, 0.0, 0.0, 21.3726863861084, 9.688597679138184]]"
5912,"[[1544, 2087, 326, 465, 1641, 318, 6626, 319, 1771, 339, 815], [1364, 2157, 618, 465, 1641, 11468, 262, 19988, 44508, 938, 3431], [351, 262, 734, 4172, 749, 7272, 9763, 416, 3278, 5937, 11], [1364, 262, 3117, 338, 1641, 4203, 1309, 866, 416, 262, 1080], [8518, 23592, 290, 465, 3656, 1625, 2402, 262, 19646, 10591, 18364], [3759, 1301, 290, 465, 1641, 286, 2111, 284, 564, 250, 622]]","[[0.0, 0.0, 0.0, 0.0, 0.5624343752861023, 12.66702651977539, 6.899920463562012, 4.814770221710205, 2.4864675998687744, 0.0, 0.0], [0.0, 0.0, 0.6096208095550537, 0.0, 2.536141872406006, 10.89393138885498, 7.185133934020996, 0.0, 0.0, 0.0, 0.6435681581497192], [1.1631814241409302, 0.3224633038043976, 0.0, 1.0102055072784424, 6.140130043029785, 8.237789154052734, 5.006685256958008, 3.1538798809051514, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.7548145651817322, 4.044029712677002, 8.155006408691406, 2.8978681564331055, 0.0, 3.4473657608032227, 2.253546953201294, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2600895166397095, 7.449575424194336, 0.0, 1.4125322103500366, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.4102929830551147, 7.1692023277282715, 1.1378657817840576, 2.5132272243499756, 0.0, 0.0, 0.0]]"
5913,"[[262, 1628, 6798, 290, 12965, 663, 6195, 8517, 13, 198, 198], [25153, 326, 345, 1053, 9657, 257, 649, 2318, 12523, 357, 9774], [11, 508, 338, 16517, 1327, 34380, 284, 24995, 680, 511, 845], [3583, 326, 339, 373, 9657, 355, 257, 42374, 265, 13, 198], [645, 16195, 284, 12965, 599, 6037, 13, 887, 262, 1664, 318], [4385, 4875, 2139, 10131, 26490, 257, 1597, 1410, 422, 262, 7815]]","[[0.0, 0.0, 0.0, 0.0, 1.3276073932647705, 11.046257972717285, 10.511331558227539, 2.304654836654663, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 9.640989303588867, 4.18654727935791, 0.0, 4.480137348175049, 1.1447234153747559, 0.0], [0.0, 0.0, 0.0, 0.0, 6.452779293060303, 7.524875640869141, 1.8280012607574463, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 4.839558124542236, 4.3279266357421875, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 3.432133436203003, 4.57248592376709, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 4.3460469245910645, 0.5025298595428467, 0.0, 0.0, 0.0, 0.0]]"
5914,"[[16890, 2018, 351, 11, 393, 3031, 284, 11, 2972, 17408, 4778], [5931, 1398, 13, 632, 11073, 16739, 11, 10742, 12, 30176, 6249], [12, 2435, 326, 262, 5044, 39307], [4465, 284, 2948, 8904, 23992, 287, 2614, 6958, 13, 28491, 262], [262, 11666, 12749, 714, 307, 39119], [597, 7460, 1656, 11, 19737, 7767, 389, 1541, 3726, 284, 1487]]","[[0.0, 1.2645350694656372, 3.263068199157715, 1.3828297853469849, 0.8180339336395264, 6.709345817565918, 6.423494815826416, 3.2494442462921143, 3.670947551727295, 3.9725799560546875, 1.474518895149231], [0.0, 0.0, 0.0, 0.0, 0.9454419612884521, 5.771914958953857, 0.0, 0.0, 0.0, 5.357784271240234, 3.8089921474456787], [0.0, 0.0, 0.0, 0.0, 0.0, 4.76118803024292], [0.0, 0.0, 0.0, 0.0, 3.7593424320220947, 4.610169887542725, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 4.506968975067139], [0.0, 0.0, 0.0, 0.0, 0.0, 4.169992446899414, 0.2663334608078003, 0.0, 0.0, 0.0, 0.0]]"
5953,"[[319, 618, 314, 1234, 340, 287, 612, 13, 887, 994, 126], [466, 878, 339, 1392, 284, 670, 319, 465, 1802, 400, 10955], [3053, 14752, 981, 673, 373, 4986, 13, 1375, 318, 10607, 284], [276, 502, 618, 314, 373, 7954, 290, 5938, 13, 632, 5300], [24104, 706, 339, 373, 5047, 351], [2651, 284, 618, 340, 5860, 287, 262, 6076, 357, 273, 11]]","[[0.0, 0.006984546780586243, 0.0, 3.83650803565979, 8.09998607635498, 8.935361862182617, 7.4227213859558105, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 4.005508899688721, 8.269906044006348, 7.133514404296875, 4.949347019195557, 3.4055211544036865, 3.1602580547332764, 2.409533739089966], [0.0, 0.0, 0.0, 0.0, 1.250260829925537, 8.067235946655273, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.085442304611206, 0.0, 2.207794666290283, 2.760709762573242, 7.097233772277832, 4.441259384155273, 4.307915687561035, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.220470666885376, 6.04011869430542, 7.012073040008545], [0.0, 0.0, 0.0, 0.0, 1.6991006135940552, 6.697128772735596, 4.814388275146484, 2.977228879928589, 2.4675052165985107, 0.0, 0.0]]"
5955,"[[251, 5788, 326, 779, 4152, 355, 257, 17413, 7815, 284, 262], [3544, 257, 7888, 7309, 25019, 355, 257, 10317, 318, 852, 4166], [13, 5747, 5389, 973, 3747, 355, 511, 14271, 13, 2964, 12], [290, 468, 1239, 587, 973, 355, 257, 8766, 11553, 3814, 287], [1872, 25, 37194, 88, 973, 355, 3777, 198, 198, 30820, 631], [11, 543, 262, 1294, 1718, 355, 636, 286, 9388, 329]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 27.28879165649414, 25.31705665588379, 0.0, 0.0, 0.0, 0.0], [0.0, 1.1846966743469238, 0.0, 0.0, 0.0, 24.489826202392578, 20.970991134643555, 2.111736297607422, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.04992726445198059, 22.23969268798828, 21.59342384338379, 7.451574802398682, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.2678916454315186, 21.230817794799805, 18.31621551513672, 2.015230178833008, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 20.97944450378418, 5.114837646484375, 3.106381416320801, 1.312855839729309, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 12.833257675170898, 0.0, 0.6637941598892212, 0.0, 0.0]]"
5963,"[[422, 262, 14555, 30914, 30777, 85, 1127, 17795, 674, 8701, 289], [22765, 6640, 10571, 422, 1962, 86, 993, 7246, 13, 198, 198], [7412, 8305, 15870, 1081, 456, 283, 11, 508, 318, 422, 23475], [1577, 345, 7429, 13, 1962, 268, 3010, 4285, 15318, 7224, 326], [13, 198, 198, 9414, 562, 44, 2954, 373, 7042, 287, 8309], [290, 281, 12534, 284, 37070, 10989, 9375, 280, 8482, 11, 257]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 7.285238265991211, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 6.773653507232666, 2.647885322570801, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 6.609386444091797, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 6.240610599517822, 1.5283880233764648, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 6.070940971374512, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 5.781242847442627, 0.0, 0.0, 0.0, 0.0, 0.0]]"
5972,"[[422, 1811, 1180, 11372, 13, 775, 1183, 15647], [1622, 550, 4444, 1909, 13, 632, 3407, 477, 1830, 2826, 355], [11, 2057, 290, 41440, 13, 632, 20829, 257, 1336, 2423, 286], [4332, 10667, 777, 503, 26, 994, 389, 262, 1103, 6419, 25], [3574, 262, 5668, 12784, 11, 356, 481, 2298, 1936, 9670, 14591], [29251, 779, 13, 887, 644, 314, 1422, 447, 247, 83, 466]]","[[0.0, 0.0, 0.0, 0.0, 0.26686275005340576, 6.633596897125244, 6.240128040313721, 1.77522611618042], [0.0, 0.0, 0.0, 0.0, 0.0, 6.62215518951416, 3.1338374614715576, 0.4091961085796356, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 5.0428080558776855, 2.7470028400421143, 0.22720572352409363, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8218903541564941, 4.709468364715576, 3.344628095626831, 1.0565029382705688, 0.0, 0.0, 0.0], [0.893541693687439, 2.2062549591064453, 0.0, 0.0, 0.49664661288261414, 4.252062797546387, 3.4626379013061523, 0.4946761429309845, 0.17902463674545288, 0.0, 0.0], [0.0, 0.0, 0.0, 2.2826297283172607, 1.2729265689849854, 4.110401630401611, 1.2171798944473267, 0.0, 0.0, 0.0, 0.0]]"
5983,"[[44, 378, 1058, 8255, 44, 378, 12, 7635, 45114, 329, 36645]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 2.6275339126586914, 0.0, 0.0, 0.0, 0.0, 0.0]]"
5985,"[[31174, 12077, 262, 1074, 994, 379, 27290, 13295, 5189, 48433, 11], [284, 17323, 23044, 13, 3423, 379, 17323, 23044, 11, 356, 1183], [286, 4912, 360, 11, 994, 379, 262, 9005, 29674, 9874, 27361], [632, 373, 7165, 3024, 994, 287, 2986, 9500, 11, 523, 314], [338, 7072, 11, 1775, 994, 319, 3321, 11, 2901, 767, 11], [11, 287, 428, 2071, 286, 262, 520, 897, 417, 25869, 356]]","[[0.0, 0.0, 0.0, 0.0, 1.5416500568389893, 34.72034454345703, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 31.344892501831055, 2.212139368057251, 0.0, 2.1050634384155273, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 28.44208526611328, 7.022226333618164, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 24.62708282470703, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 6.283823013305664, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.26479628682136536, 0.0, 0.0, 4.201962471008301, 5.56124210357666, 0.0, 0.0, 0.0, 0.0, 0.0]]"
6003,"[[2130, 468, 1029, 18759, 11, 910, 11, 393, 1029, 2910, 3833]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 34.87099838256836, 0.0, 0.0, 0.0, 0.0, 0.0]]"
6009,"[[247, 83, 1975, 2279, 345, 1100, 287, 3942, 14741, 13, 198], [3000, 12945, 546, 644, 673, 7224, 13, 198, 198, 39, 5098], [588, 262, 5449, 356, 821, 4379, 287, 262, 5175, 1910, 13], [262, 1266, 3513, 314, 423, 1775, 2058, 422, 18944, 5124, 11], [21454, 326, 6459, 2279, 345, 1064, 13626, 546, 262, 22775, 13], [198, 4342, 338, 644, 356, 4499, 25, 198, 198, 40330, 468]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 23.561378479003906, 2.0809438228607178, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 22.161113739013672, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 19.829914093017578, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0228281021118164, 18.984407424926758, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 14.688210487365723, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 14.631373405456543, 0.0, 0.0, 0.0, 0.0, 0.0]]"
6020,"[[7085, 661, 423, 587, 7428, 284, 262, 4736, 625, 640, 2233], [13965, 28154, 27993, 851, 1081, 29850, 355, 340, 743, 307, 11], [83, 38138, 262, 1499, 6095, 503, 257, 2176, 12170, 11, 475]]","[[0.0, 0.0, 0.0, 0.0, 1.6862962245941162, 5.2682600021362305, 0.016072198748588562, 0.0, 0.12329191714525223, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 5.171319007873535, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 5.110523700714111, 0.0, 0.0, 0.0, 0.0, 0.0]]"
6021,"[[3199, 2904, 287, 262, 4913, 286, 27684, 18430, 416, 262, 1605]]","[[0.0, 0.0, 1.0914087295532227, 2.6081278324127197, 3.375572919845581, 66.56094360351562, 21.284761428833008, 5.7148942947387695, 0.0, 6.115314483642578, 1.4976341724395752]]"
6028,"[[3785, 2256, 329, 31877, 25932, 468, 1297, 262, 21821, 326, 339], [5942, 1037, 883, 7977, 290, 6370, 284, 3708, 510, 262, 6447], [1201, 2644, 880, 11, 1683, 357, 482, 323, 11, 612, 318], [9207, 422, 26319, 301, 11, 284, 651, 257, 2565, 286, 262], [9119, 286, 7768, 447, 251, 319, 3635, 11, 290, 262, 10278], [546, 607, 3344, 351, 7720, 11, 673, 3544, 262, 3223, 3303]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 3.534498453140259, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6406751275062561, 3.201767683029175, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 2.3942067623138428, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 2.3075547218322754, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 2.082850933074951, 1.433722734451294, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.9079540967941284, 0.0, 0.0, 0.0, 0.0, 0.0]]"
6047,"[[3872, 290, 27515, 5810, 318, 257, 5810, 23052, 351, 21611, 290], [317, 3881, 460, 307, 5447, 355, 257, 4735, 9136, 326, 8833], [262, 8842, 4346, 5984, 47, 357, 23913, 4538, 2292, 8, 3815], [198, 198, 12442, 37302, 3609, 11, 262, 13835, 7040, 286, 4858], [307, 355, 4050, 355, 32043, 357, 1930, 270, 1313, 25592, 16667], [318, 22961, 350, 368, 11, 329, 15644, 5518, 1072, 9142, 13]]","[[0.0, 0.0, 0.0, 0.0, 13.916810989379883, 15.193535804748535, 3.8162734508514404, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3044348359107971, 1.0466234683990479, 0.0, 13.336186408996582, 9.141363143920898, 1.4935975074768066, 1.332459568977356, 0.26366493105888367, 0.0], [0.0, 0.0, 0.0, 0.0, 1.449547529220581, 13.223763465881348, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 2.246687173843384, 12.96760368347168, 11.951691627502441, 4.396658897399902, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.9593583345413208, 11.720818519592285, 2.835493326187134, 0.0, 2.354400157928467, 0.0, 0.5046297311782837], [0.0, 0.0, 0.0, 0.0, 1.1739519834518433, 10.750664710998535, 0.0, 0.0, 1.2652255296707153, 0.0, 0.0]]"
6049,"[[5179, 286, 5242, 286, 5054, 852, 5104, 721, 276, 422, 777], [12968, 16387, 284, 2872, 1637, 262, 3517, 1171, 15863, 284, 262], [1532, 345, 1842, 4581, 1637, 790, 1227, 319, 1016, 284, 262], [17849, 290, 12284, 1637, 422, 262, 7881, 13, 1649, 262, 6538], [481, 3677, 5242, 286, 5054, 2861, 286, 22690, 319, 262, 1280], [30145, 11, 329, 257, 6838, 5295, 416, 262, 5011, 284, 307]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 8.528121948242188, 0.26997604966163635, 0.0, 4.671165943145752, 3.961181402206421, 0.5672118663787842], [0.0, 0.0, 0.0, 0.0, 0.0, 4.793336868286133, 0.0, 0.0, 0.0, 1.3756614923477173, 0.0], [0.0, 0.0, 0.0, 0.0, 0.03175802528858185, 4.7326836585998535, 0.28109943866729736, 1.9005533456802368, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 3.0084784030914307, 4.0227508544921875, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.4951717853546143, 0.0, 0.0, 0.027682632207870483, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.4281246662139893, 0.0, 0.0, 0.0, 0.0, 0.0]]"
6055,"[[73, 53, 24, 44, 57, 77, 48, 70, 34, 8301, 13], [14, 79, 14, 87, 10503, 73, 88, 6359], [14, 20, 50, 18, 25922, 73, 80, 48274, 71, 56, 30], [15, 12, 15, 64, 16, 67, 12, 65, 40873, 12, 44928]]","[[10.187370300292969, 0.0, 0.0, 0.0, 0.0, 21.06036376953125, 0.0, 19.558500289916992, 0.0, 0.0, 0.0], [0.0, 3.777397632598877, 0.0, 0.307333379983902, 0.0, 13.661386489868164, 13.441407203674316, 0.15738606452941895], [0.0, 0.0, 0.0, 0.0, 0.0, 13.378843307495117, 9.856142044067383, 1.679007887840271, 12.359451293945312, 0.0, 0.0], [0.0, 0.0, 0.0, 4.5875749588012695, 0.0, 11.071906089782715, 0.0, 7.163162708282471, 0.0, 0.0, 0.0]]"
6073,"[[564, 250, 464, 14325, 319, 7077, 1909, 481, 407, 32651, 262], [1532, 257, 1862, 582, 287, 2042, 12, 3036, 1150, 10359, 1706], [25, 1052, 4036, 9379, 287, 14679, 468, 587, 36193, 329, 7067], [262, 3367, 286, 257, 4664, 1743, 287, 262, 4518, 2097, 338], [6849, 13, 317, 4706, 319, 7077, 22893, 618, 339, 2982, 286], [6823, 15849, 287, 15725, 3719, 1122, 925, 257, 27833, 720, 22136]]","[[0.0, 0.0, 0.0, 0.0, 1.200499415397644, 7.035231590270996, 6.200493335723877, 0.18046560883522034, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 3.0280323028564453, 6.633025169372559, 1.3163855075836182, 2.36039662361145, 2.172663927078247, 4.745678901672363, 4.627381801605225], [0.0, 0.0, 0.0, 0.0, 1.3120557069778442, 6.608794689178467, 0.4094246029853821, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.050097942352295, 1.8496278524398804, 6.29593563079834, 3.657473564147949, 4.735874652862549, 0.37276536226272583, 1.1007674932479858, 3.0023653507232666], [0.0, 0.0, 0.0, 0.0, 0.189875528216362, 6.020623683929443, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7779743671417236, 4.006463050842285, 1.117329716682434, 5.941061973571777, 0.14424681663513184, 1.4608904123306274, 0.0, 0.0, 0.0]]"
6085,"[[5047, 379, 262, 5882, 518, 84, 346, 33625, 3217, 13, 198], [11, 1380, 49878, 290, 1024, 320, 418, 11, 810, 18688, 2753], [614, 416, 10914, 11915, 9637, 272, 18589, 36232, 68, 13, 554], [26, 10914, 25, 5601, 9398, 363, 11, 16293, 685, 67, 133], [706, 257, 3425, 286, 473, 385, 1095, 290, 21385, 4978, 2046], [2960, 306, 284, 262, 440, 1071, 516, 364, 428, 5041, 13477]]","[[0.0, 0.0, 0.0, 0.0, 4.393960952758789, 11.74124526977539, 1.0659332275390625, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 11.265847206115723, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 10.464369773864746, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 8.641648292541504, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 8.520753860473633, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 7.859035015106201, 0.0, 0.0, 0.0, 0.0, 0.0]]"
6102,"[[2716, 7415, 25, 198, 198, 1870, 994, 318, 262, 2656, 2008], [47843, 33847, 13, 198, 198, 1870, 275, 4246, 9180, 8127, 1195], [46866, 18581, 13, 198, 198, 1870, 994, 447, 247, 82, 1521], [198, 29453, 11725, 198, 198, 1870, 340, 561, 423, 587, 881], [345, 389, 13, 198, 198, 1870, 783, 314, 1101, 14720, 13], [284, 15488, 13, 198, 198, 1870, 644, 546, 477, 777, 2042]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 33.642547607421875, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 33.4525146484375, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 32.16142272949219, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 29.78412437438965, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 29.74860954284668, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 22.57761001586914, 0.0, 0.0, 0.0, 0.0, 0.0]]"
6103,"[[314, 6825, 11, 1254, 1479, 284, 2128, 572, 546, 340, 287], [290, 611, 1997, 2925, 2642, 1607], [13, 1002, 345, 389, 40102, 11, 27807, 1636, 5371, 11, 8556], [82, 685, 14300, 60, 2482, 340, 447, 247, 82, 257, 14598], [447, 247, 83, 766, 340, 345, 3636, 447, 247, 83, 1975], [13, 1002, 484, 1422, 470, 11, 484, 9617, 340, 1497, 553]]","[[0.0, 0.0, 7.499316215515137, 6.4584431648254395, 5.433148384094238, 8.018014907836914, 0.08909685909748077, 0.0, 0.46896934509277344, 1.0388933420181274, 2.3871493339538574], [0.0, 0.0, 0.0, 0.0, 0.0, 5.588091850280762], [0.0, 0.0, 0.0, 0.0, 0.0, 4.94359827041626, 0.0, 0.0, 0.0, 0.3394250273704529, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 4.818456172943115, 0.0, 0.0, 2.8615574836730957, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.4003489017486572, 0.9716795086860657, 0.0, 0.0, 0.3584365248680115, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.1871113777160645, 1.4951668977737427, 0.0, 1.4578570127487183, 1.6143085956573486, 0.0]]"
6106,"[[13111, 286, 644, 314, 2630, 318, 991, 5981, 1909, 25, 198], [1271, 286, 883, 1468, 40907, 389, 287, 262, 26315, 11, 7492], [198, 7085, 286, 883, 6685, 389, 287, 4941, 284, 465, 572], [262, 6823, 26637, 287, 2669, 423, 3111, 319, 1687, 2428, 287]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 12.927938461303711, 3.5565829277038574, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 9.549043655395508, 9.181295394897461, 3.833212375640869, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 8.827300071716309, 5.6909098625183105, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.516854166984558, 8.540214538574219, 3.713066577911377, 1.9857910871505737, 0.0, 0.0, 0.0]]"
6113,"[[1797, 8220, 11, 33290, 5064, 30649, 3539, 11, 4916, 357, 7643], [8515, 38079, 6177, 33290, 5064, 30649, 3539, 370, 23261, 198, 198], [77, 74, 30, 337, 361, 417, 2634, 256, 9101, 260, 9091], [14037, 1992, 38758, 376, 1078, 993, 1288, 12, 50, 23267, 286], [1324, 17334, 12578, 11099, 29583, 3526, 198, 198, 33433, 5831, 18577], [44719, 373, 5710, 329, 6446, 417, 11427, 346, 20473, 706, 257]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 16.108097076416016, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 15.94836139678955, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 15.017708778381348, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 7.3774919509887695, 2.35967755317688, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.6762815713882446, 0.0, 5.726928234100342, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 5.655582904815674, 0.0, 2.2681820392608643, 2.627915859222412, 0.0, 0.0]]"
6125,"[[5895, 257, 2855, 326, 561, 14634, 262, 1181, 338, 14335, 1099], [36769, 14429, 714, 2391, 9575, 11949, 262, 7071, 13, 383], [8677, 1366, 393, 484, 460, 9117, 281, 4946, 8090], [761, 284, 302, 12, 1069, 9862, 262, 1535, 3048, 286, 11219], [25165, 4452, 13, 679, 1549, 14634, 12439, 11, 4975, 262, 1687], [512, 287, 262, 1923, 284, 10014, 10964, 13, 4746, 10120, 357]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 7.879818439483643, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 4.3759636878967285, 7.264256000518799, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 6.917501926422119, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 6.6671576499938965, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 6.035148620605469, 0.0, 0.0, 3.2961642742156982, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 5.779216766357422, 0.0, 0.0, 0.0, 0.0, 0.0]]"
6127,"[[3774, 30, 198, 198, 27125, 284, 674, 1479, 16983, 13, 198], [3774, 30, 198, 198, 27125, 284, 674, 1479, 16983, 13, 198], [3774, 30, 198, 198, 27125, 284, 674, 1479, 16983, 13, 198]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 50.783695220947266, 21.235090255737305, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 50.783695220947266, 21.235090255737305, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 50.783695220947266, 21.235090255737305, 0.0, 0.0, 0.0, 0.0]]"
