Dimension Index,Top-Activating Contexts,Context Activations
19950,"[[1560, 514, 703, 2642, 356, 389, 287, 19502, 828, 475, 428], [25, 314, 973, 284, 670, 612, 8, 290, 262, 2274, 4219], [3003, 5180, 350, 1501, 695, 18303, 357, 29110, 29720, 1375, 4120], [345, 33412, 21529, 290, 50137, 6783, 737, 383, 3350, 635, 19869], [484, 447, 247, 260, 2406, 736, 8133, 5290, 2994, 287, 511], [616, 3656, 290, 314, 11626, 510, 737, 775, 423, 587, 1642]]","[[6.139547348022461, 17.757535934448242, 20.08485984802246, 8.80321979522705, 13.636309623718262, 27.01624298095703, 8.29035472869873, 16.318756103515625, 0.0, 0.0, 0.0], [0.0, 0.15097124874591827, 2.774437427520752, 0.6317428946495056, 13.61874008178711, 26.26315689086914, 0.0, 0.0, 0.0, 0.0, 0.0], [0.6459949612617493, 2.814603805541992, 4.221937656402588, 0.0, 5.46478271484375, 25.877574920654297, 2.2873141765594482, 0.002138987183570862, 0.0, 0.0, 0.0], [15.819670677185059, 8.429936408996582, 23.13239288330078, 10.200139999389648, 3.7103471755981445, 24.75315284729004, 0.0, 0.0, 0.0, 0.0, 0.0], [10.854684829711914, 4.35590934753418, 3.1283421516418457, 10.564430236816406, 16.148977279663086, 24.605304718017578, 0.0, 0.0, 0.0, 0.0, 0.0], [3.2586514949798584, 8.884681701660156, 0.0, 5.641173839569092, 14.416418075561523, 24.558494567871094, 0.0, 0.0, 0.0, 0.0, 0.0]]"
20305,"[[87, 60, 7281, 31598, 18, 319, 35515, 11151, 290, 287, 262], [1510, 1451, 2599, 3205, 284, 720, 1129, 13, 16, 1510, 13], [4771, 6287, 329, 3389, 900, 257, 1700, 1877, 11, 20252, 23708], [1466, 9977, 11290, 284, 13, 968, 1971, 318, 4398, 329, 4981], [604, 13, 22, 503, 286, 642, 416, 4764, 764, 198, 198], [14, 7738, 2821, 14, 2959, 1990, 500, 198, 198, 38150, 286]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 5.201882839202881, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 4.9506096839904785, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 4.764714241027832, 0.0, 0.0, 0.028943125158548355, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 4.409707546234131, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 3.209909200668335, 4.222762107849121, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.842529535293579, 0.0, 0.0, 0.0, 0.0, 0.0]]"
20552,"[[738, 4992, 290, 5567, 11233, 357, 20034, 6998, 12, 48, 828], [4482, 3337, 28373, 9142, 357, 50, 4093, 44, 737, 198, 198], [32180, 554, 8334, 1874, 6442, 357, 34, 41, 10234, 12, 46], [0, 198, 198, 15580, 6242, 1313, 1073, 17917, 25, 19710, 2688], [72, 57, 9081, 46518, 9308, 4100, 34, 559, 297, 468, 587], [12, 2075, 2791, 393, 2056, 31, 330, 2290, 13, 2398, 198]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 46.6675910949707, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 29.479265213012695, 43.71732711791992, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.35191041231155396, 0.0, 0.0, 0.25224339962005615, 39.27629089355469, 0.0, 0.0, 0.0, 0.0, 1.629331350326538], [0.0, 0.0, 0.0, 0.0, 1.6882894039154053, 38.626319885253906, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.1745583862066269, 0.0, 38.33549880981445, 4.319283485412598, 1.288879632949829, 0.0, 0.0, 0.0], [0.0, 0.0, 1.1863353252410889, 6.7431640625, 0.0, 37.58366394042969, 9.301440238952637, 0.0, 0.0, 0.0, 0.0]]"
20913,"[[471, 13, 50, 13, 15072, 691, 737, 198, 198, 21327, 11], [389, 2089, 6593, 13, 314, 760, 340, 447, 247, 82, 477]]","[[0.0, 0.0, 6.295007228851318, 0.5112765431404114, 45.47578048706055, 56.126155853271484, 0.0, 0.0, 0.0, 0.0, 0.0], [14.732851028442383, 39.919044494628906, 41.70914840698242, 26.258485794067383, 14.856760025024414, 42.92947769165039, 37.52334213256836, 7.839095592498779, 19.42276382446289, 13.836639404296875, 19.12336540222168]]"
20918,"[[7759, 1511, 25, 26855, 9761, 16182, 311], [393, 4482, 3337, 28373, 9142, 357, 50, 4093, 44, 737, 198], [532, 1439, 2489, 10395, 22964, 904, 15971, 11, 5371, 286, 15601]]","[[4.187482833862305, 0.0, 0.0, 0.0, 0.0, 53.1516227722168, 0.0], [0.0, 0.0, 0.0, 0.0, 0.29406893253326416, 48.96275329589844, 1.4776322841644287, 8.99937915802002, 7.967017650604248, 3.300328254699707, 0.0], [0.0, 0.0, 0.0, 0.0, 1.7467267513275146, 47.512855529785156, 0.0, 0.0, 0.0, 0.0, 0.0]]"
21031,"[[31359, 32116, 4038, 13, 198, 198, 31359, 32116, 318, 262, 1218], [326, 13119, 1057, 13, 198, 198, 7571, 1830, 13, 198, 198], [17691, 2688, 6894, 13, 198, 198, 25153, 257, 3195, 905, 1912]]","[[87.33848571777344, 40.47233581542969, 46.11173629760742, 61.77070999145508, 66.98278045654297, 109.64247131347656, 33.842559814453125, 13.9380464553833, 37.294559478759766, 35.53875732421875, 38.81073760986328], [43.96849822998047, 20.64468765258789, 16.75358772277832, 50.071937561035156, 57.851322174072266, 103.38272094726562, 19.619659423828125, 24.64189910888672, 11.431018829345703, 42.25484085083008, 67.1341323852539], [41.542640686035156, 31.748149871826172, 29.74193572998047, 56.756465911865234, 67.36112976074219, 102.4961166381836, 25.49006462097168, 42.45207977294922, 29.616165161132812, 23.470338821411133, 33.10370635986328]]"
21372,"[[17057, 508, 389, 4890, 13644, 389, 1342, 1884, 284, 3328, 869], [3335, 6343, 8305, 2773, 286, 262, 10405, 25863, 1718, 2008, 9640]]","[[1.246140956878662, 1.2597999572753906, 1.4633119106292725, 0.7932583689689636, 0.9915317296981812, 1.6789544820785522, 0.9308584332466125, 0.4027104377746582, 1.141619324684143, 1.0682836771011353, 0.8215899467468262], [0.16206732392311096, 0.4498647451400757, 0.611444890499115, 1.2807016372680664, 1.2625274658203125, 1.6627548933029175, 1.3124340772628784, 1.0472393035888672, 1.0835933685302734, 0.692755401134491, 0.7140153646469116]]"
21860,"[[1605, 5396, 286, 3854, 20357, 357, 1462], [14465, 1187, 290, 20904, 669, 357, 10262, 13396, 8, 389, 635], [379, 262, 6638, 4992, 4281, 357, 25793, 8, 9072, 286, 42525], [198, 464, 1605, 10422, 5396, 357, 1921, 32, 8, 3414, 3321]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 59.214046478271484, 0.0], [0.13101963698863983, 0.0, 4.124813556671143, 0.0, 0.0, 50.05973434448242, 0.72291499376297, 3.131093740463257, 0.0, 0.0, 0.0], [5.350477695465088, 5.531529903411865, 0.38138431310653687, 0.8307947516441345, 0.43137890100479126, 48.85549545288086, 0.0, 0.0, 0.0, 0.0, 0.0], [1.175579309463501, 2.0387916564941406, 0.0, 0.0, 2.2687337398529053, 48.14922332763672, 39.03024673461914, 5.716760158538818, 0.0, 0.0, 0.0]]"
22184,"[[286, 649, 532, 290, 1690, 44207, 532, 2842, 284, 3613, 1637], [2018, 351, 11, 393, 3031, 284, 11, 2972, 17408, 4778, 13], [611, 1683, 757, 11, 257, 4071, 8, 640, 314, 1183, 1683], [340, 460, 4620, 851, 290, 5529, 851, 262, 7141, 5951, 2622], [749, 2968, 11, 475, 3190, 35212, 11, 14408, 286, 262, 1285], [247, 82, 922, 851, 772, 6393, 851, 4819, 284, 5203, 319]]","[[0.0, 0.0, 0.0, 0.5488704442977905, 8.26297664642334, 44.39593505859375, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.9288945198059082, 0.0, 9.168662071228027, 44.323734283447266, 0.38635334372520447, 0.0, 0.0, 0.0, 0.0], [1.8074672222137451, 14.408751487731934, 7.259775638580322, 0.0, 12.055869102478027, 31.044620513916016, 11.116412162780762, 0.0, 0.0662851631641388, 0.0, 3.63814115524292], [0.0, 0.0, 0.0, 0.0, 1.0876001119613647, 30.369216918945312, 0.0, 0.0, 0.0, 0.0, 0.0], [2.351803779602051, 4.787779808044434, 1.75510835647583, 5.632132053375244, 0.0, 30.366973876953125, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.13748612999916077, 1.0109515190124512, 0.0, 12.1983060836792, 27.292428970336914, 0.0, 0.0, 0.49927303194999695, 0.0, 0.0]]"
22189,"[[2310, 11, 3050, 198, 198, 1, 1026, 318, 262, 661, 286], [308, 13513, 13062, 198, 198, 1, 3351, 1476, 278, 27644, 11903], [328, 2288, 8, 198, 198, 1, 49141, 8662, 1, 290, 366]]","[[50.9954948425293, 62.778079986572266, 55.328330993652344, 62.557125091552734, 81.74219512939453, 176.14865112304688, 72.43960571289062, 76.31261444091797, 44.888492584228516, 65.7319564819336, 65.95713806152344], [15.643409729003906, 43.10692596435547, 34.6249885559082, 60.0527458190918, 76.9183349609375, 174.952392578125, 41.18846893310547, 66.4874038696289, 56.641048431396484, 36.1705207824707, 24.74465560913086], [18.414287567138672, 0.0, 35.34442901611328, 13.804067611694336, 28.427452087402344, 158.03407287597656, 35.22319030761719, 15.52931022644043, 42.84964370727539, 27.09429931640625, 74.80085754394531]]"
22295,"[[750, 16581, 363, 265, 1302, 329, 30, 770, 614, 11, 356], [307, 2717, 396, 11, 329, 4554, 30, 8314, 340, 423, 284], [2181, 4541, 290, 13998, 1294, 3657, 30, 198, 198, 2202, 3635], [351, 281, 1846, 45073, 1041, 1848, 11, 475, 836, 447, 247], [247, 260, 407, 8440, 319, 640, 30, 198, 198, 2953, 23178], [447, 251, 1148, 326, 991, 2081, 30, 198, 198, 6191, 20936]]","[[4.582800388336182, 2.202324628829956, 4.087355613708496, 8.01297378540039, 11.25400447845459, 52.582763671875, 0.0, 0.0, 6.229835033416748, 0.0, 1.0855607986450195], [15.62179946899414, 33.823482513427734, 41.126399993896484, 3.0435023307800293, 12.9391508102417, 52.165069580078125, 0.0, 0.0, 2.6948435306549072, 1.4957854747772217, 8.394123077392578], [0.0, 44.8947639465332, 0.0, 12.101963996887207, 3.1777899265289307, 52.15806579589844, 0.0, 0.0, 0.9575033187866211, 0.0, 0.0], [3.7977206707000732, 0.0, 3.5536768436431885, 19.193239212036133, 28.408916473388672, 50.61207962036133, 12.92419147491455, 5.109520435333252, 1.6058661937713623, 1.7408738136291504, 6.440634727478027], [21.5802001953125, 8.244162559509277, 15.612825393676758, 43.72556686401367, 18.657392501831055, 49.71831130981445, 0.0, 1.9471795558929443, 0.30393606424331665, 0.0, 0.0], [0.0, 0.0, 0.0, 1.2907038927078247, 0.1130061149597168, 49.618431091308594, 0.0, 0.0, 0.3745167851448059, 0.0, 0.0]]"
22446,"[[4890, 15846, 8599, 2253, 11, 7931, 1869, 290, 24346, 6902, 912], [17, 13094, 198, 198, 817, 8040, 1869, 338, 9957, 318, 257]]","[[0.0, 14.806856155395508, 6.210515022277832, 2.990013599395752, 1.3194141387939453, 57.87576675415039, 0.0, 0.0, 0.0, 0.0, 0.0], [5.740598678588867, 7.867451190948486, 0.0, 11.363558769226074, 14.556194305419922, 46.6287841796875, 18.552488327026367, 24.813934326171875, 12.986785888671875, 10.5882568359375, 11.90046501159668]]"
22897,"[[10532, 3710, 9646, 1430, 352, 1220, 767, 5157, 284, 12917, 198]]","[[0.0, 3.0867629051208496, 8.05411148071289, 0.0, 0.0, 89.43412780761719, 0.0, 0.0, 0.0, 0.0, 1.148655652999878]]"
23021,"[[380, 862, 393, 16790, 31323, 198, 198, 2949, 517, 2153, 79], [33456, 85, 23, 8, 45619, 198, 198, 80, 368, 84, 12], [642, 763, 12, 404, 8739, 198, 198, 1433, 649, 3777, 13], [198, 43916, 7647, 9029, 6027, 198, 198, 36687, 318, 17715, 319], [1022, 661, 290, 6134, 13, 198], [290, 651, 257, 922, 19828, 198, 198, 79, 21823, 262, 7545]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 68.20295715332031, 10.0222806930542, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 68.09893035888672, 7.954738140106201, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 67.47724151611328, 0.9397498965263367, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 53.653526306152344, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 6.158423900604248, 49.613338470458984], [0.0, 0.0, 0.0, 0.0, 0.0, 48.229915618896484, 0.0, 2.7491629123687744, 0.0, 0.0, 0.0]]"
24080,"[[257, 2041, 6695, 7692, 286, 810, 345, 423, 340, 13, 887], [3946, 287, 17000, 10999, 5348, 290, 41391, 2877, 5423, 960, 2978], [307, 22144, 416, 1997, 290, 2279, 1752, 340, 447, 247, 82], [262, 2450, 11, 475, 484, 635, 1975, 326, 340, 447, 247], [41238, 826, 284, 1745, 284, 1848, 262, 4037, 8108, 326, 783], [976, 12, 820, 9352, 11, 290, 33214, 640, 9574, 329, 6709]]","[[0.0, 0.0, 0.0, 0.0, 1.2699761390686035, 11.600481986999512, 5.016291618347168, 0.0, 0.03490309417247772, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 8.501973152160645, 0.0, 0.0, 3.1147732734680176, 0.0, 0.0], [2.1638429164886475, 0.0, 0.0, 2.929579973220825, 0.0, 8.006970405578613, 1.3740891218185425, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.451923131942749, 2.3477299213409424, 4.485400676727295, 7.924335479736328, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.3474779725074768, 7.8215837478637695, 0.2885369062423706, 0.0, 0.6581032872200012, 1.431312084197998, 0.0], [0.0, 0.0, 0.0, 0.0, 3.2822413444519043, 7.735391139984131, 0.0, 0.0, 0.0, 0.0, 0.0]]"
24098,"[[981, 407, 262, 266, 1039, 40965, 502, 13227, 326, 4492, 393], [2215, 345, 892, 286, 4346, 278, 4334, 43775, 11, 262, 3277], [30597, 6252, 11, 34035, 4738, 5891, 36799, 1141, 465, 530, 1711]]","[[3.9832468032836914, 6.503430366516113, 9.61461353302002, 1.6441007852554321, 2.8768980503082275, 18.37899398803711, 11.518932342529297, 8.334203720092773, 5.807817459106445, 2.4588513374328613, 7.3469061851501465], [0.0, 8.319631576538086, 5.4346923828125, 3.783966541290283, 5.906870365142822, 17.918720245361328, 14.008365631103516, 10.257855415344238, 1.9842431545257568, 6.100988864898682, 9.906386375427246], [0.0, 1.1839654445648193, 5.641849040985107, 1.1878376007080078, 4.990075588226318, 16.59151268005371, 5.144001483917236, 0.0, 1.0447263717651367, 1.982957124710083, 2.0390546321868896]]"
24320,"[[422, 262, 2486, 25466, 284, 262, 1301, 25466, 11, 4925, 286], [5181, 2044, 11515, 1989, 287, 262, 2258, 6896, 13, 5555, 12537], [4004, 2842, 286, 2095, 2890, 262, 1181, 286, 8425, 2316, 287], [6806, 38719, 12, 21111, 287, 262, 13316, 198, 198, 2943, 46], [407, 3938, 3002, 262, 3484, 329, 262, 11212, 12319, 43280, 23955], [262, 3504, 25367, 2196, 286, 262, 366, 15948, 318, 9274, 12129]]","[[3.736875295639038, 9.6296968460083, 0.0, 1.1454250812530518, 7.943944454193115, 14.071303367614746, 0.0, 0.0, 0.0, 0.0, 0.0], [2.228355884552002, 0.0, 0.28632569313049316, 5.111248016357422, 6.999297618865967, 13.203756332397461, 5.954073905944824, 0.0, 0.5681694149971008, 0.0, 0.0], [2.6590049266815186, 0.0, 2.4056894779205322, 0.6538015604019165, 5.360817909240723, 13.024038314819336, 0.9674786925315857, 9.172324180603027, 2.011779546737671, 2.4430367946624756, 12.431736946105957], [0.0, 2.2348873615264893, 2.479149103164673, 0.0, 10.524133682250977, 12.825342178344727, 0.0, 0.0, 0.0, 0.0, 0.0], [3.0424373149871826, 2.4822373390197754, 8.23796558380127, 10.325102806091309, 1.9171591997146606, 12.726394653320312, 11.482297897338867, 3.633293628692627, 1.799331784248352, 1.0924663543701172, 4.605438709259033], [4.949465274810791, 0.0, 1.9338244199752808, 0.7083021998405457, 8.60265827178955, 12.162854194641113, 5.491682052612305, 0.0, 0.17239083349704742, 0.0, 0.0]]"
