Dimension Index,Top-Activating Contexts,Context Activations
6448,"[[15269, 357, 34]]","[[258.4996032714844, 0.0, 0.0]]"
6449,"[[15269, 357, 34]]","[[146.66403198242188, 0.15055330097675323, 0.0]]"
6450,"[[15269, 357, 34]]","[[170.8327178955078, 0.0, 0.0]]"
6451,"[[15269, 357, 34]]","[[168.5615997314453, 0.0, 0.0]]"
6452,"[[15269, 357, 34]]","[[63.64356231689453, 0.0, 0.0]]"
6453,"[[15269, 357, 34]]","[[224.65440368652344, 0.0, 0.0]]"
6454,"[[15269, 357, 34]]","[[226.03836059570312, 0.0, 0.0]]"
6455,"[[15269, 357, 34]]","[[88.52242279052734, 0.0, 0.0]]"
6456,"[[15269, 357, 34]]","[[231.72628784179688, 0.0, 0.0]]"
6457,"[[15269, 357, 34]]","[[112.96419525146484, 0.0, 0.0]]"
6458,"[[15269, 357, 34]]","[[130.55279541015625, 0.0, 0.0]]"
6459,"[[15269, 357, 34]]","[[264.675537109375, 0.878006100654602, 0.0]]"
6461,"[[15269, 357, 34]]","[[213.3643035888672, 0.0, 0.0]]"
6462,"[[15269, 357, 34]]","[[115.25749206542969, 0.0, 0.0]]"
6463,"[[15269, 357, 34]]","[[295.154052734375, 0.0, 0.0]]"
6464,"[[15269, 357, 34]]","[[102.03156280517578, 0.0, 0.0]]"
6465,"[[15269, 357, 34]]","[[180.81753540039062, 0.0, 0.0]]"
6466,"[[15269, 357, 34]]","[[238.1673126220703, 0.0, 0.0]]"
6467,"[[15269, 357, 34]]","[[198.5215606689453, 0.0, 0.0]]"
6468,"[[15269, 357, 34]]","[[206.17713928222656, 0.0, 0.0]]"
6469,"[[15269, 357, 34]]","[[282.6886901855469, 0.0, 0.0]]"
6470,"[[15269, 357, 34]]","[[253.45960998535156, 0.0, 0.0]]"
6471,"[[15269, 357, 34]]","[[59.8343505859375, 0.0, 0.0]]"
6472,"[[15269, 357, 34]]","[[145.8588104248047, 0.0, 0.0]]"
6474,"[[15269, 357, 34]]","[[250.22384643554688, 0.0, 0.0]]"
6475,"[[15269, 357, 34]]","[[135.6628875732422, 0.0, 0.0]]"
6476,"[[15269, 357, 34]]","[[111.44495391845703, 0.0, 0.0]]"
6477,"[[15269, 357, 34]]","[[219.4856414794922, 0.0, 0.0]]"
6478,"[[15269, 357, 34]]","[[224.4736328125, 0.0, 0.0]]"
6479,"[[15269, 357, 34]]","[[99.63455200195312, 0.0, 0.0]]"
6480,"[[15269, 357, 34]]","[[237.85792541503906, 0.0, 0.0]]"
6481,"[[15269, 357, 34]]","[[217.2702178955078, 0.0, 0.0]]"
6482,"[[15269, 357, 34]]","[[67.84817504882812, 0.0, 1.0757136344909668]]"
6483,"[[15269, 357, 34]]","[[214.52395629882812, 0.0, 0.0]]"
6484,"[[15269, 357, 34]]","[[182.0123748779297, 0.0, 0.0]]"
6485,"[[15269, 357, 34]]","[[144.38983154296875, 0.0, 0.0]]"
6487,"[[15269, 357, 34]]","[[181.4230499267578, 0.6704967021942139, 0.0]]"
6488,"[[15269, 357, 34]]","[[243.36656188964844, 0.0, 0.0]]"
6489,"[[15269, 357, 34]]","[[268.2216491699219, 0.0, 0.0]]"
6490,"[[15269, 357, 34]]","[[214.25135803222656, 2.078571319580078, 4.098058223724365]]"
6491,"[[15269, 357, 34]]","[[186.17066955566406, 0.0, 0.0]]"
6492,"[[15269, 357, 34]]","[[209.9340057373047, 3.737966775894165, 0.0]]"
6493,"[[15269, 357, 34]]","[[154.562744140625, 0.0, 0.0]]"
6494,"[[15269, 357, 34]]","[[275.05902099609375, 0.0, 0.0]]"
6495,"[[15269, 357, 34]]","[[116.05223083496094, 0.0, 0.0]]"
6496,"[[15269, 357, 34]]","[[56.10519027709961, 0.0, 0.0]]"
6497,"[[15269, 357, 34]]","[[210.8335723876953, 0.0, 0.0]]"
6498,"[[15269, 357, 34]]","[[297.2873229980469, 3.1032285690307617, 0.0]]"
6500,"[[15269, 357, 34]]","[[236.63919067382812, 0.0, 0.0]]"
6501,"[[15269, 357, 34]]","[[84.88866424560547, 0.0, 0.0]]"
6502,"[[15269, 357, 34]]","[[215.61062622070312, 0.0, 0.0]]"
6503,"[[15269, 357, 34]]","[[107.05481719970703, 0.0, 0.0]]"
6504,"[[15269, 357, 34]]","[[123.70541381835938, 0.0, 0.0]]"
6505,"[[15269, 357, 34]]","[[207.46292114257812, 0.0, 0.0]]"
6506,"[[15269, 357, 34]]","[[327.4430847167969, 0.0, 0.0]]"
6507,"[[15269, 357, 34]]","[[129.799072265625, 0.0, 0.0]]"
6508,"[[15269, 357, 34]]","[[170.975830078125, 0.0, 0.0]]"
6509,"[[15269, 357, 34]]","[[147.7996826171875, 0.0, 0.0]]"
6510,"[[15269, 357, 34]]","[[313.0776672363281, 0.0, 0.0]]"
6511,"[[15269, 357, 34]]","[[66.06371307373047, 0.03286514803767204, 0.0]]"
6512,"[[15269, 357, 34]]","[[231.0856475830078, 0.0, 0.0]]"
6513,"[[15269, 357, 34]]","[[206.9254913330078, 0.0, 0.0]]"
6514,"[[15269, 357, 34]]","[[36.847511291503906, 0.0, 0.0]]"
6515,"[[15269, 357, 34]]","[[87.98921203613281, 0.0, 0.0]]"
6516,"[[15269, 357, 34]]","[[169.47325134277344, 0.0, 0.0]]"
6517,"[[15269, 357, 34]]","[[150.8667449951172, 0.0, 0.0]]"
6518,"[[15269, 357, 34]]","[[114.0423583984375, 0.0, 0.0]]"
6519,"[[15269, 357, 34]]","[[54.06596755981445, 0.0, 0.0]]"
6520,"[[15269, 357, 34]]","[[180.1553497314453, 0.0, 0.0]]"
6521,"[[15269, 357, 34]]","[[66.23832702636719, 0.0, 0.0]]"
6522,"[[15269, 357, 34]]","[[105.1865005493164, 0.0, 0.0]]"
6523,"[[15269, 357, 34]]","[[231.88487243652344, 0.0, 0.6267544031143188]]"
6524,"[[15269, 357, 34]]","[[231.5309600830078, 0.0, 0.0]]"
6525,"[[15269, 357, 34]]","[[163.6191864013672, 0.0, 0.0]]"
6526,"[[15269, 357, 34]]","[[65.27658081054688, 0.0, 0.0]]"
6527,"[[15269, 357, 34]]","[[107.44107818603516, 0.0, 0.0]]"
6528,"[[15269, 357, 34]]","[[221.5371551513672, 0.0, 0.0]]"
6529,"[[15269, 357, 34]]","[[121.8343276977539, 0.0, 0.0]]"
6530,"[[15269, 357, 34]]","[[231.86318969726562, 0.0, 0.0]]"
6531,"[[15269, 357, 34]]","[[247.49000549316406, 0.0, 0.0]]"
6532,"[[15269, 357, 34]]","[[189.31161499023438, 0.0, 0.0]]"
6533,"[[15269, 357, 34]]","[[146.0291748046875, 0.0, 0.0]]"
6534,"[[15269, 357, 34]]","[[221.58740234375, 0.0, 0.0]]"
6535,"[[15269, 357, 34]]","[[213.33258056640625, 0.0, 0.0]]"
6536,"[[15269, 357, 34]]","[[126.9247055053711, 0.0, 0.0]]"
6537,"[[15269, 357, 34]]","[[179.24282836914062, 0.0, 0.0]]"
6538,"[[15269, 357, 34]]","[[162.1362762451172, 0.0, 0.0]]"
6539,"[[15269, 357, 34]]","[[167.50857543945312, 0.0, 0.0]]"
6540,"[[15269, 357, 34]]","[[72.92412567138672, 0.0, 0.0]]"
6541,"[[15269, 357, 34]]","[[72.26390075683594, 0.0974046140909195, 0.0]]"
6542,"[[15269, 357, 34]]","[[204.4473876953125, 0.0, 0.0]]"
6543,"[[15269, 357, 34]]","[[204.73377990722656, 4.816173076629639, 0.0]]"
6544,"[[15269, 357, 34]]","[[202.17535400390625, 0.0, 0.0]]"
6546,"[[15269, 357, 34]]","[[232.47161865234375, 0.0, 0.0]]"
6547,"[[15269, 357, 34]]","[[65.01907348632812, 0.0, 0.0]]"
6548,"[[15269, 357, 34]]","[[324.9797668457031, 0.0, 0.0]]"
6549,"[[15269, 357, 34]]","[[240.57957458496094, 0.4302240312099457, 0.0]]"
6550,"[[15269, 357, 34]]","[[91.78356170654297, 0.0, 0.0]]"
6552,"[[15269, 357, 34]]","[[174.18218994140625, 0.7505110502243042, 0.0]]"
6553,"[[15269, 357, 34]]","[[153.0518035888672, 0.0, 0.0]]"
6554,"[[15269, 357, 34]]","[[236.1123504638672, 0.0, 0.0]]"
6555,"[[15269, 357, 34]]","[[139.99844360351562, 0.0, 0.0]]"
6556,"[[15269, 357, 34]]","[[117.59678649902344, 0.0, 0.0]]"
6557,"[[15269, 357, 34]]","[[278.92626953125, 2.7226195335388184, 0.0]]"
6558,"[[15269, 357, 34]]","[[216.0406036376953, 1.7450686693191528, 0.0]]"
6559,"[[15269, 357, 34]]","[[216.38131713867188, 0.0, 0.0]]"
6560,"[[15269, 357, 34]]","[[112.4528579711914, 0.0, 0.0]]"
6561,"[[15269, 357, 34]]","[[149.90748596191406, 0.0, 0.0]]"
6562,"[[15269, 357, 34]]","[[182.9835205078125, 0.0, 0.0]]"
6563,"[[15269, 357, 34]]","[[209.5159149169922, 0.0, 0.0]]"
6564,"[[15269, 357, 34]]","[[245.0985565185547, 0.0, 0.0]]"
6565,"[[15269, 357, 34]]","[[286.3468322753906, 0.0, 46.9881706237793]]"
6566,"[[15269, 357, 34]]","[[213.67007446289062, 0.0, 0.0]]"
6567,"[[15269, 357, 34]]","[[187.8821258544922, 0.0, 0.0]]"
6568,"[[15269, 357, 34]]","[[69.9074478149414, 0.0, 0.0]]"
6569,"[[15269, 357, 34]]","[[357.6168212890625, 0.0, 0.0]]"
6570,"[[15269, 357, 34]]","[[184.90269470214844, 0.0, 0.0]]"
6571,"[[15269, 357, 34]]","[[199.2629852294922, 0.0, 0.0]]"
6572,"[[15269, 357, 34]]","[[125.53309631347656, 0.0, 1.7536749839782715]]"
6573,"[[15269, 357, 34]]","[[198.39866638183594, 0.0, 0.0]]"
6574,"[[15269, 357, 34]]","[[112.93318176269531, 0.0, 0.0]]"
6575,"[[15269, 357, 34]]","[[70.83157348632812, 0.0, 0.0]]"
6576,"[[15269, 357, 34]]","[[194.28427124023438, 0.0, 0.0]]"
6578,"[[15269, 357, 34]]","[[56.735374450683594, 0.0, 0.0]]"
6579,"[[15269, 357, 34]]","[[236.290771484375, 0.0, 0.0]]"
6580,"[[15269, 357, 34]]","[[211.18606567382812, 0.0, 0.0]]"
6581,"[[15269, 357, 34]]","[[269.7725524902344, 0.0, 0.0]]"
6582,"[[15269, 357, 34]]","[[254.9228973388672, 0.0, 0.0]]"
6583,"[[15269, 357, 34]]","[[178.56582641601562, 0.0, 0.0]]"
6584,"[[15269, 357, 34]]","[[219.71678161621094, 0.0, 0.0]]"
6585,"[[15269, 357, 34]]","[[170.14849853515625, 0.0, 0.0]]"
6586,"[[15269, 357, 34]]","[[182.33201599121094, 0.0, 0.0]]"
6587,"[[15269, 357, 34]]","[[128.8973846435547, 0.0, 0.0]]"
6588,"[[15269, 357, 34]]","[[221.7174835205078, 0.0, 0.0]]"
6589,"[[15269, 357, 34]]","[[340.0851745605469, 0.0, 0.0]]"
6590,"[[15269, 357, 34]]","[[219.78192138671875, 0.0, 0.0]]"
6591,"[[15269, 357, 34]]","[[228.0622100830078, 0.0, 0.0]]"
6593,"[[15269, 357, 34]]","[[55.804344177246094, 0.0, 0.0]]"
6594,"[[15269, 357, 34]]","[[171.1907196044922, 0.0, 0.0]]"
6595,"[[15269, 357, 34]]","[[219.333251953125, 0.0, 0.0]]"
6597,"[[15269, 357, 34]]","[[115.37557983398438, 0.0, 0.0]]"
6598,"[[15269, 357, 34]]","[[189.4226531982422, 1.0274717807769775, 0.0]]"
6599,"[[15269, 357, 34]]","[[187.42674255371094, 0.0, 0.0]]"
6600,"[[15269, 357, 34]]","[[126.28019714355469, 0.0, 0.0]]"
6601,"[[15269, 357, 34]]","[[113.8089599609375, 0.0, 0.0]]"
6602,"[[15269, 357, 34]]","[[253.09645080566406, 0.0, 0.0]]"
6603,"[[15269, 357, 34]]","[[220.2931671142578, 0.0, 0.0]]"
6604,"[[15269, 357, 34]]","[[81.43730926513672, 0.0, 0.0]]"
6605,"[[15269, 357, 34]]","[[75.56446838378906, 0.0, 0.0]]"
6606,"[[15269, 357, 34]]","[[168.39122009277344, 0.0, 0.0]]"
6607,"[[15269, 357, 34]]","[[180.72360229492188, 0.0, 0.0]]"
6608,"[[15269, 357, 34]]","[[183.7061004638672, 1.1174216270446777, 0.0]]"
6609,"[[15269, 357, 34]]","[[201.4280242919922, 0.0, 0.0]]"
6610,"[[15269, 357, 34]]","[[257.30120849609375, 0.0, 0.0]]"
6611,"[[15269, 357, 34]]","[[205.39035034179688, 0.0, 0.0]]"
6612,"[[15269, 357, 34]]","[[235.36622619628906, 0.0, 0.0]]"
6613,"[[15269, 357, 34]]","[[205.2976531982422, 0.0, 0.0]]"
6614,"[[15269, 357, 34]]","[[238.71963500976562, 0.0, 0.0]]"
6615,"[[15269, 357, 34]]","[[62.027347564697266, 0.0, 0.0]]"
6617,"[[15269, 357, 34]]","[[147.21719360351562, 0.0, 0.0]]"
6618,"[[15269, 357, 34]]","[[204.37612915039062, 0.0, 0.0]]"
6619,"[[15269, 357, 34]]","[[220.32290649414062, 0.0, 0.0]]"
6621,"[[15269, 357, 34]]","[[211.30760192871094, 0.0, 0.0]]"
6622,"[[15269, 357, 34]]","[[179.48240661621094, 0.0, 0.0]]"
6623,"[[15269, 357, 34]]","[[204.86830139160156, 0.814319908618927, 0.0]]"
6624,"[[15269, 357, 34]]","[[105.69515228271484, 0.0, 0.0]]"
6625,"[[15269, 357, 34]]","[[152.86587524414062, 0.0, 0.0]]"
6627,"[[15269, 357, 34]]","[[232.62405395507812, 0.0, 0.0]]"
6629,"[[15269, 357, 34]]","[[127.63953399658203, 0.0, 0.0]]"
6631,"[[15269, 357, 34]]","[[203.13296508789062, 0.27509045600891113, 0.0]]"
6632,"[[15269, 357, 34]]","[[134.3206329345703, 0.0, 0.0]]"
6633,"[[15269, 357, 34]]","[[189.4541778564453, 2.3177175521850586, 0.0]]"
6634,"[[15269, 357, 34]]","[[173.84036254882812, 0.0, 0.0]]"
6635,"[[15269, 357, 34]]","[[94.38006591796875, 0.0, 0.0]]"
6636,"[[15269, 357, 34]]","[[177.1473388671875, 0.0, 0.0]]"
6637,"[[15269, 357, 34]]","[[43.22154998779297, 0.0, 0.0]]"
6638,"[[15269, 357, 34]]","[[246.00775146484375, 0.0, 0.0]]"
6639,"[[15269, 357, 34]]","[[46.48774719238281, 0.0, 0.0]]"
6640,"[[15269, 357, 34]]","[[219.316162109375, 3.2484843730926514, 0.0]]"
6641,"[[15269, 357, 34]]","[[202.66049194335938, 0.0, 0.0]]"
6643,"[[15269, 357, 34]]","[[135.43431091308594, 0.0, 0.0]]"
6644,"[[15269, 357, 34]]","[[176.14617919921875, 0.1545409858226776, 0.0]]"
6645,"[[15269, 357, 34]]","[[228.25018310546875, 0.0, 0.0]]"
6646,"[[15269, 357, 34]]","[[267.7946472167969, 0.47920161485671997, 0.0]]"
6647,"[[15269, 357, 34]]","[[213.34518432617188, 0.0, 0.0]]"
6648,"[[15269, 357, 34]]","[[166.56076049804688, 0.0, 0.0]]"
6649,"[[15269, 357, 34]]","[[232.54957580566406, 0.0, 0.0]]"
6650,"[[15269, 357, 34]]","[[127.2507553100586, 0.0, 0.0]]"
6651,"[[15269, 357, 34]]","[[168.44309997558594, 0.0, 0.0]]"
6652,"[[15269, 357, 34]]","[[22.040010452270508, 0.0, 0.0]]"
6653,"[[15269, 357, 34]]","[[296.69287109375, 0.0, 0.0]]"
6654,"[[15269, 357, 34]]","[[156.28529357910156, 0.0, 0.0]]"
6655,"[[15269, 357, 34]]","[[189.8812713623047, 1.432631015777588, 0.0]]"
6656,"[[15269, 357, 34]]","[[20.507883071899414, 0.0, 0.0]]"
6657,"[[15269, 357, 34]]","[[132.8129119873047, 0.0, 0.0]]"
6658,"[[15269, 357, 34]]","[[202.4166717529297, 0.0, 0.0]]"
6659,"[[15269, 357, 34]]","[[235.8157196044922, 0.0, 0.0]]"
6660,"[[15269, 357, 34]]","[[240.10369873046875, 0.0, 0.0]]"
6661,"[[15269, 357, 34]]","[[232.98472595214844, 0.0, 0.0]]"
6663,"[[15269, 357, 34]]","[[175.85324096679688, 0.0, 0.0]]"
6664,"[[15269, 357, 34]]","[[204.18588256835938, 0.0, 0.0]]"
6666,"[[15269, 357, 34]]","[[241.04043579101562, 6.8008222579956055, 0.0]]"
6667,"[[15269, 357, 34]]","[[201.7419891357422, 0.0, 0.0]]"
6669,"[[15269, 357, 34]]","[[110.67835235595703, 0.0, 0.0]]"
6670,"[[15269, 357, 34]]","[[66.63346862792969, 0.0, 0.0]]"
6671,"[[15269, 357, 34]]","[[221.46189880371094, 0.0, 0.0]]"
6673,"[[15269, 357, 34]]","[[260.4682922363281, 0.0, 0.0]]"
6674,"[[15269, 357, 34]]","[[221.3441925048828, 0.0, 0.0]]"
6675,"[[15269, 357, 34]]","[[184.66519165039062, 0.0, 0.0]]"
6677,"[[15269, 357, 34]]","[[129.94558715820312, 0.0, 0.0]]"
6678,"[[15269, 357, 34]]","[[123.6780776977539, 1.520635724067688, 0.0]]"
6679,"[[15269, 357, 34]]","[[231.27406311035156, 0.0, 0.0]]"
6680,"[[15269, 357, 34]]","[[129.80555725097656, 0.0, 0.0]]"
6681,"[[15269, 357, 34]]","[[10.189715385437012, 0.0, 0.0]]"
6682,"[[15269, 357, 34]]","[[261.82794189453125, 0.0, 0.0]]"
6683,"[[15269, 357, 34]]","[[82.99066925048828, 0.0, 0.0]]"
6684,"[[15269, 357, 34]]","[[253.123291015625, 1.8016078472137451, 0.0]]"
6685,"[[15269, 357, 34]]","[[247.7798614501953, 0.0, 0.0]]"
6686,"[[15269, 357, 34]]","[[115.64301300048828, 0.6688619256019592, 0.0]]"
6687,"[[15269, 357, 34]]","[[187.68338012695312, 0.0, 0.0]]"
6688,"[[15269, 357, 34]]","[[242.229248046875, 0.0, 0.0]]"
6689,"[[15269, 357, 34]]","[[255.60093688964844, 4.217763423919678, 0.0]]"
6690,"[[15269, 357, 34]]","[[241.6244354248047, 0.0, 0.0]]"
6691,"[[15269, 357, 34]]","[[86.2160873413086, 0.0, 0.0]]"
6692,"[[15269, 357, 34]]","[[76.90898895263672, 0.0, 0.0]]"
6693,"[[15269, 357, 34]]","[[112.51901245117188, 0.0, 0.0]]"
6694,"[[15269, 357, 34]]","[[176.1688995361328, 0.0, 3.181277275085449]]"
6695,"[[15269, 357, 34]]","[[50.85295104980469, 0.0, 0.0]]"
6696,"[[15269, 357, 34]]","[[135.2523651123047, 0.0, 0.0]]"
6697,"[[15269, 357, 34]]","[[251.07919311523438, 0.0, 0.0]]"
6698,"[[15269, 357, 34]]","[[303.9404296875, 0.0, 0.0]]"
6699,"[[15269, 357, 34]]","[[234.283447265625, 0.0, 0.0]]"
6700,"[[15269, 357, 34]]","[[191.06675720214844, 0.0, 0.0]]"
6701,"[[15269, 357, 34]]","[[270.0953063964844, 0.8940029740333557, 0.0]]"
6702,"[[15269, 357, 34]]","[[84.99535369873047, 0.0, 0.0]]"
6703,"[[15269, 357, 34]]","[[94.28462982177734, 0.0, 0.0]]"
6704,"[[15269, 357, 34]]","[[210.7324676513672, 0.0, 0.0]]"
6705,"[[15269, 357, 34]]","[[235.62872314453125, 0.0, 0.0]]"
6706,"[[15269, 357, 34]]","[[175.0771942138672, 0.0, 0.0]]"
6707,"[[15269, 357, 34]]","[[104.94770050048828, 0.0, 0.0]]"
6708,"[[15269, 357, 34]]","[[203.76100158691406, 0.0, 0.0]]"
6709,"[[15269, 357, 34]]","[[117.47097778320312, 0.0, 0.0]]"
6710,"[[15269, 357, 34]]","[[84.1759033203125, 0.0, 0.0]]"
6711,"[[15269, 357, 34]]","[[102.49581909179688, 4.14573860168457, 0.0]]"
6713,"[[15269, 357, 34]]","[[165.3129425048828, 1.6012637615203857, 0.0]]"
6714,"[[15269, 357, 34]]","[[265.38055419921875, 0.0, 0.0]]"
6715,"[[15269, 357, 34]]","[[137.06861877441406, 0.0, 0.0]]"
6716,"[[15269, 357, 34]]","[[260.65460205078125, 0.0, 0.0]]"
6717,"[[15269, 357, 34]]","[[375.1955261230469, 12.416888236999512, 1.7038886547088623]]"
6718,"[[15269, 357, 34]]","[[234.3864288330078, 0.0, 0.0]]"
6719,"[[15269, 357, 34]]","[[233.01821899414062, 0.0, 0.0]]"
6720,"[[15269, 357, 34]]","[[284.6259765625, 0.0, 0.0]]"
6721,"[[15269, 357, 34]]","[[282.6558837890625, 0.0, 0.0]]"
6722,"[[15269, 357, 34]]","[[56.169883728027344, 0.0, 0.0]]"
6723,"[[15269, 357, 34]]","[[212.82696533203125, 0.0, 0.0]]"
6725,"[[15269, 357, 34]]","[[141.72470092773438, 0.0, 0.0]]"
6726,"[[15269, 357, 34]]","[[213.58851623535156, 0.0, 0.0]]"
6727,"[[15269, 357, 34]]","[[197.022216796875, 0.0, 0.0]]"
6728,"[[15269, 357, 34]]","[[201.9688262939453, 0.0, 0.0]]"
6729,"[[15269, 357, 34]]","[[30.802566528320312, 0.0, 0.0]]"
6730,"[[15269, 357, 34]]","[[223.2580108642578, 0.0, 0.0]]"
6731,"[[15269, 357, 34]]","[[211.1361083984375, 0.0, 0.0]]"
6733,"[[15269, 357, 34]]","[[207.38357543945312, 0.0, 0.0]]"
6734,"[[15269, 357, 34]]","[[96.6134033203125, 2.8175289630889893, 2.667522668838501]]"
6735,"[[15269, 357, 34]]","[[75.69517517089844, 0.0, 0.0]]"
6736,"[[15269, 357, 34]]","[[43.199771881103516, 0.0, 0.0]]"
6737,"[[15269, 357, 34]]","[[221.24017333984375, 0.6817775964736938, 0.0]]"
6738,"[[15269, 357, 34]]","[[196.59397888183594, 0.0, 0.0]]"
6739,"[[15269, 357, 34]]","[[232.7412109375, 0.0, 0.0]]"
6740,"[[15269, 357, 34]]","[[207.39971923828125, 0.0, 0.0]]"
6741,"[[15269, 357, 34]]","[[211.86981201171875, 0.0, 0.0]]"
6742,"[[15269, 357, 34]]","[[159.70582580566406, 0.0, 0.0]]"
6743,"[[15269, 357, 34]]","[[162.7493133544922, 3.4478187561035156, 0.16242167353630066]]"
6744,"[[15269, 357, 34]]","[[183.51380920410156, 0.0, 0.0]]"
6745,"[[15269, 357, 34]]","[[240.15115356445312, 0.0, 0.0]]"
6746,"[[15269, 357, 34]]","[[207.31735229492188, 0.0, 0.0]]"
6747,"[[15269, 357, 34]]","[[125.65104675292969, 0.0, 0.0]]"
6748,"[[15269, 357, 34]]","[[219.89337158203125, 0.0, 0.0]]"
6749,"[[15269, 357, 34]]","[[252.07118225097656, 2.0471577644348145, 3.151355743408203]]"
6750,"[[15269, 357, 34]]","[[85.86138153076172, 0.0, 0.0]]"
6751,"[[15269, 357, 34]]","[[162.74183654785156, 0.0, 0.0]]"
6752,"[[15269, 357, 34]]","[[197.56640625, 0.0, 0.0]]"
6753,"[[15269, 357, 34]]","[[198.89894104003906, 0.0, 0.0]]"
6754,"[[15269, 357, 34]]","[[187.28070068359375, 0.0, 0.0]]"
6755,"[[15269, 357, 34]]","[[296.5823669433594, 0.0, 0.0]]"
6756,"[[15269, 357, 34]]","[[262.4951171875, 0.0, 0.0]]"
6757,"[[15269, 357, 34]]","[[185.0745849609375, 0.0, 0.0]]"
6758,"[[15269, 357, 34]]","[[184.0618133544922, 0.0, 0.0]]"
6759,"[[15269, 357, 34]]","[[112.30042266845703, 0.0, 0.0]]"
6760,"[[15269, 357, 34]]","[[219.4435272216797, 1.7529008388519287, 0.0]]"
6761,"[[15269, 357, 34]]","[[110.00536346435547, 0.0, 0.0]]"
6762,"[[15269, 357, 34]]","[[191.09390258789062, 0.0, 0.0]]"
6763,"[[15269, 357, 34]]","[[143.14186096191406, 0.0, 0.0]]"
6764,"[[15269, 357, 34]]","[[228.22857666015625, 1.023255705833435, 0.0]]"
6765,"[[15269, 357, 34]]","[[133.6395263671875, 0.0, 0.0]]"
6766,"[[15269, 357, 34]]","[[229.44036865234375, 0.0, 0.0]]"
6767,"[[15269, 357, 34]]","[[222.4686737060547, 0.0, 0.0]]"
6768,"[[15269, 357, 34]]","[[203.3605194091797, 0.0, 0.0]]"
6769,"[[15269, 357, 34]]","[[192.8119354248047, 0.0, 0.1458071619272232]]"
6770,"[[15269, 357, 34]]","[[275.69305419921875, 0.0, 0.0]]"
6771,"[[15269, 357, 34]]","[[313.78125, 0.0, 0.0]]"
6772,"[[15269, 357, 34]]","[[276.38494873046875, 0.0, 0.0]]"
6773,"[[15269, 357, 34]]","[[184.76809692382812, 0.0, 0.0]]"
6774,"[[15269, 357, 34]]","[[194.71217346191406, 0.0, 0.0]]"
6775,"[[15269, 357, 34]]","[[209.94175720214844, 0.0, 0.0]]"
6776,"[[15269, 357, 34]]","[[254.66348266601562, 1.3409702777862549, 0.0]]"
6777,"[[15269, 357, 34]]","[[189.0276641845703, 0.0, 0.0]]"
6778,"[[15269, 357, 34]]","[[251.03627014160156, 0.0, 0.0]]"
6779,"[[15269, 357, 34]]","[[152.787353515625, 0.0, 0.0]]"
6780,"[[15269, 357, 34]]","[[164.53221130371094, 0.0, 0.0]]"
6781,"[[15269, 357, 34]]","[[16.684818267822266, 0.0, 0.0]]"
6782,"[[15269, 357, 34]]","[[253.94126892089844, 0.5094352960586548, 0.0]]"
6783,"[[15269, 357, 34]]","[[237.62918090820312, 0.0, 0.0]]"
6784,"[[15269, 357, 34]]","[[215.94195556640625, 0.11241143941879272, 0.0]]"
6785,"[[15269, 357, 34]]","[[98.14012908935547, 0.0, 0.0]]"
6786,"[[15269, 357, 34]]","[[186.29522705078125, 0.0, 0.0]]"
6787,"[[15269, 357, 34]]","[[188.3980712890625, 0.0, 0.0]]"
6788,"[[15269, 357, 34]]","[[82.07652282714844, 0.0, 0.0]]"
6789,"[[15269, 357, 34]]","[[142.78863525390625, 0.0, 0.0]]"
6790,"[[15269, 357, 34]]","[[32.01764678955078, 0.0, 0.0]]"
6791,"[[15269, 357, 34]]","[[140.26351928710938, 0.0, 0.0]]"
6792,"[[15269, 357, 34]]","[[110.33715057373047, 0.0, 0.0]]"
6793,"[[15269, 357, 34]]","[[319.1053771972656, 0.0, 0.0]]"
6794,"[[15269, 357, 34]]","[[70.71499633789062, 0.0, 0.0]]"
6795,"[[15269, 357, 34]]","[[74.58321380615234, 0.0, 0.0]]"
6796,"[[15269, 357, 34]]","[[225.637939453125, 0.0, 0.0]]"
6797,"[[15269, 357, 34]]","[[107.98550415039062, 0.0, 0.0]]"
6798,"[[15269, 357, 34]]","[[79.82752227783203, 0.0, 0.0]]"
6799,"[[15269, 357, 34]]","[[190.576904296875, 0.0, 0.0]]"
6800,"[[15269, 357, 34]]","[[235.528564453125, 0.41322171688079834, 0.0]]"
6801,"[[15269, 357, 34]]","[[205.30224609375, 0.6450586318969727, 0.0]]"
6802,"[[15269, 357, 34]]","[[222.44931030273438, 0.0, 0.0]]"
6803,"[[15269, 357, 34]]","[[50.2850456237793, 0.0, 0.0]]"
6804,"[[15269, 357, 34]]","[[309.0443420410156, 0.0, 0.0]]"
6805,"[[15269, 357, 34]]","[[272.1711730957031, 0.0, 0.0]]"
6806,"[[15269, 357, 34]]","[[278.98126220703125, 0.0, 0.0]]"
6807,"[[15269, 357, 34]]","[[5.2321062088012695, 0.7814605236053467, 0.0]]"
6809,"[[15269, 357, 34]]","[[219.71922302246094, 0.0, 0.0]]"
6810,"[[15269, 357, 34]]","[[112.83914184570312, 0.0, 0.0]]"
6811,"[[15269, 357, 34]]","[[9.781062126159668, 0.0, 0.0]]"
6812,"[[15269, 357, 34]]","[[96.70110321044922, 1.1668219566345215, 1.065518856048584]]"
6813,"[[15269, 357, 34]]","[[106.15556335449219, 4.838960647583008, 4.947142601013184]]"
6814,"[[15269, 357, 34]]","[[221.5316162109375, 0.0, 0.14777928590774536]]"
