Dimension Index,Top-Activating Contexts,Context Activations
3660,"[[465, 10767, 351, 262, 9133, 8305, 4460, 293, 5506, 19220, 18348], [1994, 13207, 13, 1073, 26403, 262, 1708, 25, 198, 198, 2396], [4481, 319, 3203, 351, 262, 2912, 564, 250, 15045, 30422, 370], [510, 257, 1051, 326, 2391, 9743, 366, 40, 765, 257, 20433], [447, 251, 290, 2753, 262, 1296, 286, 257, 3850, 284, 11328], [447, 251, 198, 198, 2990, 3767, 284, 751, 11, 564, 250]]","[[0.0, 0.0, 20.901357650756836, 19.444747924804688, 0.0, 21.76911735534668, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 9.212141990661621, 19.90030288696289, 12.445052146911621, 4.962364196777344, 0.0, 0.0, 0.0], [0.1061556488275528, 0.0, 0.0, 7.348331451416016, 13.203495979309082, 19.288793563842773, 0.0, 4.721615791320801, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 5.0793375968933105, 6.748071193695068, 17.84108543395996, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 16.31499671936035, 8.722224235534668, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 2.74993896484375, 16.05490493774414, 0.09123067557811737, 0.7435417175292969, 0.0, 0.0, 0.0]]"
3672,"[[11, 612, 373, 257, 7644, 7014, 326, 9929, 566, 262, 2104], [4034, 416, 13359, 262, 13387, 4336, 13179, 286, 262, 20784, 318], [10207, 1022, 23481, 379, 1337, 5682, 287, 1946, 12, 4626, 3436], [198, 198, 38897, 910, 42073, 22571, 389, 1884, 6692, 284, 262], [262, 8713, 2368, 12, 10608, 4540, 11, 20993, 399, 5067, 13], [4619, 3267, 11, 15723, 4771, 6287, 468, 587, 517, 621, 734]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 4.324845790863037, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 4.143887042999268, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 4.080294132232666, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.8978195190429688, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.131279706954956, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0914528369903564, 0.0, 0.0, 0.0, 0.0, 0.0]]"
3696,"[[15415, 48351, 11, 290, 9724, 2305, 68, 34443, 13823, 10412, 1850], [284, 14634, 262, 2896, 17436, 7561, 329, 40992, 27350, 12786, 2191], [8743, 1222, 16156, 3491, 8965, 430, 10626, 278, 468, 27388, 326], [379, 18591, 262, 6573, 1269, 22609, 19172, 326, 468, 16083, 7223], [1, 39, 2064, 1, 18941, 82, 994, 13, 1114, 584, 3544]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 18.02471351623535, 8.468962669372559, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.5300123691558838, 15.257427215576172, 11.130219459533691, 4.914241313934326, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 12.930218696594238, 1.4306269884109497, 1.5377060174942017, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 11.962632179260254, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 2.509861469268799, 11.39321231842041, 0.8610485792160034, 1.710383415222168, 0.0, 0.0, 0.0]]"
3706,"[[1583, 42453, 694, 7431, 17892, 389, 4837, 287, 262, 11887, 5011], [20397, 2605, 290, 3759, 1301, 389, 8970, 287, 257, 5381, 3234], [8790, 3362, 290, 16556, 15476, 389, 6476, 257, 1263, 22007, 611], [37506, 446, 290, 257, 10816, 389, 7722, 290, 32046, 379, 257], [262, 23576, 290, 11634, 328, 389, 2111, 284, 1445, 2651, 13], [1938, 13, 19764, 290, 8180, 389, 287, 257, 3234, 286, 511]]","[[0.0, 0.0, 0.0, 0.0, 0.13757631182670593, 45.73354721069336, 12.98450756072998, 4.424070835113525, 0.0, 0.0, 0.0], [0.0, 0.0, 1.1364827156066895, 0.0, 1.5368461608886719, 41.84282302856445, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.1630420684814453, 40.98369216918945, 2.0382637977600098, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 39.93492126464844, 5.175329208374023, 5.708595275878906, 0.0, 1.0509848594665527, 0.0], [0.0, 0.0, 0.0, 0.0, 11.279670715332031, 37.7231330871582, 0.0, 1.1190321445465088, 0.0, 0.0, 0.0], [1.3272454738616943, 0.0, 0.0, 0.0, 0.0, 37.238929748535156, 0.0, 1.9445700645446777, 0.0, 0.0, 0.0]]"
3723,"[[14949, 11, 523, 262, 24043, 835, 318], [12724, 19860, 11, 262, 1266, 2446, 318, 284, 779, 257, 3338], [13, 198, 198, 464, 1266, 1517, 284, 466, 284, 39536, 534], [11, 530, 286, 262, 1388, 2842, 284, 7073, 2647, 373, 832], [826, 447, 247, 82, 4004, 2842, 286, 2095, 2890, 262, 1181], [318, 530, 286, 262, 1266, 2842, 284, 2193, 290, 2987, 534]]","[[0.0, 0.0, 0.0, 0.0, 8.20924186706543, 43.8543815612793, 0.0], [0.0, 0.0, 0.0, 0.0, 11.664239883422852, 31.123815536499023, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 4.51069450378418, 28.237276077270508, 0.0, 0.0, 2.9832584857940674, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 25.254281997680664, 0.3285065293312073, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 22.668493270874023, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 15.175355911254883, 0.0, 0.0, 0.0, 0.0, 0.0]]"
3730,"[[1847, 357, 44, 528, 36909, 575, 9019, 737, 1081, 257, 2276], [366, 11576, 306, 1, 393, 366, 82, 28030, 5183, 1, 27884], [11, 15216, 6251, 11, 406, 10534, 6251, 11], [6123, 286, 1111, 26549, 290, 11938, 11, 18828, 32451, 20119, 13], [5186, 5584, 290, 257, 28444, 12, 295, 6555, 2353, 13, 383], [11, 2669, 11, 35007, 290, 9764, 9071, 13, 3412, 878, 860]]","[[0.0, 4.945025444030762, 5.665069580078125, 4.636623859405518, 6.947720050811768, 9.565910339355469, 5.211031436920166, 0.0, 0.0, 0.0, 0.0], [3.488255023956299, 2.4156270027160645, 0.0, 3.6541154384613037, 2.535734176635742, 8.82589340209961, 4.8820366859436035, 6.503466606140137, 4.81318473815918, 4.945089340209961, 0.0], [5.55930757522583, 5.739015102386475, 3.971036434173584, 5.078886032104492, 0.9736881256103516, 8.138439178466797, 4.8833088874816895, 5.0191121101379395], [2.12703013420105, 1.0585052967071533, 1.558700680732727, 4.6140875816345215, 4.047731399536133, 8.121214866638184, 3.40262508392334, 2.706420421600342, 6.494170665740967, 2.638202428817749, 0.0], [0.0, 3.132328510284424, 0.0, 0.27798032760620117, 0.0, 8.086091041564941, 2.796339273452759, 2.9540867805480957, 0.0, 0.0, 0.0], [5.819288730621338, 6.800858020782471, 5.169290542602539, 4.773255348205566, 4.4575090408325195, 7.704079627990723, 2.326211929321289, 0.0, 0.0, 0.0, 0.0]]"
3747,"[[82, 28824, 13338, 2347, 4395, 379, 262, 15074, 2042, 31920, 3001], [12, 18085, 11523, 326, 561, 4839, 14897, 3056, 422, 262, 15555], [50, 13, 1992, 3759, 1301, 284, 1445, 262, 1605, 18613, 287], [1522, 3053, 4382, 326, 673, 973, 290, 1908, 10090, 1321, 625], [33139, 11, 262, 32384, 1448, 326, 468, 3246, 1143, 5179, 286], [1992, 1301, 338, 4640, 1502, 284, 13413, 22004, 6272, 422, 3598]]","[[0.42034316062927246, 5.323217391967773, 4.510591506958008, 7.751945495605469, 3.458286762237549, 11.29389476776123, 8.716716766357422, 2.8315584659576416, 7.236018180847168, 0.9616134762763977, 0.0], [0.29041314125061035, 2.078794240951538, 0.0, 5.079453468322754, 6.859119892120361, 8.133888244628906, 4.624645709991455, 3.925194025039673, 5.862740516662598, 6.074059963226318, 4.893294811248779], [0.0, 0.06130027770996094, 0.0, 0.0, 0.0, 7.8201069831848145, 2.4497694969177246, 2.3659820556640625, 2.754093885421753, 0.0, 0.0], [0.0, 0.0, 0.0, 4.055129051208496, 5.164918899536133, 7.683839797973633, 0.0, 5.135931015014648, 4.191271781921387, 4.86060094833374, 5.72468376159668], [0.0, 0.0, 3.7129666805267334, 4.931568145751953, 1.6373027563095093, 7.573208332061768, 4.783811092376709, 0.0, 1.6817870140075684, 0.4078994393348694, 3.2640342712402344], [0.0, 0.0, 0.0, 0.42238450050354004, 0.16585807502269745, 7.555857181549072, 5.490356922149658, 5.405848026275635, 2.1320481300354004, 0.9998494982719421, 2.398780345916748]]"
3750,"[[11763, 4590, 5555, 25, 3362, 13452, 12079, 7412, 352, 286, 1220], [5555, 25, 1114, 383, 10604, 12, 9980, 7412, 352, 286, 1220], [8982, 49420, 14, 17449, 14, 6633, 5382, 198, 198, 17354, 379], [9995, 1098, 85, 5049, 14, 6633, 5382, 198, 198, 8199, 17088], [12914, 4422, 4176, 416, 7651, 5616, 41913, 198, 198, 7841, 513], [13980, 71, 3733, 290, 31561, 48377, 27312, 319, 2365, 13, 1679]]","[[0.0, 0.0, 0.0, 0.0, 4.011059284210205, 27.184778213500977, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 7.6637139320373535, 9.686216354370117, 23.82929801940918, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 6.095235824584961, 4.106525421142578, 18.661205291748047, 22.4857234954834, 1.1151976585388184, 0.0, 0.0, 0.0, 0.0], [7.545134544372559, 8.719392776489258, 15.024574279785156, 0.0, 11.614197731018066, 20.83820152282715, 0.06772595643997192, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 16.853195190429688, 0.0, 0.0, 0.0, 0.0, 0.0], [12.024880409240723, 6.8173418045043945, 0.0, 0.0, 4.664186000823975, 14.820728302001953, 0.0, 0.0, 0.0, 0.0, 0.0]]"
3758,"[[257, 4858, 2620, 287, 262, 1271, 286, 42891, 508, 460, 783], [407, 1865, 6641, 3891, 618, 5486, 286, 3049, 2057, 13, 3894], [5278, 26608, 11, 4747, 7200, 318, 3443, 852, 14338, 416, 26212], [290, 257, 1178, 2460, 284, 1234, 1978, 428, 5698, 13, 357], [3657, 416, 6872, 503, 262, 3200, 8296, 13, 198, 198, 464], [48180, 551, 328, 5356, 318, 326, 286, 7312, 338, 366, 71]]","[[2.1469171047210693, 1.9717602729797363, 0.0, 3.2260208129882812, 3.735506534576416, 6.024371147155762, 0.26875609159469604, 0.0, 1.851443886756897, 2.132103204727173, 0.0], [3.5306708812713623, 2.4093196392059326, 1.9846227169036865, 0.0, 2.9258968830108643, 5.942318916320801, 4.367453575134277, 1.3495630025863647, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 5.239104270935059, 2.343064546585083, 2.312946319580078, 0.0, 0.31000447273254395, 0.0], [0.0, 0.0, 0.0, 2.8698105812072754, 4.030925750732422, 5.159622669219971, 1.608406662940979, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 4.737344741821289, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 2.6633474826812744, 4.667318344116211, 0.9546958804130554, 0.0, 0.14997127652168274, 0.0, 0.0]]"
3764,"[[36447, 11876, 393, 287, 257, 1302, 12, 17749, 7349, 3586, 13], [543, 481, 4219, 287, 281, 14037, 12, 8807, 12159, 329, 46194], [749, 14660, 318, 262, 649, 4104, 42011, 329, 674, 8560, 3965], [23209, 13, 25433, 355, 257, 1029, 6323, 474, 22071, 357, 940], [290, 468, 1234, 606, 656, 1621, 1296, 329, 534, 23334, 13], [286, 257, 4809, 2195, 3874, 16189, 3526, 284, 26091, 262, 6628]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 7.752659320831299, 3.6879892349243164, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 4.752152442932129, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 4.1932525634765625, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.7521982192993164, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.499052047729492, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.293837070465088, 0.0, 0.0, 0.0, 0.0, 0.0]]"
3768,"[[11041, 286, 517, 2456, 621, 389, 3306, 26, 49052, 393, 48713], [15273, 1912, 319, 262, 17058, 326, 2444, 389, 1498, 284, 7330], [2098, 2482, 10388, 284, 511, 16200, 6650, 13, 198, 198, 2348], [3280, 393, 4610, 326, 318, 749, 5543, 3376, 287, 257, 1813], [15843, 2173, 1080, 8165, 284, 703, 881, 257, 4336, 836, 689], [547, 3236, 3815, 3585, 284, 511, 1853, 5984, 47, 13, 1881]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 6.913091659545898, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 4.726216793060303, 5.7871809005737305, 6.8564324378967285, 4.161098957061768, 4.2185211181640625, 0.4939725399017334, 2.8199119567871094, 0.0], [0.0, 0.0, 0.0, 3.6937167644500732, 6.001404762268066, 6.097395420074463, 2.3174123764038086, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 4.047757148742676, 5.386458873748779, 0.0, 0.0, 0.0, 1.5255849361419678, 0.3956764340400696], [0.0, 0.0, 0.0, 0.0, 0.0, 5.165790557861328, 3.834270715713501, 2.1931278705596924, 2.096977472305298, 1.9707279205322266, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 4.8916168212890625, 0.0, 0.0, 0.0, 0.0, 0.0]]"
3787,"[[2066, 13, 198, 198, 40, 18666, 1175, 813, 11, 23366, 326], [270, 12, 439, 13, 314, 923, 31138, 11, 564, 250, 27365], [2986, 9500, 11, 523, 314, 4444, 510, 1474, 262, 10481, 4101], [1363, 11, 1234, 616, 5301, 319, 262, 3996, 11, 7379, 430], [2396, 616, 3656, 290, 314, 5954, 625, 11, 618, 356, 3114], [1057, 11, 290, 618, 314, 4721, 262, 1339, 314, 1807, 617]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 12.594087600708008, 0.7419458627700806, 6.261783123016357, 6.933435916900635, 7.800299167633057, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 12.220138549804688, 11.480027198791504, 5.800655364990234, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.8105204105377197, 10.196249008178711, 7.068663597106934, 5.223593235015869, 0.0, 0.0, 0.0], [4.784298419952393, 1.0569133758544922, 5.614464282989502, 2.1167261600494385, 0.7773580551147461, 10.126975059509277, 2.5176146030426025, 1.5683157444000244, 1.523666262626648, 0.0, 0.0], [0.0, 3.7538866996765137, 1.0502498149871826, 0.0, 0.7131274938583374, 9.82421588897705, 8.073563575744629, 4.565235614776611, 0.0, 0.0, 6.37863826751709], [0.0, 0.0, 0.0, 0.0, 0.0, 9.634235382080078, 2.4567642211914062, 0.0, 0.0, 5.881745338439941, 0.0]]"
3788,"[[357, 20682, 11952, 5302, 5628, 14, 464, 2669, 2947, 8, 198], [290, 5073, 2605, 357, 6191, 25, 4916, 20092, 8, 198, 198], [1239, 6898, 262, 6841, 13, 357, 6191, 25, 38847, 943, 646], [467, 319, 355, 878, 1, 930, 11465, 29183, 14, 6633, 5382], [860, 11, 2177, 13, 15862, 14, 47740, 10918, 198, 198, 20376], [30, 198, 198, 6191, 20936, 416, 15378, 42630, 12, 39950, 13]]","[[18.260107040405273, 0.0, 0.0, 0.0, 0.0, 21.897010803222656, 18.906307220458984, 0.8022006750106812, 9.400672912597656, 1.0106929540634155, 0.0], [0.0, 0.0, 0.0, 4.558008193969727, 0.5638864636421204, 17.63092041015625, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 15.724008560180664, 0.0, 9.60226058959961, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 14.721189498901367, 0.0, 0.0, 10.560770034790039, 0.0, 0.0], [0.0, 0.0, 0.0, 0.5306008458137512, 0.0, 11.784791946411133, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 11.240289688110352, 0.3171103596687317, 0.0, 0.0, 0.0, 0.941304087638855]]"
3794,"[[262, 717, 4881, 2137, 284, 307, 1908, 572, 287, 257, 8030], [1688, 12, 10608, 5871, 423, 1568, 1716, 4787, 26456, 2405, 11], [508, 468, 1239, 587, 28490, 416, 16070, 13, 198, 198, 1537], [262, 5544, 6110, 14217, 284, 307, 1234, 319, 6686, 11515, 351], [1688, 2258, 1605, 5701, 3466, 326, 2648, 262, 44419, 3337, 784], [10018, 3900, 11, 508, 468, 1839, 477, 1115, 9558, 706, 2761]]","[[0.0, 0.0, 0.0, 2.480881929397583, 13.985453605651855, 15.961234092712402, 8.736275672912598, 11.098074913024902, 13.973052978515625, 13.754396438598633, 2.77042555809021], [0.0, 0.0, 0.0, 2.0803158283233643, 7.975605487823486, 9.464967727661133, 1.4780590534210205, 3.595442056655884, 5.407103061676025, 0.18790555000305176, 0.0], [0.0, 0.0, 0.41655421257019043, 1.5863521099090576, 8.715660095214844, 8.996962547302246, 1.6464340686798096, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.1494123339653015, 6.506941318511963, 7.600762367248535, 4.1590375900268555, 1.2402119636535645, 0.0, 5.819601535797119, 2.755772352218628], [0.0, 0.0, 0.0, 0.0, 0.0, 5.916073322296143, 5.119442462921143, 1.402839183807373, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 5.544132232666016, 3.254175901412964, 1.381032943725586, 2.54370379447937, 0.0, 0.0]]"
3797,"[[2087, 1104, 329, 1279, 30846, 12, 8658], [345, 910, 30, 366, 26807, 262, 25721, 553, 3226, 1781, 345], [572, 17061, 10363, 685, 87, 60, 7281, 31598, 18, 319, 35515]]","[[0.0, 0.0, 0.05240580439567566, 10.569913864135742, 36.71444320678711, 39.908302307128906, 23.072927474975586], [0.0, 0.0, 0.0, 0.0, 1.475508213043213, 13.122672080993652, 0.0, 0.0, 0.0, 0.0, 0.0], [0.5725089311599731, 3.628978729248047, 8.297890663146973, 0.0, 6.010604381561279, 11.166583061218262, 0.0, 0.0, 0.0, 0.0, 0.0]]"
3832,"[[35921, 9142, 13, 383, 1429, 286, 1804]]","[[0.0, 0.0, 0.0, 3.777641773223877, 0.9702610373497009, 51.75354766845703, 10.02942180633545]]"
3842,"[[287, 14679, 1088, 21431, 13, 632, 1422, 447, 247, 83, 1057], [6541, 1474, 502, 389, 262, 3392, 351, 543, 7706, 5937, 2686], [13, 198, 198, 32, 14507, 7910, 1813, 284, 257, 6025, 18410], [16121, 11, 788, 15165, 6497, 340, 510, 351, 465, 1021, 11]]","[[0.0, 3.340466022491455, 0.19549769163131714, 0.0, 5.933333873748779, 14.145553588867188, 0.017650917172431946, 0.0, 0.0, 3.888848304748535, 0.8437403440475464], [0.6311663389205933, 0.0, 7.272210121154785, 4.509438514709473, 4.812368869781494, 12.664786338806152, 5.291284561157227, 1.105439305305481, 0.0, 0.0, 0.0], [0.0, 0.0, 0.635887622833252, 0.0, 5.983859539031982, 11.893389701843262, 3.3301281929016113, 0.0, 0.0, 0.0, 0.0], [0.0, 0.6978780031204224, 0.0, 0.0, 0.7885192632675171, 11.277907371520996, 9.63532829284668, 5.336143970489502, 2.1464755535125732, 3.336010694503784, 5.747081756591797]]"
3884,"[[26459, 257, 649, 5279, 5369, 393, 17777, 274, 5279, 13389, 13], [655, 3414, 340, 481, 307, 9593, 663, 717, 10637, 711, 9830], [2274, 4485, 287, 5465, 4065, 1028, 10637, 661, 286, 1478, 583], [5650, 11, 24249, 11, 10637, 11, 24506, 11, 393, 556, 2194], [290, 611, 484, 564, 246, 14150, 257, 3024, 3290, 393, 257], [734, 812, 2084, 290, 25289, 257, 14334, 259, 20106, 7833, 11]]","[[0.0, 0.0, 0.0, 14.421391487121582, 17.701738357543945, 34.71458053588867, 20.839712142944336, 31.092432022094727, 26.476581573486328, 18.06686782836914, 3.168431043624878], [0.0, 3.3192226886749268, 1.0687439441680908, 0.0, 1.6136629581451416, 27.805938720703125, 24.858299255371094, 26.98879623413086, 0.0, 0.5496985912322998, 12.28531551361084], [0.0, 0.0, 5.423331260681152, 0.0, 0.0, 23.965566635131836, 2.0313527584075928, 1.5817569494247437, 17.270389556884766, 0.0, 0.0], [0.7641209363937378, 7.031473636627197, 0.0, 12.034872055053711, 4.13612174987793, 18.918930053710938, 3.8676998615264893, 15.790681838989258, 18.561235427856445, 11.642850875854492, 11.389227867126465], [1.0163427591323853, 0.5913577079772949, 9.590679168701172, 0.4481881558895111, 6.603999137878418, 13.059764862060547, 9.208457946777344, 0.4710176885128021, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5343713760375977, 3.0591819286346436, 6.894999980926514, 11.086259841918945, 0.5629993677139282, 0.9777190685272217, 0.0, 3.3262951374053955, 9.155776023864746]]"
3895,"[[1026, 447, 247, 82, 587, 257, 890, 640, 2406, 11, 475], [11, 475, 340, 318, 2495, 22029, 11, 19018, 13, 632, 9018], [1693, 366, 10594, 307, 262, 49414, 1110, 286, 465, 1204, 553], [11, 1755, 10311, 318, 355, 17623, 355], [7954, 290, 5938, 13, 632, 5300, 588, 345, 423, 1464, 587], [9640, 286, 644, 340, 373, 588, 2641, 262, 3701, 3794, 6614]]","[[0.0, 0.0, 0.0, 0.0, 0.9518892168998718, 12.087218284606934, 6.97014045715332, 2.771597385406494, 0.0, 1.2601293325424194, 0.39289894700050354], [0.0, 0.0, 0.0, 0.0, 0.0, 11.611071586608887, 5.6735005378723145, 0.8988639712333679, 0.0, 0.0782347247004509, 0.0], [0.0, 1.9956374168395996, 0.0, 0.0, 1.796975016593933, 11.155284881591797, 6.178877830505371, 2.6336889266967773, 1.339640736579895, 3.316260576248169, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6345973014831543, 10.954241752624512, 5.123269557952881], [0.0, 0.0, 0.0, 0.0, 2.9467971324920654, 10.823936462402344, 4.2463579177856445, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 3.137772560119629, 10.516597747802734, 3.651909351348877, 0.0, 0.0, 0.0, 0.0]]"
3913,"[[7343, 286, 29830, 73, 3216, 18882, 364, 13, 198, 198, 12193], [517, 656, 340, 11, 262, 48792, 3979, 389, 257, 7773, 18025], [3715, 503, 286, 6508, 30560, 9493, 364, 13, 770, 29012, 5916], [198, 37, 1691, 3797, 1337, 83, 3979, 290, 1748, 2828, 389], [198, 198, 3791, 306, 3562, 987, 12706, 329, 11070, 389, 3492], [326, 262, 6356, 286, 18512, 627, 50076, 284]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 22.06556510925293, 0.0, 0.0, 0.0, 2.4212284088134766, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 21.47486686706543, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 11.172195434570312, 0.0, 21.14502716064453, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.40123605728149414, 0.0, 0.0, 15.047553062438965, 20.233318328857422, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 19.887651443481445, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 19.512208938598633, 0.0, 0.0]]"
3918,"[[2396, 2488, 1759, 7081, 655, 3414, 340, 481, 307, 9593, 663], [17578, 351, 262, 1303, 40147, 13202, 428], [25, 11732, 10009, 16968, 2589, 1141, 983, 198, 198, 818, 257], [12041, 42, 8608, 496, 2035, 546, 262, 8685, 21576, 3967, 11], [25, 4139, 6686, 287, 5778, 379, 3049, 2057, 3708, 12, 9579], [621, 720, 19, 2997, 13, 27910, 1502, 0, 447, 251, 262]]","[[26.484914779663086, 9.42676067352295, 0.7121490240097046, 13.280583381652832, 20.326507568359375, 29.822214126586914, 23.644899368286133, 24.563993453979492, 22.951797485351562, 21.24611473083496, 21.451265335083008], [24.396270751953125, 25.43733024597168, 22.620399475097656, 10.285035133361816, 0.0, 28.213163375854492, 26.777565002441406], [0.0, 3.208075523376465, 4.970236778259277, 6.249410152435303, 7.528562545776367, 18.6435604095459, 8.549397468566895, 1.8730626106262207, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 10.609283447265625, 7.168158531188965, 17.752927780151367, 13.696676254272461, 6.5118408203125, 4.504504203796387, 9.888160705566406, 6.343461036682129], [0.0, 6.503476142883301, 13.458252906799316, 15.421027183532715, 14.549140930175781, 17.449003219604492, 2.711752414703369, 7.790434837341309, 1.8291586637496948, 0.1606285721063614, 9.081158638000488], [1.011427879333496, 0.0, 1.5733963251113892, 0.0, 9.84752082824707, 16.091474533081055, 13.62106990814209, 8.847841262817383, 0.0, 0.008639112114906311, 9.499784469604492]]"
3928,"[[13, 775, 26589, 428, 407, 287, 262, 17507, 326, 345, 11], [1683, 10764, 503, 287, 1171, 287, 968, 1971, 2254, 11, 777], [383, 1338, 4157, 3574, 8706, 287, 262, 6855, 18764, 11, 750], [2211, 8, 481, 407, 2555, 287, 1853, 13, 198, 198, 464], [683, 422, 1642, 465, 1339, 287, 262, 1803, 11, 1864, 284], [284, 1234, 319, 262, 5776, 287, 15275, 286, 262, 3034, 9336]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 24.770957946777344, 8.832220077514648, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 17.915559768676758, 0.0, 23.61060905456543, 1.3999637365341187, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 22.43585968017578, 5.042660713195801, 0.0, 1.4460651874542236, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 20.21602439880371, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 19.03593635559082, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 18.82137107849121, 0.0, 0.0, 0.0, 0.0, 0.0]]"
