Dimension Index,Top-Activating Contexts,Context Activations
3411,"[[15269, 357, 34]]","[[92.27955627441406, 0.0, 0.0]]"
3412,"[[15269, 357, 34]]","[[97.36080169677734, 0.0, 0.0]]"
3413,"[[15269, 357, 34]]","[[193.87420654296875, 0.0, 0.0]]"
3414,"[[15269, 357, 34]]","[[158.84913635253906, 0.0, 0.0]]"
3415,"[[15269, 357, 34]]","[[154.28860473632812, 0.0, 0.6985578536987305]]"
3416,"[[15269, 357, 34]]","[[181.3084716796875, 0.0, 0.0]]"
3417,"[[15269, 357, 34]]","[[148.09300231933594, 0.9584287405014038, 0.0]]"
3418,"[[15269, 357, 34]]","[[156.0996856689453, 0.0, 0.0]]"
3419,"[[15269, 357, 34]]","[[138.46597290039062, 0.0, 0.0]]"
3420,"[[15269, 357, 34]]","[[141.6108856201172, 0.4627789855003357, 0.0]]"
3421,"[[15269, 357, 34]]","[[162.95584106445312, 0.0, 0.0]]"
3422,"[[15269, 357, 34]]","[[183.5365753173828, 1.3161249160766602, 0.0]]"
3423,"[[15269, 357, 34]]","[[173.85455322265625, 0.029705315828323364, 0.0]]"
3424,"[[15269, 357, 34]]","[[185.22422790527344, 0.0, 0.0]]"
3425,"[[15269, 357, 34]]","[[182.6842498779297, 0.0, 0.0]]"
3426,"[[15269, 357, 34]]","[[186.99496459960938, 0.0, 0.0]]"
3427,"[[15269, 357, 34]]","[[136.23593139648438, 0.0, 0.0]]"
3428,"[[15269, 357, 34]]","[[199.3412628173828, 0.0, 0.0]]"
3429,"[[15269, 357, 34]]","[[231.28790283203125, 0.0, 0.0]]"
3430,"[[15269, 357, 34]]","[[297.3648376464844, 0.0, 0.0]]"
3431,"[[15269, 357, 34]]","[[246.78131103515625, 1.9565675258636475, 0.6462344527244568]]"
3432,"[[15269, 357, 34]]","[[278.4697570800781, 0.0, 0.0]]"
3433,"[[15269, 357, 34]]","[[186.78433227539062, 1.761012315750122, 3.7249221801757812]]"
3434,"[[15269, 357, 34]]","[[139.45114135742188, 0.0, 0.0]]"
3435,"[[15269, 357, 34]]","[[230.0404815673828, 0.0, 0.0]]"
3436,"[[15269, 357, 34]]","[[74.64876556396484, 0.0, 0.0]]"
3437,"[[15269, 357, 34]]","[[195.68585205078125, 0.9344995021820068, 0.0]]"
3438,"[[15269, 357, 34]]","[[226.40008544921875, 0.0, 0.0]]"
3439,"[[15269, 357, 34]]","[[362.3276672363281, 0.0, 0.0]]"
3440,"[[15269, 357, 34]]","[[191.95095825195312, 0.0, 0.0]]"
3441,"[[15269, 357, 34]]","[[157.10507202148438, 0.0, 0.0]]"
3442,"[[15269, 357, 34]]","[[190.7686309814453, 3.601991653442383, 0.0]]"
3443,"[[15269, 357, 34]]","[[94.24872589111328, 0.0, 0.0]]"
3444,"[[15269, 357, 34]]","[[48.30357360839844, 0.0, 0.0]]"
3445,"[[15269, 357, 34]]","[[177.55763244628906, 0.38194820284843445, 0.0]]"
3446,"[[15269, 357, 34]]","[[187.62399291992188, 2.39381742477417, 0.0]]"
3447,"[[15269, 357, 34]]","[[139.49998474121094, 0.0, 0.0]]"
3448,"[[15269, 357, 34]]","[[228.82177734375, 0.5086913704872131, 0.0]]"
3449,"[[15269, 357, 34]]","[[177.49972534179688, 0.0, 0.0]]"
3450,"[[15269, 357, 34]]","[[165.39735412597656, 3.1500518321990967, 0.0]]"
3451,"[[15269, 357, 34]]","[[273.5240478515625, 0.0, 0.0]]"
3452,"[[15269, 357, 34]]","[[192.44052124023438, 4.074235916137695, 3.604452133178711]]"
3453,"[[15269, 357, 34]]","[[200.8707733154297, 0.0, 0.0]]"
3454,"[[15269, 357, 34]]","[[148.07846069335938, 0.0, 0.0]]"
3455,"[[15269, 357, 34]]","[[202.34519958496094, 0.0, 0.0]]"
3456,"[[15269, 357, 34]]","[[364.6368713378906, 0.4433077275753021, 1.1041905879974365]]"
3457,"[[15269, 357, 34]]","[[238.53785705566406, 5.193361759185791, 3.641181707382202]]"
3458,"[[15269, 357, 34]]","[[150.8312530517578, 0.0, 0.0]]"
3459,"[[15269, 357, 34]]","[[179.8115997314453, 3.5792410373687744, 3.4107468128204346]]"
3460,"[[15269, 357, 34]]","[[190.21083068847656, 0.09343868494033813, 0.0]]"
3461,"[[15269, 357, 34]]","[[183.8852996826172, 0.0, 0.0]]"
3462,"[[15269, 357, 34]]","[[161.34625244140625, 0.0, 0.0]]"
3463,"[[15269, 357, 34]]","[[162.37205505371094, 0.0, 0.0]]"
3464,"[[15269, 357, 34]]","[[103.21926879882812, 0.0, 0.0]]"
3465,"[[15269, 357, 34]]","[[166.91046142578125, 0.6962077021598816, 0.0]]"
3466,"[[15269, 357, 34]]","[[170.0367431640625, 0.0, 0.0]]"
3467,"[[15269, 357, 34]]","[[157.77955627441406, 0.0, 0.0]]"
3468,"[[15269, 357, 34]]","[[182.49441528320312, 0.0, 0.0]]"
3469,"[[15269, 357, 34]]","[[237.18519592285156, 0.0, 0.0]]"
3470,"[[15269, 357, 34]]","[[147.71405029296875, 3.440791130065918, 0.0]]"
3471,"[[15269, 357, 34]]","[[219.94378662109375, 4.2450642585754395, 0.7465555667877197]]"
3472,"[[15269, 357, 34]]","[[143.23507690429688, 0.0, 0.0]]"
3473,"[[15269, 357, 34]]","[[175.38291931152344, 0.0, 0.0]]"
3474,"[[15269, 357, 34]]","[[140.25149536132812, 0.0, 0.0]]"
3475,"[[15269, 357, 34]]","[[158.4897003173828, 0.0, 0.0]]"
3476,"[[15269, 357, 34]]","[[164.28143310546875, 1.0163061618804932, 0.0]]"
3477,"[[15269, 357, 34]]","[[170.78553771972656, 0.0, 0.0]]"
3478,"[[15269, 357, 34]]","[[289.5732116699219, 0.0, 0.0]]"
3479,"[[15269, 357, 34]]","[[200.4784393310547, 0.0, 0.0]]"
3480,"[[15269, 357, 34]]","[[192.5220489501953, 0.0, 0.9846853613853455]]"
3481,"[[15269, 357, 34]]","[[193.64036560058594, 0.0, 0.0]]"
3482,"[[15269, 357, 34]]","[[191.50636291503906, 0.0, 0.0]]"
3483,"[[15269, 357, 34]]","[[197.58657836914062, 0.0, 0.0]]"
3484,"[[15269, 357, 34]]","[[165.42323303222656, 0.0, 0.0]]"
3485,"[[15269, 357, 34]]","[[232.68502807617188, 0.0, 0.0]]"
3486,"[[15269, 357, 34]]","[[160.24432373046875, 0.0, 0.0]]"
3487,"[[15269, 357, 34]]","[[249.9219207763672, 0.0, 1.3385860919952393]]"
3488,"[[15269, 357, 34]]","[[197.49136352539062, 0.0, 0.0]]"
3489,"[[15269, 357, 34]]","[[209.7591094970703, 0.0, 0.0]]"
3490,"[[15269, 357, 34]]","[[213.43905639648438, 2.3794965744018555, 0.17709660530090332]]"
3491,"[[15269, 357, 34]]","[[218.07089233398438, 0.0, 0.0]]"
3492,"[[15269, 357, 34]]","[[153.98414611816406, 0.0, 0.0]]"
3493,"[[15269, 357, 34]]","[[232.84408569335938, 0.0, 0.0]]"
3494,"[[15269, 357, 34]]","[[179.9984588623047, 2.372791051864624, 0.0]]"
3495,"[[15269, 357, 34]]","[[235.1151885986328, 0.0, 0.0]]"
3496,"[[15269, 357, 34]]","[[166.41688537597656, 5.010149955749512, 1.6517581939697266]]"
3497,"[[15269, 357, 34]]","[[132.38890075683594, 0.0, 0.0]]"
3498,"[[15269, 357, 34]]","[[144.3129119873047, 3.325547218322754, 1.5344464778900146]]"
3499,"[[15269, 357, 34]]","[[29.51863670349121, 0.77196204662323, 0.02969186380505562]]"
3500,"[[15269, 357, 34]]","[[207.56076049804688, 0.0, 0.0]]"
3501,"[[15269, 357, 34]]","[[224.04046630859375, 0.0, 0.0]]"
3502,"[[15269, 357, 34]]","[[174.73292541503906, 0.0, 0.0]]"
3503,"[[15269, 357, 34]]","[[85.98365020751953, 0.0, 0.0]]"
3504,"[[15269, 357, 34]]","[[227.95751953125, 0.0, 0.0]]"
3505,"[[15269, 357, 34]]","[[180.69992065429688, 0.0, 0.0]]"
3506,"[[15269, 357, 34]]","[[188.13671875, 0.0, 0.0]]"
3507,"[[15269, 357, 34]]","[[137.51492309570312, 0.0, 0.0]]"
3508,"[[15269, 357, 34]]","[[161.20201110839844, 0.0, 0.0]]"
3509,"[[15269, 357, 34]]","[[136.5765380859375, 0.0, 0.0]]"
3510,"[[15269, 357, 34]]","[[199.65798950195312, 0.0, 0.0]]"
3511,"[[15269, 357, 34]]","[[256.74749755859375, 0.0, 0.0]]"
3512,"[[15269, 357, 34]]","[[247.319091796875, 0.0, 0.0]]"
3513,"[[15269, 357, 34]]","[[117.01399993896484, 0.0, 0.0]]"
3514,"[[15269, 357, 34]]","[[182.3236541748047, 0.0, 0.0]]"
3515,"[[15269, 357, 34]]","[[188.6000518798828, 0.48821038007736206, 5.682028770446777]]"
3516,"[[15269, 357, 34]]","[[176.50582885742188, 0.0, 0.0]]"
3517,"[[15269, 357, 34]]","[[148.98300170898438, 0.0, 0.0]]"
3518,"[[15269, 357, 34]]","[[214.332763671875, 0.0, 0.0]]"
3519,"[[15269, 357, 34]]","[[0.0, 0.2877204716205597, 0.0]]"
3520,"[[15269, 357, 34]]","[[169.53904724121094, 1.8041727542877197, 0.0]]"
3521,"[[15269, 357, 34]]","[[281.5293273925781, 0.15764670073986053, 1.1425598859786987]]"
3522,"[[15269, 357, 34]]","[[187.929443359375, 0.0, 0.0]]"
3523,"[[15269, 357, 34]]","[[149.6492919921875, 0.0, 0.0]]"
3524,"[[15269, 357, 34]]","[[85.71080017089844, 0.0, 0.0]]"
3525,"[[15269, 357, 34]]","[[193.54270935058594, 0.0, 0.0]]"
3526,"[[15269, 357, 34]]","[[105.06253814697266, 0.0, 0.0]]"
3527,"[[15269, 357, 34]]","[[137.17446899414062, 0.0, 0.0]]"
3528,"[[15269, 357, 34]]","[[247.33045959472656, 0.0, 0.0]]"
3529,"[[15269, 357, 34]]","[[110.69577026367188, 0.0, 0.0]]"
3530,"[[15269, 357, 34]]","[[233.50393676757812, 0.0, 0.0]]"
3531,"[[15269, 357, 34]]","[[10.319273948669434, 0.10198025405406952, 0.1326989233493805]]"
3532,"[[15269, 357, 34]]","[[274.4960021972656, 0.0, 0.0]]"
3533,"[[15269, 357, 34]]","[[190.31317138671875, 0.0, 0.0]]"
3534,"[[15269, 357, 34]]","[[352.20306396484375, 1.11860990524292, 0.0]]"
3535,"[[15269, 357, 34]]","[[150.68353271484375, 3.0481557846069336, 0.0]]"
3536,"[[15269, 357, 34]]","[[141.56515502929688, 0.0, 0.0]]"
3537,"[[15269, 357, 34]]","[[3.7343192100524902, 0.17405438423156738, 0.19264192879199982]]"
3538,"[[15269, 357, 34]]","[[231.9859161376953, 0.0, 0.0]]"
3539,"[[15269, 357, 34]]","[[103.1489486694336, 0.0, 0.0]]"
3540,"[[15269, 357, 34]]","[[136.01368713378906, 0.0, 0.0]]"
3541,"[[15269, 357, 34]]","[[135.32127380371094, 0.0, 0.0]]"
3542,"[[15269, 357, 34]]","[[153.81051635742188, 0.0, 0.0]]"
3543,"[[15269, 357, 34]]","[[1.7049157619476318, 0.45078229904174805, 0.5988811254501343]]"
3544,"[[15269, 357, 34]]","[[274.1604919433594, 0.0, 0.0]]"
3545,"[[15269, 357, 34]]","[[170.37693786621094, 0.0, 0.0]]"
3546,"[[15269, 357, 34]]","[[229.81910705566406, 0.0, 0.0]]"
3547,"[[15269, 357, 34]]","[[167.54185485839844, 2.1935768127441406, 0.0]]"
3548,"[[15269, 357, 34]]","[[186.38720703125, 2.131741523742676, 0.0]]"
3549,"[[15269, 357, 34]]","[[155.91322326660156, 0.0, 0.0]]"
3550,"[[15269, 357, 34]]","[[202.76551818847656, 2.357585906982422, 0.0]]"
3551,"[[15269, 357, 34]]","[[252.67486572265625, 0.0, 0.0]]"
3552,"[[15269, 357, 34]]","[[140.5594940185547, 0.0, 0.0]]"
3553,"[[15269, 357, 34]]","[[5.918578624725342, 0.286476731300354, 0.4336860179901123]]"
3554,"[[15269, 357, 34]]","[[134.57058715820312, 0.0, 0.0]]"
3555,"[[15269, 357, 34]]","[[91.05323791503906, 0.0, 1.8668221235275269]]"
3556,"[[15269, 357, 34]]","[[177.2486572265625, 0.2042716145515442, 0.0]]"
3557,"[[15269, 357, 34]]","[[170.8748321533203, 0.0, 0.0]]"
3558,"[[15269, 357, 34]]","[[170.31341552734375, 0.0, 0.0]]"
3559,"[[15269, 357, 34]]","[[250.794189453125, 0.0, 0.0]]"
3560,"[[15269, 357, 34]]","[[173.71702575683594, 0.0, 0.0]]"
3561,"[[15269, 357, 34]]","[[214.73463439941406, 0.0, 0.0]]"
3562,"[[15269, 357, 34]]","[[62.6218376159668, 0.0, 0.0]]"
3563,"[[15269, 357, 34]]","[[194.15286254882812, 0.0, 0.0]]"
3564,"[[15269, 357, 34]]","[[201.52626037597656, 1.096395492553711, 0.0]]"
3565,"[[15269, 357, 34]]","[[186.66464233398438, 0.0, 0.0]]"
3566,"[[15269, 357, 34]]","[[245.6225128173828, 0.0, 0.0]]"
3567,"[[15269, 357, 34]]","[[102.04256439208984, 0.8841966390609741, 2.2354297637939453]]"
3568,"[[15269, 357, 34]]","[[154.3614501953125, 0.0, 0.0]]"
3569,"[[15269, 357, 34]]","[[138.92300415039062, 0.0, 0.0]]"
3570,"[[15269, 357, 34]]","[[196.10208129882812, 0.45485442876815796, 0.0]]"
3571,"[[15269, 357, 34]]","[[172.69952392578125, 0.0, 0.0]]"
3572,"[[15269, 357, 34]]","[[97.3802719116211, 0.0, 0.0]]"
3573,"[[15269, 357, 34]]","[[252.24290466308594, 0.0, 0.0]]"
3574,"[[15269, 357, 34]]","[[169.31764221191406, 2.0215957164764404, 0.0]]"
3575,"[[15269, 357, 34]]","[[192.838134765625, 0.852535605430603, 0.10736887156963348]]"
3576,"[[15269, 357, 34]]","[[166.9656524658203, 0.0, 0.0]]"
3578,"[[15269, 357, 34]]","[[201.00732421875, 3.048611640930176, 0.0]]"
3579,"[[15269, 357, 34]]","[[235.0902099609375, 0.0, 0.0]]"
3580,"[[15269, 357, 34]]","[[243.9087677001953, 0.2461661696434021, 0.03741711378097534]]"
3581,"[[15269, 357, 34]]","[[189.3948974609375, 0.0, 0.9305413365364075]]"
3582,"[[15269, 357, 34]]","[[189.9180450439453, 0.0, 0.0]]"
3583,"[[15269, 357, 34]]","[[147.2086944580078, 0.0, 0.0]]"
3584,"[[15269, 357, 34]]","[[150.46998596191406, 0.7750267386436462, 0.0]]"
3585,"[[15269, 357, 34]]","[[184.39004516601562, 0.0, 0.0]]"
3586,"[[15269, 357, 34]]","[[233.0688934326172, 0.0, 0.0]]"
3587,"[[15269, 357, 34]]","[[156.169189453125, 0.0, 0.0]]"
3588,"[[15269, 357, 34]]","[[89.60469818115234, 0.0, 0.0]]"
3589,"[[15269, 357, 34]]","[[147.5464324951172, 0.0, 0.0]]"
3590,"[[15269, 357, 34]]","[[191.52610778808594, 0.0, 0.0]]"
3591,"[[15269, 357, 34]]","[[150.07391357421875, 0.0, 0.0]]"
3592,"[[15269, 357, 34]]","[[58.139678955078125, 0.0, 0.0]]"
3593,"[[15269, 357, 34]]","[[87.18575286865234, 0.0, 0.0]]"
3594,"[[15269, 357, 34]]","[[177.77134704589844, 0.0, 0.0]]"
3595,"[[15269, 357, 34]]","[[106.69351959228516, 0.0, 0.0]]"
3596,"[[15269, 357, 34]]","[[150.16311645507812, 0.013332366943359375, 0.0]]"
3597,"[[15269, 357, 34]]","[[160.78329467773438, 1.1898695230484009, 4.205554485321045]]"
3598,"[[15269, 357, 34]]","[[62.65266799926758, 0.0, 0.0]]"
3599,"[[15269, 357, 34]]","[[150.8715362548828, 0.0, 0.0]]"
3600,"[[15269, 357, 34]]","[[232.91482543945312, 0.5895904302597046, 0.0]]"
3601,"[[15269, 357, 34]]","[[200.3708953857422, 0.0, 0.0]]"
3602,"[[15269, 357, 34]]","[[258.8468017578125, 0.0, 0.0]]"
3603,"[[15269, 357, 34]]","[[228.03115844726562, 0.0, 0.0]]"
3604,"[[15269, 357, 34]]","[[81.09239959716797, 3.3729708194732666, 0.0]]"
3605,"[[15269, 357, 34]]","[[165.58775329589844, 0.0, 0.0]]"
3606,"[[15269, 357, 34]]","[[167.5467529296875, 0.0, 0.0]]"
3607,"[[15269, 357, 34]]","[[186.61480712890625, 0.0, 0.0]]"
3608,"[[15269, 357, 34]]","[[182.02207946777344, 0.0, 0.2917819619178772]]"
3609,"[[15269, 357, 34]]","[[160.2938690185547, 0.6370917558670044, 0.0]]"
3611,"[[15269, 357, 34]]","[[213.3360137939453, 0.0, 0.0]]"
3612,"[[15269, 357, 34]]","[[106.84822845458984, 0.0, 0.0]]"
3613,"[[15269, 357, 34]]","[[209.8446807861328, 0.0, 0.0]]"
3614,"[[15269, 357, 34]]","[[204.13101196289062, 0.0, 0.0]]"
3615,"[[15269, 357, 34]]","[[145.4912109375, 2.4140584468841553, 0.0]]"
3616,"[[15269, 357, 34]]","[[184.5341796875, 0.0, 0.0]]"
3617,"[[15269, 357, 34]]","[[236.0218048095703, 0.6312450170516968, 2.123309850692749]]"
3618,"[[15269, 357, 34]]","[[277.89031982421875, 0.5566922426223755, 3.7483439445495605]]"
3619,"[[15269, 357, 34]]","[[155.72242736816406, 0.0, 0.0]]"
3620,"[[15269, 357, 34]]","[[128.5001983642578, 0.0, 0.0]]"
3621,"[[15269, 357, 34]]","[[198.7606658935547, 0.12368017435073853, 0.0]]"
3622,"[[15269, 357, 34]]","[[203.6929168701172, 0.701042652130127, 0.0]]"
3623,"[[15269, 357, 34]]","[[184.7299041748047, 0.0, 2.7216596603393555]]"
3624,"[[15269, 357, 34]]","[[91.6692886352539, 0.0, 0.0]]"
3625,"[[15269, 357, 34]]","[[158.8516387939453, 0.0, 0.0]]"
3626,"[[15269, 357, 34]]","[[191.2728271484375, 0.0, 0.0]]"
3627,"[[15269, 357, 34]]","[[185.15179443359375, 0.0, 0.0]]"
3628,"[[15269, 357, 34]]","[[9.583406448364258, 0.07068085670471191, 0.0]]"
3629,"[[15269, 357, 34]]","[[237.56246948242188, 0.0, 0.0]]"
3630,"[[15269, 357, 34]]","[[284.86956787109375, 0.0, 0.0]]"
3631,"[[15269, 357, 34]]","[[214.47329711914062, 0.0, 0.0]]"
3632,"[[15269, 357, 34]]","[[109.19506072998047, 0.0, 0.0]]"
3633,"[[15269, 357, 34]]","[[221.9931640625, 0.0, 0.0]]"
3634,"[[15269, 357, 34]]","[[119.9462890625, 0.0, 0.0]]"
3635,"[[15269, 357, 34]]","[[185.1878204345703, 0.0, 0.0]]"
3636,"[[15269, 357, 34]]","[[195.87554931640625, 0.0, 0.0]]"
3637,"[[15269, 357, 34]]","[[157.2831573486328, 0.0, 0.0]]"
3638,"[[15269, 357, 34]]","[[311.135009765625, 0.6045692563056946, 0.0]]"
3639,"[[15269, 357, 34]]","[[138.85769653320312, 0.0, 0.0]]"
3640,"[[15269, 357, 34]]","[[160.95510864257812, 1.1736540794372559, 0.0]]"
3641,"[[15269, 357, 34]]","[[131.2271270751953, 0.0, 0.0]]"
3642,"[[15269, 357, 34]]","[[177.35830688476562, 3.7185957431793213, 0.0]]"
3643,"[[15269, 357, 34]]","[[48.23201370239258, 0.0, 0.0]]"
3644,"[[15269, 357, 34]]","[[188.97183227539062, 0.3631346523761749, 0.0]]"
3645,"[[15269, 357, 34]]","[[187.9799346923828, 0.5122244358062744, 0.0]]"
3646,"[[15269, 357, 34]]","[[139.57351684570312, 3.4903197288513184, 0.0]]"
3647,"[[15269, 357, 34]]","[[116.79293060302734, 0.0, 0.0]]"
3648,"[[15269, 357, 34]]","[[123.28593444824219, 0.0, 0.0]]"
3649,"[[15269, 357, 34]]","[[253.8174285888672, 0.0, 0.0]]"
3650,"[[15269, 357, 34]]","[[78.25272369384766, 0.0, 0.0]]"
3651,"[[15269, 357, 34]]","[[148.80844116210938, 0.0, 0.0]]"
3652,"[[15269, 357, 34]]","[[176.21420288085938, 2.095355272293091, 0.0]]"
3653,"[[15269, 357, 34]]","[[172.9821319580078, 0.0, 0.0]]"
3654,"[[15269, 357, 34]]","[[164.4243927001953, 0.0, 0.0]]"
3655,"[[15269, 357, 34]]","[[153.17889404296875, 0.0, 0.0]]"
3656,"[[15269, 357, 34]]","[[130.4807586669922, 0.0, 0.0]]"
3657,"[[15269, 357, 34]]","[[250.98983764648438, 0.0, 0.0]]"
3658,"[[15269, 357, 34]]","[[21.585674285888672, 0.0, 0.0]]"
3659,"[[15269, 357, 34]]","[[172.02011108398438, 0.0, 0.0]]"
3660,"[[15269, 357, 34]]","[[196.73580932617188, 0.0, 0.0]]"
3661,"[[15269, 357, 34]]","[[198.16696166992188, 3.0510504245758057, 0.041402727365493774]]"
3662,"[[15269, 357, 34]]","[[190.74505615234375, 0.0, 0.0]]"
3663,"[[15269, 357, 34]]","[[276.410400390625, 0.0, 0.0]]"
3664,"[[15269, 357, 34]]","[[160.99972534179688, 0.2652179002761841, 0.0]]"
3665,"[[15269, 357, 34]]","[[144.72555541992188, 1.497403621673584, 0.0]]"
3666,"[[15269, 357, 34]]","[[153.80670166015625, 0.0, 0.0]]"
3667,"[[15269, 357, 34]]","[[160.03599548339844, 2.107656478881836, 0.0]]"
3668,"[[15269, 357, 34]]","[[166.10232543945312, 0.0, 0.0]]"
3669,"[[15269, 357, 34]]","[[175.58465576171875, 0.0, 0.0]]"
3670,"[[15269, 357, 34]]","[[232.658447265625, 0.0, 0.0]]"
3671,"[[15269, 357, 34]]","[[228.46502685546875, 0.5777756571769714, 0.0]]"
3672,"[[15269, 357, 34]]","[[224.69029235839844, 0.0, 0.0]]"
3673,"[[15269, 357, 34]]","[[197.3581085205078, 4.3926215171813965, 5.15697717666626]]"
3674,"[[15269, 357, 34]]","[[0.0, 0.7035362124443054, 0.9630714058876038]]"
3675,"[[15269, 357, 34]]","[[135.48789978027344, 0.0, 0.0]]"
3676,"[[15269, 357, 34]]","[[189.0513458251953, 0.0, 0.0]]"
3677,"[[15269, 357, 34]]","[[186.39244079589844, 0.0, 0.0]]"
3678,"[[15269, 357, 34]]","[[239.6689453125, 1.2263644933700562, 0.0]]"
3679,"[[15269, 357, 34]]","[[111.88848876953125, 0.0, 0.0]]"
3680,"[[15269, 357, 34]]","[[211.91978454589844, 0.8934592008590698, 0.0]]"
3681,"[[15269, 357, 34]]","[[129.69813537597656, 1.1004952192306519, 0.0]]"
3682,"[[15269, 357, 34]]","[[10.170804023742676, 0.47571298480033875, 0.6710880398750305]]"
3683,"[[15269, 357, 34]]","[[159.80316162109375, 0.0, 0.0]]"
3684,"[[15269, 357, 34]]","[[0.9233410954475403, 0.4147024154663086, 0.347851037979126]]"
3685,"[[15269, 357, 34]]","[[92.01542663574219, 0.0, 0.0]]"
3686,"[[15269, 357, 34]]","[[91.43054962158203, 0.0, 0.0]]"
3687,"[[15269, 357, 34]]","[[223.78567504882812, 0.0, 0.0]]"
3688,"[[15269, 357, 34]]","[[76.74072265625, 0.0, 0.0]]"
3689,"[[15269, 357, 34]]","[[186.34442138671875, 0.0, 0.0]]"
3690,"[[15269, 357, 34]]","[[175.11817932128906, 4.150169372558594, 0.0]]"
3691,"[[15269, 357, 34]]","[[120.1953353881836, 0.0, 0.0]]"
3692,"[[15269, 357, 34]]","[[180.45497131347656, 0.3702145218849182, 3.450744390487671]]"
3693,"[[15269, 357, 34]]","[[222.35366821289062, 0.0, 0.0]]"
3694,"[[15269, 357, 34]]","[[182.14964294433594, 2.272021532058716, 0.0]]"
3695,"[[15269, 357, 34]]","[[156.54710388183594, 0.0, 0.0]]"
3696,"[[15269, 357, 34]]","[[94.06104278564453, 0.0, 0.0]]"
3697,"[[15269, 357, 34]]","[[88.27201080322266, 0.0, 0.0]]"
3698,"[[15269, 357, 34]]","[[136.4597930908203, 0.0, 2.765256643295288]]"
3699,"[[15269, 357, 34]]","[[141.6509552001953, 3.3977243900299072, 0.0]]"
3700,"[[15269, 357, 34]]","[[73.80927276611328, 0.0, 0.0]]"
3701,"[[15269, 357, 34]]","[[188.17640686035156, 0.0, 0.5121269822120667]]"
3702,"[[15269, 357, 34]]","[[175.22500610351562, 0.0, 0.0]]"
3703,"[[15269, 357, 34]]","[[271.2956237792969, 0.0, 0.0]]"
3704,"[[15269, 357, 34]]","[[186.3859100341797, 0.9280320405960083, 0.0]]"
3705,"[[15269, 357, 34]]","[[208.9510040283203, 0.0, 0.0]]"
3706,"[[15269, 357, 34]]","[[88.70355987548828, 0.0, 0.0]]"
3707,"[[15269, 357, 34]]","[[22.535335540771484, 0.0, 0.0]]"
3708,"[[15269, 357, 34]]","[[186.24026489257812, 0.0, 0.0]]"
3709,"[[15269, 357, 34]]","[[173.86398315429688, 0.0, 0.0]]"
3710,"[[15269, 357, 34]]","[[231.40359497070312, 0.0, 0.0]]"
3711,"[[15269, 357, 34]]","[[264.3617858886719, 0.0, 0.0]]"
3712,"[[15269, 357, 34]]","[[5.6023054122924805, 0.18978795409202576, 0.05363266542553902]]"
3713,"[[15269, 357, 34]]","[[247.94320678710938, 0.0, 0.0]]"
3714,"[[15269, 357, 34]]","[[0.0, 0.11096671223640442, 0.0]]"
3715,"[[15269, 357, 34]]","[[137.4501190185547, 0.0, 0.0]]"
3716,"[[15269, 357, 34]]","[[176.86846923828125, 0.0, 0.0]]"
3717,"[[15269, 357, 34]]","[[1.8805898427963257, 0.23759187757968903, 0.0]]"
3718,"[[15269, 357, 34]]","[[214.46986389160156, 2.8244965076446533, 6.937114715576172]]"
3719,"[[15269, 357, 34]]","[[270.9745178222656, 3.1799378395080566, 0.0]]"
3720,"[[15269, 357, 34]]","[[154.2982177734375, 0.0, 0.0]]"
3721,"[[15269, 357, 34]]","[[174.0044403076172, 1.310842752456665, 0.0]]"
3722,"[[15269, 357, 34]]","[[220.58602905273438, 1.885536551475525, 0.9158610105514526]]"
3723,"[[15269, 357, 34]]","[[149.24749755859375, 2.05128812789917, 0.0]]"
3724,"[[15269, 357, 34]]","[[190.57948303222656, 0.0, 0.0]]"
3725,"[[15269, 357, 34]]","[[199.78536987304688, 0.0, 0.0]]"
3726,"[[15269, 357, 34]]","[[215.12948608398438, 2.580486297607422, 0.0]]"
3727,"[[15269, 357, 34]]","[[175.04502868652344, 2.024937391281128, 0.0]]"
3728,"[[15269, 357, 34]]","[[162.04615783691406, 0.0, 0.0]]"
3729,"[[15269, 357, 34]]","[[172.4976806640625, 2.7502262592315674, 0.0]]"
3730,"[[15269, 357, 34]]","[[16.89214324951172, 0.0, 0.0]]"
3731,"[[15269, 357, 34]]","[[280.446533203125, 1.5581142902374268, 5.2253594398498535]]"
3732,"[[15269, 357, 34]]","[[253.64450073242188, 2.2525172233581543, 0.0]]"
3733,"[[15269, 357, 34]]","[[192.79808044433594, 0.0, 1.2504007816314697]]"
3735,"[[15269, 357, 34]]","[[80.14532470703125, 0.0, 0.0]]"
3736,"[[15269, 357, 34]]","[[209.123779296875, 3.6233484745025635, 0.0]]"
3737,"[[15269, 357, 34]]","[[248.62274169921875, 0.0, 0.0]]"
3738,"[[15269, 357, 34]]","[[150.79342651367188, 0.0, 0.0]]"
3739,"[[15269, 357, 34]]","[[187.05870056152344, 0.0, 0.0]]"
3741,"[[15269, 357, 34]]","[[186.83413696289062, 0.0, 5.13313627243042]]"
3742,"[[15269, 357, 34]]","[[305.644287109375, 0.21774378418922424, 0.0]]"
3743,"[[15269, 357, 34]]","[[183.64321899414062, 0.0, 0.0]]"
3744,"[[15269, 357, 34]]","[[220.9318389892578, 0.0, 0.0]]"
3745,"[[15269, 357, 34]]","[[216.170654296875, 0.18479704856872559, 0.0]]"
3746,"[[15269, 357, 34]]","[[170.12367248535156, 0.0, 0.0]]"
3747,"[[15269, 357, 34]]","[[180.09906005859375, 0.0, 0.0]]"
