Dimension Index,Top-Activating Contexts,Context Activations
15807,"[[15269, 357, 34]]","[[266.7268981933594, 0.0, 0.0]]"
15808,"[[15269, 357, 34]]","[[218.567138671875, 2.3286292552948, 3.3261890411376953]]"
15809,"[[15269, 357, 34]]","[[251.60501098632812, 0.8903376460075378, 0.0]]"
15810,"[[15269, 357, 34]]","[[216.12205505371094, 0.0, 0.0]]"
15811,"[[15269, 357, 34]]","[[302.4077453613281, 0.0, 0.0]]"
15812,"[[15269, 357, 34]]","[[240.76907348632812, 0.0, 0.0]]"
15813,"[[15269, 357, 34]]","[[65.23062133789062, 0.0, 0.0]]"
15814,"[[15269, 357, 34]]","[[209.41481018066406, 0.0, 0.0]]"
15815,"[[15269, 357, 34]]","[[152.03411865234375, 0.0, 0.0]]"
15816,"[[15269, 357, 34]]","[[217.9288787841797, 0.9501329660415649, 0.0]]"
15817,"[[15269, 357, 34]]","[[174.66415405273438, 0.0, 0.0]]"
15818,"[[15269, 357, 34]]","[[234.71859741210938, 0.0, 0.0]]"
15819,"[[15269, 357, 34]]","[[206.036376953125, 0.0, 0.0]]"
15820,"[[15269, 357, 34]]","[[187.19805908203125, 0.0, 0.0]]"
15821,"[[15269, 357, 34]]","[[221.37989807128906, 0.0, 0.0]]"
15822,"[[15269, 357, 34]]","[[233.05987548828125, 0.0, 0.0]]"
15823,"[[15269, 357, 34]]","[[158.5421600341797, 0.0, 0.0]]"
15824,"[[15269, 357, 34]]","[[180.14698791503906, 0.0, 0.0]]"
15825,"[[15269, 357, 34]]","[[220.76522827148438, 0.0, 0.0]]"
15826,"[[15269, 357, 34]]","[[188.92539978027344, 0.0, 0.0]]"
15827,"[[15269, 357, 34]]","[[202.44976806640625, 0.0, 0.0]]"
15828,"[[15269, 357, 34]]","[[191.65841674804688, 0.0, 0.0]]"
15829,"[[15269, 357, 34]]","[[221.4442901611328, 0.0, 0.0]]"
15830,"[[15269, 357, 34]]","[[128.01394653320312, 0.0, 0.0]]"
15831,"[[15269, 357, 34]]","[[256.0032043457031, 0.0, 0.0]]"
15832,"[[15269, 357, 34]]","[[255.117431640625, 0.0, 0.0]]"
15833,"[[15269, 357, 34]]","[[145.8031463623047, 0.0, 0.0]]"
15834,"[[15269, 357, 34]]","[[223.2547607421875, 0.0, 0.0]]"
15835,"[[15269, 357, 34]]","[[194.9178466796875, 0.0, 0.0]]"
15836,"[[15269, 357, 34]]","[[284.2362060546875, 0.43703925609588623, 0.0]]"
15837,"[[15269, 357, 34]]","[[229.7429962158203, 0.0, 0.0]]"
15838,"[[15269, 357, 34]]","[[90.14020538330078, 0.315115749835968, 0.06567027419805527]]"
15839,"[[15269, 357, 34]]","[[188.82652282714844, 0.0, 0.0]]"
15840,"[[15269, 357, 34]]","[[202.26258850097656, 0.0, 0.0]]"
15841,"[[15269, 357, 34]]","[[189.11083984375, 0.7825899124145508, 4.266628265380859]]"
15842,"[[15269, 357, 34]]","[[5.47413969039917, 0.0, 0.0]]"
15843,"[[15269, 357, 34]]","[[51.42658996582031, 0.0, 0.0]]"
15844,"[[15269, 357, 34]]","[[75.56843566894531, 0.0, 0.0]]"
15845,"[[15269, 357, 34]]","[[177.29566955566406, 0.0, 0.0]]"
15846,"[[15269, 357, 34]]","[[157.97760009765625, 0.0, 0.0]]"
15847,"[[15269, 357, 34]]","[[173.88259887695312, 0.0, 2.5224952697753906]]"
15848,"[[15269, 357, 34]]","[[95.46947479248047, 2.090815782546997, 0.0]]"
15849,"[[15269, 357, 34]]","[[179.660400390625, 0.0, 0.0]]"
15850,"[[15269, 357, 34]]","[[261.87725830078125, 0.0, 0.0]]"
15851,"[[15269, 357, 34]]","[[283.20989990234375, 0.0, 0.0]]"
15852,"[[15269, 357, 34]]","[[77.23905944824219, 0.0, 0.0]]"
15853,"[[15269, 357, 34]]","[[231.19972229003906, 0.0, 0.0]]"
15854,"[[15269, 357, 34]]","[[240.5032958984375, 0.0, 0.0]]"
15855,"[[15269, 357, 34]]","[[109.04388427734375, 0.0, 0.0]]"
15856,"[[15269, 357, 34]]","[[79.41608428955078, 0.0, 0.0]]"
15857,"[[15269, 357, 34]]","[[167.744384765625, 0.0, 0.0]]"
15858,"[[15269, 357, 34]]","[[26.550579071044922, 0.0, 0.0]]"
15859,"[[15269, 357, 34]]","[[66.70471954345703, 0.0, 0.0]]"
15860,"[[15269, 357, 34]]","[[208.22479248046875, 0.0, 0.0]]"
15861,"[[15269, 357, 34]]","[[214.52398681640625, 0.0, 0.0]]"
15862,"[[15269, 357, 34]]","[[291.39404296875, 0.0, 0.0]]"
15863,"[[15269, 357, 34]]","[[227.50148010253906, 0.0, 0.0]]"
15864,"[[15269, 357, 34]]","[[165.2357635498047, 0.0, 0.0]]"
15865,"[[15269, 357, 34]]","[[191.20718383789062, 0.0, 0.0]]"
15866,"[[15269, 357, 34]]","[[220.002685546875, 0.0, 0.0]]"
15867,"[[15269, 357, 34]]","[[250.36390686035156, 0.0, 0.0]]"
15869,"[[15269, 357, 34]]","[[171.8958282470703, 0.0, 0.0]]"
15870,"[[15269, 357, 34]]","[[260.04400634765625, 0.0, 2.5157933235168457]]"
15871,"[[15269, 357, 34]]","[[133.11087036132812, 0.0, 0.0]]"
15872,"[[15269, 357, 34]]","[[193.28070068359375, 0.0, 0.0]]"
15873,"[[15269, 357, 34]]","[[281.38323974609375, 0.0, 0.0]]"
15874,"[[15269, 357, 34]]","[[199.37554931640625, 1.6818499565124512, 0.0]]"
15875,"[[15269, 357, 34]]","[[390.47332763671875, 0.0, 5.181299686431885]]"
15876,"[[15269, 357, 34]]","[[158.3026885986328, 0.0, 0.0]]"
15877,"[[15269, 357, 34]]","[[176.6748809814453, 0.0, 0.0]]"
15878,"[[15269, 357, 34]]","[[218.86781311035156, 0.0, 0.0]]"
15879,"[[15269, 357, 34]]","[[188.7975311279297, 0.0, 0.0]]"
15880,"[[15269, 357, 34]]","[[122.45767974853516, 0.0, 0.0]]"
15881,"[[15269, 357, 34]]","[[169.56387329101562, 0.0, 0.0]]"
15882,"[[15269, 357, 34]]","[[174.460205078125, 0.0, 0.0]]"
15883,"[[15269, 357, 34]]","[[185.2330322265625, 0.0, 0.0]]"
15884,"[[15269, 357, 34]]","[[51.99407196044922, 0.0, 0.0]]"
15885,"[[15269, 357, 34]]","[[227.1156768798828, 0.0, 0.0]]"
15886,"[[15269, 357, 34]]","[[170.4462127685547, 0.0, 0.0]]"
15887,"[[15269, 357, 34]]","[[225.8202667236328, 3.377509593963623, 0.0]]"
15888,"[[15269, 357, 34]]","[[166.73190307617188, 0.7759981751441956, 0.0]]"
15889,"[[15269, 357, 34]]","[[168.4423065185547, 0.0, 0.0]]"
15890,"[[15269, 357, 34]]","[[229.1507110595703, 0.24165111780166626, 0.0]]"
15891,"[[15269, 357, 34]]","[[292.2369689941406, 0.0, 0.0]]"
15892,"[[15269, 357, 34]]","[[223.0384979248047, 0.5358254909515381, 0.0]]"
15893,"[[15269, 357, 34]]","[[99.85285949707031, 0.0, 0.0]]"
15894,"[[15269, 357, 34]]","[[190.66246032714844, 0.0, 0.0]]"
15895,"[[15269, 357, 34]]","[[194.67471313476562, 0.0, 0.0]]"
15896,"[[15269, 357, 34]]","[[199.751220703125, 0.36768805980682373, 0.0]]"
15897,"[[15269, 357, 34]]","[[247.5568084716797, 0.0, 0.0]]"
15898,"[[15269, 357, 34]]","[[259.6582336425781, 0.0, 0.0]]"
15899,"[[15269, 357, 34]]","[[90.69498443603516, 0.0, 0.0]]"
15900,"[[15269, 357, 34]]","[[226.71621704101562, 0.0, 0.0]]"
15901,"[[15269, 357, 34]]","[[229.40167236328125, 0.0, 0.0]]"
15902,"[[15269, 357, 34]]","[[196.06910705566406, 0.0, 0.0]]"
15903,"[[15269, 357, 34]]","[[212.60494995117188, 0.0, 0.0]]"
15904,"[[15269, 357, 34]]","[[100.20899200439453, 0.0, 0.0]]"
15905,"[[15269, 357, 34]]","[[306.4765930175781, 0.0, 0.0]]"
15906,"[[15269, 357, 34]]","[[200.09629821777344, 1.4292620420455933, 0.0]]"
15907,"[[15269, 357, 34]]","[[197.32701110839844, 0.0, 0.0]]"
15908,"[[15269, 357, 34]]","[[167.42710876464844, 0.0, 0.0]]"
15909,"[[15269, 357, 34]]","[[239.6046905517578, 0.0, 0.7159864902496338]]"
15910,"[[15269, 357, 34]]","[[117.27679443359375, 0.0, 0.0]]"
15911,"[[15269, 357, 34]]","[[30.006284713745117, 0.0, 0.0]]"
15912,"[[15269, 357, 34]]","[[249.8388214111328, 1.3816728591918945, 0.0]]"
15913,"[[15269, 357, 34]]","[[262.9459228515625, 4.261834621429443, 0.0]]"
15914,"[[15269, 357, 34]]","[[203.2874755859375, 0.0, 0.0]]"
15915,"[[15269, 357, 34]]","[[181.40797424316406, 0.0, 0.0]]"
15916,"[[15269, 357, 34]]","[[204.60223388671875, 0.0, 3.4906625747680664]]"
15917,"[[15269, 357, 34]]","[[165.1766357421875, 1.0564039945602417, 0.0]]"
15918,"[[15269, 357, 34]]","[[203.37376403808594, 0.0, 0.0]]"
15919,"[[15269, 357, 34]]","[[173.80694580078125, 0.0, 0.1788119226694107]]"
15920,"[[15269, 357, 34]]","[[181.4947052001953, 0.0, 0.0]]"
15921,"[[15269, 357, 34]]","[[207.72491455078125, 0.0, 0.0]]"
15922,"[[15269, 357, 34]]","[[198.38575744628906, 1.9040590524673462, 0.0]]"
15923,"[[15269, 357, 34]]","[[59.22932052612305, 0.0, 0.0]]"
15924,"[[15269, 357, 34]]","[[251.44676208496094, 0.0, 0.0]]"
15925,"[[15269, 357, 34]]","[[237.79466247558594, 0.0, 0.0]]"
15926,"[[15269, 357, 34]]","[[185.82948303222656, 0.0, 0.0]]"
15927,"[[15269, 357, 34]]","[[176.26480102539062, 1.2381017208099365, 2.858834743499756]]"
15928,"[[15269, 357, 34]]","[[62.687442779541016, 0.0, 0.0]]"
15929,"[[15269, 357, 34]]","[[233.85104370117188, 0.0, 0.0]]"
15930,"[[15269, 357, 34]]","[[241.3682403564453, 0.0, 0.0]]"
15931,"[[15269, 357, 34]]","[[231.2799072265625, 0.14834488928318024, 0.0]]"
15932,"[[15269, 357, 34]]","[[181.28541564941406, 1.2401924133300781, 0.0]]"
15933,"[[15269, 357, 34]]","[[53.9660530090332, 0.0, 0.0]]"
15934,"[[15269, 357, 34]]","[[179.82212829589844, 2.801269054412842, 0.23273247480392456]]"
15935,"[[15269, 357, 34]]","[[194.4926300048828, 3.304572582244873, 0.0]]"
15936,"[[15269, 357, 34]]","[[181.44793701171875, 0.0, 0.0]]"
15937,"[[15269, 357, 34]]","[[201.60403442382812, 0.0, 0.0]]"
15938,"[[15269, 357, 34]]","[[74.45499420166016, 0.0, 0.0]]"
15939,"[[15269, 357, 34]]","[[323.94818115234375, 0.0, 0.0]]"
15940,"[[15269, 357, 34]]","[[198.0492401123047, 0.0, 0.0]]"
15941,"[[15269, 357, 34]]","[[192.66419982910156, 0.0, 0.0]]"
15942,"[[15269, 357, 34]]","[[56.423545837402344, 0.0, 0.0]]"
15943,"[[15269, 357, 34]]","[[236.53399658203125, 0.8072404265403748, 0.0]]"
15944,"[[15269, 357, 34]]","[[162.34173583984375, 0.0, 0.0]]"
15945,"[[15269, 357, 34]]","[[349.83978271484375, 0.0, 0.0]]"
15946,"[[15269, 357, 34]]","[[230.36639404296875, 0.0, 0.0]]"
15947,"[[15269, 357, 34]]","[[232.2878875732422, 0.0, 0.0]]"
15948,"[[15269, 357, 34]]","[[216.71340942382812, 0.0, 0.0]]"
15950,"[[15269, 357, 34]]","[[178.81773376464844, 0.0, 0.0]]"
15951,"[[15269, 357, 34]]","[[260.20233154296875, 0.4438643753528595, 0.0]]"
15952,"[[15269, 357, 34]]","[[74.96417236328125, 0.0, 0.0]]"
15953,"[[15269, 357, 34]]","[[263.534912109375, 0.0, 0.0]]"
15954,"[[15269, 357, 34]]","[[194.6902313232422, 0.0, 0.0]]"
15955,"[[15269, 357, 34]]","[[147.8805389404297, 0.0, 0.7889026403427124]]"
15956,"[[15269, 357, 34]]","[[101.60066986083984, 0.0, 0.0]]"
15957,"[[15269, 357, 34]]","[[250.56619262695312, 0.0, 0.0]]"
15958,"[[15269, 357, 34]]","[[223.93331909179688, 0.0, 0.0]]"
15959,"[[15269, 357, 34]]","[[218.29869079589844, 2.2360074520111084, 0.0]]"
15960,"[[15269, 357, 34]]","[[101.29557037353516, 0.0, 0.0]]"
15961,"[[15269, 357, 34]]","[[222.34571838378906, 0.0, 0.0]]"
15962,"[[15269, 357, 34]]","[[2.3696541786193848, 0.0, 0.0]]"
15963,"[[15269, 357, 34]]","[[271.50445556640625, 0.0, 0.0]]"
15964,"[[15269, 357, 34]]","[[192.3000946044922, 0.0, 0.0]]"
15965,"[[15269, 357, 34]]","[[195.75991821289062, 0.0, 0.0]]"
15966,"[[15269, 357, 34]]","[[47.371944427490234, 0.0, 0.0]]"
15967,"[[15269, 357, 34]]","[[51.337120056152344, 0.0, 0.0]]"
15968,"[[15269, 357, 34]]","[[173.8422393798828, 0.8021067976951599, 0.0]]"
15969,"[[15269, 357, 34]]","[[223.45834350585938, 0.0, 0.0]]"
15970,"[[15269, 357, 34]]","[[269.14141845703125, 0.0, 0.0]]"
15971,"[[15269, 357, 34]]","[[94.65210723876953, 0.0, 0.0]]"
15972,"[[15269, 357, 34]]","[[60.82688522338867, 0.0, 0.07788532972335815]]"
15973,"[[15269, 357, 34]]","[[187.2093505859375, 0.0, 0.0]]"
15974,"[[15269, 357, 34]]","[[29.93804359436035, 0.0, 0.0]]"
15975,"[[15269, 357, 34]]","[[336.1166076660156, 0.0, 0.0]]"
15976,"[[15269, 357, 34]]","[[97.92870330810547, 0.0, 0.0]]"
15977,"[[15269, 357, 34]]","[[176.97311401367188, 0.35944664478302, 0.0]]"
15978,"[[15269, 357, 34]]","[[220.10543823242188, 0.0, 0.0]]"
15979,"[[15269, 357, 34]]","[[193.84259033203125, 0.0, 0.0]]"
15980,"[[15269, 357, 34]]","[[241.29998779296875, 0.0, 0.0]]"
15981,"[[15269, 357, 34]]","[[214.3013153076172, 0.0, 0.0]]"
15982,"[[15269, 357, 34]]","[[88.56875610351562, 0.0, 0.0]]"
15983,"[[15269, 357, 34]]","[[184.8826904296875, 0.0, 0.0]]"
15984,"[[15269, 357, 34]]","[[261.9913635253906, 5.679679870605469, 0.0]]"
15985,"[[15269, 357, 34]]","[[131.35317993164062, 0.0, 0.0]]"
15986,"[[15269, 357, 34]]","[[207.41033935546875, 0.0, 0.0]]"
15987,"[[15269, 357, 34]]","[[175.78636169433594, 0.0, 0.0]]"
15988,"[[15269, 357, 34]]","[[255.82525634765625, 0.46518486738204956, 0.0]]"
15989,"[[15269, 357, 34]]","[[357.9537048339844, 1.5893049240112305, 0.0]]"
15990,"[[15269, 357, 34]]","[[185.18658447265625, 0.0, 0.0]]"
15991,"[[15269, 357, 34]]","[[114.13004302978516, 0.0, 0.0]]"
15992,"[[15269, 357, 34]]","[[5.154550075531006, 0.0, 0.0]]"
15993,"[[15269, 357, 34]]","[[122.798828125, 0.0, 0.0]]"
15994,"[[15269, 357, 34]]","[[7.502593994140625, 0.0, 0.0]]"
15995,"[[15269, 357, 34]]","[[17.999610900878906, 0.0, 0.0]]"
15996,"[[15269, 357, 34]]","[[216.15252685546875, 0.0, 0.0]]"
15997,"[[15269, 357, 34]]","[[242.89321899414062, 0.0, 0.0]]"
15998,"[[15269, 357, 34]]","[[171.82711791992188, 0.0, 0.0]]"
15999,"[[15269, 357, 34]]","[[208.42587280273438, 0.0, 0.0]]"
16000,"[[15269, 357, 34]]","[[207.73910522460938, 0.0, 0.0]]"
16001,"[[15269, 357, 34]]","[[289.1772766113281, 1.3583238124847412, 0.0]]"
16002,"[[15269, 357, 34]]","[[72.11901092529297, 0.0, 0.0]]"
16003,"[[15269, 357, 34]]","[[63.51911926269531, 0.0, 0.0]]"
16004,"[[15269, 357, 34]]","[[228.97630310058594, 0.0, 0.0]]"
16005,"[[15269, 357, 34]]","[[216.7393035888672, 1.1495254039764404, 4.594004154205322]]"
16006,"[[15269, 357, 34]]","[[106.371826171875, 0.0, 0.0]]"
16007,"[[15269, 357, 34]]","[[241.85464477539062, 0.0, 0.23522071540355682]]"
16008,"[[15269, 357, 34]]","[[255.1941680908203, 0.0, 0.0]]"
16009,"[[15269, 357, 34]]","[[248.24972534179688, 0.0, 0.0]]"
16010,"[[15269, 357, 34]]","[[171.13754272460938, 1.2947542667388916, 0.0]]"
16011,"[[15269, 357, 34]]","[[128.57493591308594, 0.0, 0.0]]"
16012,"[[15269, 357, 34]]","[[213.01734924316406, 0.0, 0.0]]"
16013,"[[15269, 357, 34]]","[[193.6154327392578, 0.0, 0.0]]"
16014,"[[15269, 357, 34]]","[[318.1728820800781, 1.687791109085083, 6.368760108947754]]"
16015,"[[15269, 357, 34]]","[[217.21743774414062, 4.715632438659668, 1.7423961162567139]]"
16016,"[[15269, 357, 34]]","[[223.4085693359375, 1.0182538032531738, 0.0]]"
16017,"[[15269, 357, 34]]","[[324.9497375488281, 0.0, 0.0]]"
16018,"[[15269, 357, 34]]","[[187.255615234375, 0.0, 0.0]]"
16019,"[[15269, 357, 34]]","[[250.89146423339844, 0.0, 0.3090992867946625]]"
16020,"[[15269, 357, 34]]","[[244.58529663085938, 0.45326530933380127, 0.0]]"
16021,"[[15269, 357, 34]]","[[207.5226287841797, 0.0, 0.0]]"
16022,"[[15269, 357, 34]]","[[57.30447006225586, 0.0, 0.0]]"
16023,"[[15269, 357, 34]]","[[167.64920043945312, 0.0, 0.0]]"
16024,"[[15269, 357, 34]]","[[243.86416625976562, 0.0, 0.0]]"
16025,"[[15269, 357, 34]]","[[116.48204040527344, 0.0, 2.076536178588867]]"
16026,"[[15269, 357, 34]]","[[184.44020080566406, 0.0, 0.0]]"
16027,"[[15269, 357, 34]]","[[168.95639038085938, 0.0, 0.0]]"
16028,"[[15269, 357, 34]]","[[218.12010192871094, 0.0, 0.0]]"
16029,"[[15269, 357, 34]]","[[224.71047973632812, 0.0, 0.0]]"
16030,"[[15269, 357, 34]]","[[239.99826049804688, 0.0, 0.0]]"
16031,"[[15269, 357, 34]]","[[208.88148498535156, 0.0, 0.0]]"
16032,"[[15269, 357, 34]]","[[215.85452270507812, 1.915341854095459, 1.2264845371246338]]"
16033,"[[15269, 357, 34]]","[[223.9203643798828, 0.47378620505332947, 1.918724775314331]]"
16034,"[[15269, 357, 34]]","[[238.7324676513672, 0.0, 0.0]]"
16035,"[[15269, 357, 34]]","[[151.6189727783203, 0.0, 0.0]]"
16036,"[[15269, 357, 34]]","[[225.6258087158203, 0.0, 0.0]]"
16037,"[[15269, 357, 34]]","[[214.01858520507812, 6.148405075073242, 2.7466702461242676]]"
16038,"[[15269, 357, 34]]","[[201.0591278076172, 0.0, 0.0]]"
16039,"[[15269, 357, 34]]","[[157.93389892578125, 0.6897066235542297, 0.0]]"
16040,"[[15269, 357, 34]]","[[203.4561004638672, 0.0, 0.0]]"
16041,"[[15269, 357, 34]]","[[209.0928955078125, 4.225134372711182, 0.0]]"
16042,"[[15269, 357, 34]]","[[169.89195251464844, 0.0, 0.0]]"
16043,"[[15269, 357, 34]]","[[164.88250732421875, 0.0, 0.0]]"
16044,"[[15269, 357, 34]]","[[252.0934600830078, 4.248399257659912, 0.0]]"
16045,"[[15269, 357, 34]]","[[259.67022705078125, 0.0, 0.0]]"
16046,"[[15269, 357, 34]]","[[167.73147583007812, 0.0, 0.0]]"
16047,"[[15269, 357, 34]]","[[193.83111572265625, 0.0, 0.0]]"
16048,"[[15269, 357, 34]]","[[123.85136413574219, 0.0, 0.0]]"
16049,"[[15269, 357, 34]]","[[187.97332763671875, 0.0, 0.0]]"
16050,"[[15269, 357, 34]]","[[207.22438049316406, 0.0, 0.0]]"
16051,"[[15269, 357, 34]]","[[174.9982452392578, 0.0, 0.0]]"
16052,"[[15269, 357, 34]]","[[287.8099670410156, 0.0, 0.0]]"
16053,"[[15269, 357, 34]]","[[193.029052734375, 0.0, 0.0]]"
16054,"[[15269, 357, 34]]","[[93.57483673095703, 0.0, 0.0]]"
16055,"[[15269, 357, 34]]","[[208.5509490966797, 0.0, 0.0]]"
16056,"[[15269, 357, 34]]","[[153.6119384765625, 0.0, 0.0]]"
16057,"[[15269, 357, 34]]","[[191.10951232910156, 0.0, 0.0]]"
16058,"[[15269, 357, 34]]","[[61.97364807128906, 1.228461503982544, 0.5409976840019226]]"
16059,"[[15269, 357, 34]]","[[206.7774200439453, 0.0, 0.0]]"
16060,"[[15269, 357, 34]]","[[130.5556640625, 0.0, 0.0]]"
16061,"[[15269, 357, 34]]","[[250.04843139648438, 3.7014598846435547, 0.0]]"
16062,"[[15269, 357, 34]]","[[104.62142944335938, 0.0, 0.0]]"
16063,"[[15269, 357, 34]]","[[206.03677368164062, 0.0, 0.0]]"
16064,"[[15269, 357, 34]]","[[78.44393157958984, 0.0, 0.0]]"
16065,"[[15269, 357, 34]]","[[255.68670654296875, 0.0, 0.0]]"
16066,"[[15269, 357, 34]]","[[220.21371459960938, 0.0, 0.0]]"
16068,"[[15269, 357, 34]]","[[196.4423065185547, 0.0, 0.0]]"
16069,"[[15269, 357, 34]]","[[107.60626983642578, 0.0, 0.0]]"
16070,"[[15269, 357, 34]]","[[114.4552230834961, 0.0, 0.0]]"
16071,"[[15269, 357, 34]]","[[230.31829833984375, 0.0, 0.0]]"
16072,"[[15269, 357, 34]]","[[227.7881317138672, 3.5078608989715576, 1.2106612920761108]]"
16073,"[[15269, 357, 34]]","[[186.57113647460938, 0.0, 0.0]]"
16074,"[[15269, 357, 34]]","[[246.37596130371094, 0.0, 0.0]]"
16075,"[[15269, 357, 34]]","[[303.46142578125, 0.0, 0.0]]"
16076,"[[15269, 357, 34]]","[[161.62620544433594, 0.0, 0.0]]"
16077,"[[15269, 357, 34]]","[[314.0539245605469, 0.0, 0.0]]"
16078,"[[15269, 357, 34]]","[[228.1056671142578, 0.0, 0.0]]"
16079,"[[15269, 357, 34]]","[[143.6894989013672, 0.0, 0.0]]"
16080,"[[15269, 357, 34]]","[[155.87158203125, 0.0, 0.0]]"
16081,"[[15269, 357, 34]]","[[117.39862823486328, 0.0, 0.0]]"
16082,"[[15269, 357, 34]]","[[184.46755981445312, 0.0, 0.0]]"
16083,"[[15269, 357, 34]]","[[233.27813720703125, 0.0, 0.0]]"
16084,"[[15269, 357, 34]]","[[139.20352172851562, 0.0, 0.0]]"
16085,"[[15269, 357, 34]]","[[268.4612731933594, 0.0, 0.0]]"
16086,"[[15269, 357, 34]]","[[247.37338256835938, 0.8397973775863647, 0.0]]"
16087,"[[15269, 357, 34]]","[[271.04833984375, 0.0, 0.0]]"
16088,"[[15269, 357, 34]]","[[63.622920989990234, 0.0, 0.0]]"
16089,"[[15269, 357, 34]]","[[50.75248336791992, 0.0, 0.0]]"
16090,"[[15269, 357, 34]]","[[206.1866455078125, 0.0, 0.0]]"
16091,"[[15269, 357, 34]]","[[193.53018188476562, 3.1228561401367188, 0.0]]"
16092,"[[15269, 357, 34]]","[[214.7051239013672, 0.0, 0.0]]"
16093,"[[15269, 357, 34]]","[[79.35648345947266, 0.0, 0.0]]"
16094,"[[15269, 357, 34]]","[[166.234619140625, 0.0, 0.0]]"
16096,"[[15269, 357, 34]]","[[119.1737060546875, 1.3087661266326904, 0.0]]"
16097,"[[15269, 357, 34]]","[[75.02356719970703, 0.0, 0.0]]"
16098,"[[15269, 357, 34]]","[[6.663492202758789, 0.0, 0.0]]"
16099,"[[15269, 357, 34]]","[[153.47877502441406, 0.0, 0.0]]"
16100,"[[15269, 357, 34]]","[[188.22056579589844, 0.0, 0.0]]"
16101,"[[15269, 357, 34]]","[[165.1441192626953, 0.0, 0.0]]"
16102,"[[15269, 357, 34]]","[[181.6448516845703, 0.0, 0.0]]"
16103,"[[15269, 357, 34]]","[[314.8396911621094, 0.0, 0.0]]"
16104,"[[15269, 357, 34]]","[[55.45457458496094, 0.0, 0.0]]"
16105,"[[15269, 357, 34]]","[[213.5355682373047, 0.0, 0.0]]"
16106,"[[15269, 357, 34]]","[[196.39874267578125, 0.0, 0.0]]"
16107,"[[15269, 357, 34]]","[[215.31251525878906, 0.0, 0.0]]"
16108,"[[15269, 357, 34]]","[[132.81578063964844, 1.680673360824585, 0.0]]"
16109,"[[15269, 357, 34]]","[[296.8266906738281, 0.0, 0.0]]"
16110,"[[15269, 357, 34]]","[[248.19447326660156, 0.0, 0.0]]"
16111,"[[15269, 357, 34]]","[[155.5430145263672, 1.7428163290023804, 0.0]]"
16112,"[[15269, 357, 34]]","[[195.41355895996094, 0.0, 0.0]]"
16113,"[[15269, 357, 34]]","[[215.81253051757812, 0.0, 0.0]]"
16114,"[[15269, 357, 34]]","[[139.7962188720703, 0.0, 0.0]]"
16116,"[[15269, 357, 34]]","[[44.363555908203125, 0.0, 0.0]]"
16117,"[[15269, 357, 34]]","[[196.7384033203125, 0.0, 0.0]]"
16118,"[[15269, 357, 34]]","[[76.26763153076172, 0.0, 0.0]]"
16119,"[[15269, 357, 34]]","[[317.4290466308594, 2.6946191787719727, 0.0]]"
16120,"[[15269, 357, 34]]","[[238.79193115234375, 1.6314092874526978, 0.0]]"
16121,"[[15269, 357, 34]]","[[129.5568389892578, 0.12230274826288223, 0.0]]"
16122,"[[15269, 357, 34]]","[[89.6650619506836, 0.0, 0.0]]"
16123,"[[15269, 357, 34]]","[[382.5016784667969, 0.043434858322143555, 48.56501007080078]]"
16124,"[[15269, 357, 34]]","[[165.0338592529297, 0.0, 0.599032998085022]]"
16125,"[[15269, 357, 34]]","[[11.20824146270752, 0.0, 0.0]]"
16126,"[[15269, 357, 34]]","[[298.98529052734375, 0.0, 0.6761673092842102]]"
16127,"[[15269, 357, 34]]","[[218.0137481689453, 0.0, 0.0]]"
16128,"[[15269, 357, 34]]","[[184.90484619140625, 0.0, 0.0]]"
16129,"[[15269, 357, 34]]","[[188.1907501220703, 1.4188456535339355, 0.0]]"
16130,"[[15269, 357, 34]]","[[239.54673767089844, 0.0, 0.0]]"
16131,"[[15269, 357, 34]]","[[120.23118591308594, 0.0, 0.0]]"
16132,"[[15269, 357, 34]]","[[175.19952392578125, 0.0, 0.0]]"
16133,"[[15269, 357, 34]]","[[239.24354553222656, 0.0, 0.0]]"
16134,"[[15269, 357, 34]]","[[207.37237548828125, 0.0, 0.0]]"
16135,"[[15269, 357, 34]]","[[185.60589599609375, 0.61415034532547, 0.0]]"
16136,"[[15269, 357, 34]]","[[99.64425659179688, 0.0, 0.0]]"
16137,"[[15269, 357, 34]]","[[115.04627990722656, 0.0, 0.0]]"
16138,"[[15269, 357, 34]]","[[185.47265625, 0.0, 0.0]]"
16139,"[[15269, 357, 34]]","[[82.88152313232422, 0.0, 0.0]]"
16140,"[[15269, 357, 34]]","[[255.5087127685547, 0.0, 0.0]]"
16141,"[[15269, 357, 34]]","[[218.76499938964844, 3.9139509201049805, 1.6321139335632324]]"
16142,"[[15269, 357, 34]]","[[184.70736694335938, 0.0, 0.0]]"
16143,"[[15269, 357, 34]]","[[168.90603637695312, 0.0, 0.0]]"
16144,"[[15269, 357, 34]]","[[85.95816802978516, 0.4392043352127075, 0.48341837525367737]]"
16145,"[[15269, 357, 34]]","[[270.0248718261719, 0.0, 0.0]]"
16146,"[[15269, 357, 34]]","[[113.60284423828125, 0.0, 0.0]]"
16147,"[[15269, 357, 34]]","[[75.69429016113281, 0.0, 0.0]]"
16148,"[[15269, 357, 34]]","[[44.7601318359375, 0.0, 0.0]]"
16149,"[[15269, 357, 34]]","[[221.5423126220703, 1.9384585618972778, 0.0]]"
16150,"[[15269, 357, 34]]","[[206.38644409179688, 0.0, 0.0]]"
