Dimension Index,Top-Activating Contexts,Context Activations
9921,"[[15269, 357, 34]]","[[102.17208099365234, 0.0, 0.0]]"
9922,"[[15269, 357, 34]]","[[2.1576266288757324, 0.4264916479587555, 0.5359894633293152]]"
9923,"[[15269, 357, 34]]","[[88.7939453125, 0.0, 0.0]]"
9924,"[[15269, 357, 34]]","[[88.59986114501953, 0.0, 0.0]]"
9925,"[[15269, 357, 34]]","[[96.28020477294922, 0.0, 0.0]]"
9926,"[[15269, 357, 34]]","[[123.28567504882812, 0.0, 0.0]]"
9927,"[[15269, 357, 34]]","[[136.6013641357422, 0.0, 0.4315519332885742]]"
9928,"[[15269, 357, 34]]","[[77.7084732055664, 0.0, 0.0]]"
9929,"[[15269, 357, 34]]","[[157.21792602539062, 2.0835161209106445, 0.0]]"
9932,"[[15269, 357, 34]]","[[205.41888427734375, 0.0, 0.0]]"
9933,"[[15269, 357, 34]]","[[6.102269172668457, 0.18886470794677734, 0.0]]"
9934,"[[15269, 357, 34]]","[[112.74610900878906, 0.0, 0.0]]"
9935,"[[15269, 357, 34]]","[[104.68609619140625, 0.0, 0.0]]"
9936,"[[15269, 357, 34]]","[[168.42591857910156, 0.2291492223739624, 0.0]]"
9937,"[[15269, 357, 34]]","[[178.16029357910156, 0.0, 0.0]]"
9938,"[[15269, 357, 34]]","[[156.00062561035156, 1.7172836065292358, 0.0]]"
9939,"[[15269, 357, 34]]","[[7.890719890594482, 0.6057723164558411, 0.6175320744514465]]"
9940,"[[15269, 357, 34]]","[[119.73096466064453, 0.0, 0.0]]"
9941,"[[15269, 357, 34]]","[[125.65567779541016, 0.0, 0.0]]"
9942,"[[15269, 357, 34]]","[[126.91170501708984, 0.0, 0.0]]"
9943,"[[15269, 357, 34]]","[[165.2849578857422, 0.0, 0.0]]"
9944,"[[15269, 357, 34]]","[[141.4930877685547, 0.0, 0.0]]"
9945,"[[15269, 357, 34]]","[[132.24754333496094, 0.0, 0.0]]"
9946,"[[15269, 357, 34]]","[[151.52723693847656, 0.0, 0.0]]"
9947,"[[15269, 357, 34]]","[[153.76889038085938, 0.0, 0.0]]"
9948,"[[15269, 357, 34]]","[[154.43006896972656, 2.577122688293457, 0.0]]"
9949,"[[15269, 357, 34]]","[[172.9449005126953, 3.012697696685791, 0.0]]"
9950,"[[15269, 357, 34]]","[[194.14962768554688, 0.06861811876296997, 0.0]]"
9951,"[[15269, 357, 34]]","[[11.656899452209473, 0.3308306932449341, 0.1100737452507019]]"
9952,"[[15269, 357, 34]]","[[111.49127960205078, 0.0, 0.0]]"
9953,"[[15269, 357, 34]]","[[214.8209991455078, 0.0, 0.0]]"
9954,"[[15269, 357, 34]]","[[159.20455932617188, 0.0, 0.0]]"
9955,"[[15269, 357, 34]]","[[217.39926147460938, 2.8017592430114746, 4.396764755249023]]"
9956,"[[15269, 357, 34]]","[[115.48957061767578, 0.0, 0.0]]"
9957,"[[15269, 357, 34]]","[[125.51361083984375, 0.3507676422595978, 0.0]]"
9958,"[[15269, 357, 34]]","[[169.58023071289062, 2.3096437454223633, 0.0]]"
9959,"[[15269, 357, 34]]","[[199.12985229492188, 1.4089998006820679, 0.0]]"
9960,"[[15269, 357, 34]]","[[2.241379499435425, 0.3706744909286499, 0.241792693734169]]"
9961,"[[15269, 357, 34]]","[[203.96092224121094, 0.0, 0.0]]"
9962,"[[15269, 357, 34]]","[[100.3956298828125, 0.0, 0.0]]"
9963,"[[15269, 357, 34]]","[[100.57747650146484, 0.0, 0.0]]"
9964,"[[15269, 357, 34]]","[[110.20379638671875, 0.0, 0.0]]"
9965,"[[15269, 357, 34]]","[[163.8162384033203, 2.8278591632843018, 0.0]]"
9966,"[[15269, 357, 34]]","[[145.95864868164062, 0.0, 0.0]]"
9967,"[[15269, 357, 34]]","[[129.7859649658203, 0.0, 0.0]]"
9968,"[[15269, 357, 34]]","[[200.52606201171875, 2.344228506088257, 0.0]]"
9969,"[[15269, 357, 34]]","[[246.1419219970703, 0.0, 0.0]]"
9970,"[[15269, 357, 34]]","[[117.96981811523438, 0.0, 0.0]]"
9971,"[[15269, 357, 34]]","[[117.3027572631836, 0.0, 0.0]]"
9972,"[[15269, 357, 34]]","[[122.45874786376953, 0.0, 0.0]]"
9973,"[[15269, 357, 34]]","[[153.31251525878906, 0.05365273356437683, 0.0]]"
9974,"[[15269, 357, 34]]","[[243.31570434570312, 0.0, 0.0]]"
9975,"[[15269, 357, 34]]","[[75.9713363647461, 0.0, 0.0]]"
9976,"[[15269, 357, 34]]","[[122.25580596923828, 0.0, 0.0]]"
9977,"[[15269, 357, 34]]","[[0.0, 0.04469268023967743, 0.22425881028175354]]"
9978,"[[15269, 357, 34]]","[[1.9462919235229492, 0.0685071274638176, 0.1445106863975525]]"
9979,"[[15269, 357, 34]]","[[102.65518188476562, 0.0, 0.0]]"
9980,"[[15269, 357, 34]]","[[206.182861328125, 0.0, 0.0]]"
9981,"[[15269, 357, 34]]","[[264.29339599609375, 0.0, 0.0]]"
9982,"[[15269, 357, 34]]","[[1.054064393043518, 0.5613217949867249, 0.5586953163146973]]"
9983,"[[15269, 357, 34]]","[[161.0200958251953, 4.784090042114258, 0.0]]"
9984,"[[15269, 357, 34]]","[[153.54991149902344, 4.291645526885986, 4.601122856140137]]"
9985,"[[15269, 357, 34]]","[[147.88265991210938, 0.0, 0.0]]"
9986,"[[15269, 357, 34]]","[[232.4737548828125, 5.649907112121582, 0.0]]"
9987,"[[15269, 357, 34]]","[[157.63441467285156, 0.0, 0.0]]"
9988,"[[15269, 357, 34]]","[[252.0611572265625, 0.0, 0.0]]"
9989,"[[15269, 357, 34]]","[[65.92684173583984, 0.0, 0.0]]"
9990,"[[15269, 357, 34]]","[[122.61536407470703, 0.0, 0.0]]"
9991,"[[15269, 357, 34]]","[[176.781494140625, 2.2684273719787598, 0.0]]"
9992,"[[15269, 357, 34]]","[[162.80079650878906, 2.8673298358917236, 0.0]]"
9993,"[[15269, 357, 34]]","[[137.34893798828125, 0.0, 0.0]]"
9994,"[[15269, 357, 34]]","[[0.0, 0.0, 0.08041656762361526]]"
9995,"[[15269, 357, 34]]","[[66.72456359863281, 0.0, 0.0]]"
9996,"[[15269, 357, 34]]","[[104.42700958251953, 0.0, 0.0]]"
9997,"[[15269, 357, 34]]","[[167.56759643554688, 1.5478532314300537, 0.0]]"
9998,"[[15269, 357, 34]]","[[105.98260498046875, 0.0, 0.0]]"
9999,"[[15269, 357, 34]]","[[0.0, 0.08900216221809387, 0.11792248487472534]]"
10000,"[[15269, 357, 34]]","[[149.5067596435547, 0.494566947221756, 2.6146278381347656]]"
10001,"[[15269, 357, 34]]","[[6.526131629943848, 0.0, 0.0]]"
10002,"[[15269, 357, 34]]","[[76.68765258789062, 0.0, 0.0]]"
10003,"[[15269, 357, 34]]","[[141.63961791992188, 0.0, 0.0]]"
10004,"[[15269, 357, 34]]","[[143.27206420898438, 0.0, 0.0]]"
10005,"[[15269, 357, 34]]","[[175.5841827392578, 0.020472899079322815, 0.5852293372154236]]"
10006,"[[15269, 357, 34]]","[[140.1335906982422, 1.0833102464675903, 0.0]]"
10007,"[[15269, 357, 34]]","[[54.708526611328125, 0.0, 0.0]]"
10008,"[[15269, 357, 34]]","[[173.85687255859375, 1.1472915410995483, 0.0]]"
10009,"[[15269, 357, 34]]","[[367.7701721191406, 8.48580551147461, 4.833980083465576]]"
10010,"[[15269, 357, 34]]","[[8.996257781982422, 0.3099311590194702, 0.42206642031669617]]"
10012,"[[15269, 357, 34]]","[[204.5427703857422, 0.0738968551158905, 0.0]]"
10013,"[[15269, 357, 34]]","[[69.49323272705078, 0.0, 0.0]]"
10014,"[[15269, 357, 34]]","[[153.9222412109375, 0.0, 0.0]]"
10015,"[[15269, 357, 34]]","[[200.5800018310547, 1.7117092609405518, 0.0]]"
10016,"[[15269, 357, 34]]","[[127.8368148803711, 1.4482817649841309, 0.0]]"
10017,"[[15269, 357, 34]]","[[37.98384094238281, 0.0, 0.0]]"
10018,"[[15269, 357, 34]]","[[133.18002319335938, 0.947307288646698, 0.0]]"
10019,"[[15269, 357, 34]]","[[171.41024780273438, 0.8190820217132568, 0.0]]"
10020,"[[15269, 357, 34]]","[[83.8673324584961, 0.0, 0.0]]"
10021,"[[15269, 357, 34]]","[[132.62803649902344, 1.2594375610351562, 0.0]]"
10022,"[[15269, 357, 34]]","[[113.80303192138672, 0.6343799233436584, 0.0]]"
10023,"[[15269, 357, 34]]","[[192.83071899414062, 1.6169317960739136, 0.0]]"
10024,"[[15269, 357, 34]]","[[168.1129608154297, 0.0, 0.0]]"
10025,"[[15269, 357, 34]]","[[135.53759765625, 0.0, 0.0]]"
10026,"[[15269, 357, 34]]","[[168.1033477783203, 4.077042579650879, 2.87929630279541]]"
10027,"[[15269, 357, 34]]","[[0.0, 0.2980159521102905, 0.3531574606895447]]"
10028,"[[15269, 357, 34]]","[[177.32728576660156, 0.0, 0.0]]"
10029,"[[15269, 357, 34]]","[[142.54136657714844, 0.7058822512626648, 0.0]]"
10030,"[[15269, 357, 34]]","[[0.0, 0.43550002574920654, 0.4561130404472351]]"
10031,"[[15269, 357, 34]]","[[103.39375305175781, 0.0, 0.0]]"
10032,"[[15269, 357, 34]]","[[152.0852813720703, 1.3882484436035156, 0.0]]"
10033,"[[15269, 357, 34]]","[[13.48183822631836, 0.42193928360939026, 0.1827656477689743]]"
10034,"[[15269, 357, 34]]","[[208.2016143798828, 0.0, 0.0]]"
10035,"[[15269, 357, 34]]","[[54.034244537353516, 2.3996493816375732, 3.2275969982147217]]"
10036,"[[15269, 357, 34]]","[[182.2642364501953, 0.0, 0.0]]"
10037,"[[15269, 357, 34]]","[[208.64028930664062, 0.0, 0.0]]"
10038,"[[15269, 357, 34]]","[[174.40028381347656, 7.695488452911377, 3.078472852706909]]"
10039,"[[15269, 357, 34]]","[[133.81256103515625, 0.7389423251152039, 0.0]]"
10041,"[[15269, 357, 34]]","[[114.70279693603516, 0.0, 0.0]]"
10042,"[[15269, 357, 34]]","[[95.81220245361328, 0.0, 0.0]]"
10043,"[[15269, 357, 34]]","[[162.5496826171875, 3.9453399181365967, 0.0]]"
10044,"[[15269, 357, 34]]","[[1.8046519756317139, 0.0, 0.0]]"
10045,"[[15269, 357, 34]]","[[23.293472290039062, 0.0, 0.0]]"
10046,"[[15269, 357, 34]]","[[2.6954357624053955, 0.3989945650100708, 0.3818499445915222]]"
10047,"[[15269, 357, 34]]","[[181.47952270507812, 3.7118778228759766, 0.0]]"
10048,"[[15269, 357, 34]]","[[2.9899709224700928, 0.3393295407295227, 0.3450454771518707]]"
10049,"[[15269, 357, 34]]","[[114.46037292480469, 0.0, 0.0]]"
10050,"[[15269, 357, 34]]","[[216.24534606933594, 0.0, 0.0]]"
10051,"[[15269, 357, 34]]","[[128.70530700683594, 0.0, 0.0]]"
10052,"[[15269, 357, 34]]","[[0.0, 0.07000234723091125, 0.15830785036087036]]"
10053,"[[15269, 357, 34]]","[[17.91350746154785, 1.068394422531128, 0.9082378149032593]]"
10054,"[[15269, 357, 34]]","[[142.8900604248047, 0.0, 0.0]]"
10055,"[[15269, 357, 34]]","[[4.489400386810303, 0.33952298760414124, 0.40819650888442993]]"
10056,"[[15269, 357, 34]]","[[203.3883056640625, 5.781607627868652, 0.340609610080719]]"
10057,"[[15269, 357, 34]]","[[147.21621704101562, 0.0, 0.0]]"
10060,"[[15269, 357, 34]]","[[4.6037373542785645, 0.7171990871429443, 0.4552682340145111]]"
10061,"[[15269, 357, 34]]","[[150.45947265625, 0.0, 0.0]]"
10062,"[[15269, 357, 34]]","[[97.86640930175781, 0.0, 0.0]]"
10063,"[[15269, 357, 34]]","[[2.2176554203033447, 0.0, 0.04886347055435181]]"
10064,"[[15269, 357, 34]]","[[130.0791473388672, 3.6474456787109375, 0.0]]"
10065,"[[15269, 357, 34]]","[[139.2039031982422, 0.420382022857666, 0.9846479296684265]]"
10066,"[[15269, 357, 34]]","[[169.82044982910156, 1.146946668624878, 0.0]]"
10067,"[[15269, 357, 34]]","[[170.21986389160156, 4.721712589263916, 0.0]]"
10068,"[[15269, 357, 34]]","[[146.27549743652344, 0.0, 0.0]]"
10069,"[[15269, 357, 34]]","[[155.5172119140625, 2.5862884521484375, 0.0]]"
10070,"[[15269, 357, 34]]","[[0.0, 0.3640902042388916, 0.3664758503437042]]"
10071,"[[15269, 357, 34]]","[[167.5115966796875, 3.154770612716675, 0.0]]"
10072,"[[15269, 357, 34]]","[[0.0, 0.443930447101593, 0.44398781657218933]]"
10073,"[[15269, 357, 34]]","[[203.693359375, 3.204237699508667, 0.0]]"
10074,"[[15269, 357, 34]]","[[133.99569702148438, 0.0, 0.0]]"
10075,"[[15269, 357, 34]]","[[191.978271484375, 0.0, 0.0]]"
10076,"[[15269, 357, 34]]","[[102.35729217529297, 0.0, 0.0]]"
10077,"[[15269, 357, 34]]","[[0.0, 0.1683844029903412, 0.2162342667579651]]"
10078,"[[15269, 357, 34]]","[[108.14897155761719, 1.0461232662200928, 0.0]]"
10079,"[[15269, 357, 34]]","[[155.49925231933594, 0.0, 0.0]]"
10080,"[[15269, 357, 34]]","[[156.2651824951172, 0.0, 0.0]]"
10081,"[[15269, 357, 34]]","[[216.6997528076172, 1.0357131958007812, 0.0]]"
10082,"[[15269, 357, 34]]","[[67.31534576416016, 1.8125742673873901, 0.0]]"
10083,"[[15269, 357, 34]]","[[164.3993377685547, 4.033565044403076, 2.1753292083740234]]"
10084,"[[15269, 357, 34]]","[[143.9866180419922, 0.0, 0.0]]"
10086,"[[15269, 357, 34]]","[[105.80522918701172, 0.06908735632896423, 0.0]]"
10087,"[[15269, 357, 34]]","[[155.2947540283203, 0.45745107531547546, 0.0]]"
10089,"[[15269, 357, 34]]","[[111.93033599853516, 2.1878528594970703, 2.280858278274536]]"
10090,"[[15269, 357, 34]]","[[160.87452697753906, 1.3682029247283936, 4.933468341827393]]"
10091,"[[15269, 357, 34]]","[[141.4209442138672, 0.0, 0.0]]"
10092,"[[15269, 357, 34]]","[[0.0, 0.24885347485542297, 0.41193637251853943]]"
10093,"[[15269, 357, 34]]","[[177.22445678710938, 0.0, 0.0]]"
10094,"[[15269, 357, 34]]","[[4.252557277679443, 0.4711887538433075, 0.5774003267288208]]"
10095,"[[15269, 357, 34]]","[[80.9329605102539, 0.0, 0.0]]"
10096,"[[15269, 357, 34]]","[[157.7250518798828, 0.0, 0.0]]"
10097,"[[15269, 357, 34]]","[[0.0, 0.13424906134605408, 0.1566782295703888]]"
10098,"[[15269, 357, 34]]","[[153.08689880371094, 0.0, 0.0]]"
10099,"[[15269, 357, 34]]","[[96.15464782714844, 0.0, 0.0]]"
10100,"[[15269, 357, 34]]","[[89.58688354492188, 0.8270406723022461, 0.0]]"
10101,"[[15269, 357, 34]]","[[0.0, 1.0035775899887085, 1.0811445713043213]]"
10102,"[[15269, 357, 34]]","[[204.19374084472656, 0.0, 0.0]]"
10104,"[[15269, 357, 34]]","[[82.37284851074219, 2.290517568588257, 0.0]]"
10105,"[[15269, 357, 34]]","[[159.7333221435547, 0.41981592774391174, 0.0]]"
10106,"[[15269, 357, 34]]","[[82.57159423828125, 0.0, 0.0]]"
10107,"[[15269, 357, 34]]","[[194.26385498046875, 0.0, 0.0]]"
10108,"[[15269, 357, 34]]","[[375.5398254394531, 0.06114077568054199, 0.0]]"
10109,"[[15269, 357, 34]]","[[193.4183807373047, 0.0, 0.0]]"
10110,"[[15269, 357, 34]]","[[123.96691131591797, 1.2248730659484863, 0.0]]"
10111,"[[15269, 357, 34]]","[[158.24330139160156, 5.24940299987793, 2.6636297702789307]]"
10112,"[[15269, 357, 34]]","[[0.0, 0.1967155635356903, 0.0]]"
10113,"[[15269, 357, 34]]","[[139.59800720214844, 0.0, 0.0]]"
10114,"[[15269, 357, 34]]","[[0.0, 0.02614389732480049, 0.0]]"
10115,"[[15269, 357, 34]]","[[89.23837280273438, 0.0, 0.0]]"
10116,"[[15269, 357, 34]]","[[174.80091857910156, 0.0, 2.9197607040405273]]"
10117,"[[15269, 357, 34]]","[[3.3740484714508057, 0.5553601980209351, 0.6755325198173523]]"
10118,"[[15269, 357, 34]]","[[76.51923370361328, 0.0, 0.0]]"
10120,"[[15269, 357, 34]]","[[190.41677856445312, 0.0, 0.0]]"
10121,"[[15269, 357, 34]]","[[0.0, 0.26470670104026794, 0.15326586365699768]]"
10122,"[[15269, 357, 34]]","[[84.15119934082031, 0.6152416467666626, 0.0]]"
10123,"[[15269, 357, 34]]","[[184.65472412109375, 1.0547899007797241, 0.0]]"
10124,"[[15269, 357, 34]]","[[194.77880859375, 4.2353291511535645, 0.0]]"
10125,"[[15269, 357, 34]]","[[139.8402099609375, 0.7241377830505371, 0.0]]"
10126,"[[15269, 357, 34]]","[[157.5701904296875, 0.0, 0.0]]"
10127,"[[15269, 357, 34]]","[[119.65216827392578, 2.548471450805664, 1.4453521966934204]]"
10128,"[[15269, 357, 34]]","[[223.38180541992188, 3.920929431915283, 0.0]]"
10129,"[[15269, 357, 34]]","[[160.9477996826172, 0.0, 0.0]]"
10130,"[[15269, 357, 34]]","[[85.09720611572266, 0.0, 0.0]]"
10131,"[[15269, 357, 34]]","[[51.353206634521484, 0.8076632022857666, 0.0]]"
10132,"[[15269, 357, 34]]","[[144.0468292236328, 3.2919251918792725, 0.0]]"
10133,"[[15269, 357, 34]]","[[121.75553131103516, 1.132023811340332, 0.0]]"
10134,"[[15269, 357, 34]]","[[92.49589538574219, 0.0, 0.0]]"
10135,"[[15269, 357, 34]]","[[150.9912109375, 0.0, 0.0]]"
10136,"[[15269, 357, 34]]","[[162.58932495117188, 0.0, 0.0]]"
10137,"[[15269, 357, 34]]","[[195.95118713378906, 0.0, 0.0]]"
10138,"[[15269, 357, 34]]","[[197.0796661376953, 0.0, 0.0]]"
10139,"[[15269, 357, 34]]","[[173.5113525390625, 1.053151249885559, 0.3390922546386719]]"
10140,"[[15269, 357, 34]]","[[164.79306030273438, 0.0, 0.8156737089157104]]"
10141,"[[15269, 357, 34]]","[[166.77406311035156, 0.0, 0.0]]"
10142,"[[15269, 357, 34]]","[[246.36724853515625, 0.0, 0.0]]"
10143,"[[15269, 357, 34]]","[[4.871963024139404, 0.31168311834335327, 0.14387661218643188]]"
10144,"[[15269, 357, 34]]","[[256.4422912597656, 0.0, 0.0]]"
10145,"[[15269, 357, 34]]","[[0.9809899926185608, 0.5789317488670349, 0.5205851793289185]]"
10146,"[[15269, 357, 34]]","[[0.0, 0.21577352285385132, 0.23649384081363678]]"
10147,"[[15269, 357, 34]]","[[228.9720001220703, 0.3577215075492859, 0.0]]"
10148,"[[15269, 357, 34]]","[[45.57986831665039, 0.0, 0.0]]"
10149,"[[15269, 357, 34]]","[[33.65168762207031, 0.0, 0.0]]"
10150,"[[15269, 357, 34]]","[[127.66659545898438, 0.0, 0.0]]"
10151,"[[15269, 357, 34]]","[[214.2644805908203, 2.6005327701568604, 0.0]]"
10152,"[[15269, 357, 34]]","[[78.3488998413086, 0.0, 0.0]]"
10153,"[[15269, 357, 34]]","[[96.97116088867188, 0.0, 0.0]]"
10154,"[[15269, 357, 34]]","[[4.0463128089904785, 0.3925793766975403, 0.33625832200050354]]"
10155,"[[15269, 357, 34]]","[[136.09678649902344, 0.0, 0.0]]"
10156,"[[15269, 357, 34]]","[[185.7391357421875, 0.0, 0.0]]"
10157,"[[15269, 357, 34]]","[[110.9041976928711, 0.0, 0.0]]"
10158,"[[15269, 357, 34]]","[[33.849822998046875, 0.0, 0.0]]"
10159,"[[15269, 357, 34]]","[[129.30621337890625, 0.6895582675933838, 0.0]]"
10160,"[[15269, 357, 34]]","[[121.27943420410156, 0.0, 0.0]]"
10161,"[[15269, 357, 34]]","[[140.0472412109375, 0.0, 0.0]]"
10162,"[[15269, 357, 34]]","[[136.86770629882812, 0.0, 0.0]]"
10163,"[[15269, 357, 34]]","[[146.76307678222656, 1.411063313484192, 0.0]]"
10164,"[[15269, 357, 34]]","[[0.0, 0.5453172326087952, 0.589697003364563]]"
10165,"[[15269, 357, 34]]","[[131.2019805908203, 0.37602683901786804, 0.0]]"
10166,"[[15269, 357, 34]]","[[141.37315368652344, 0.0, 0.0]]"
10167,"[[15269, 357, 34]]","[[152.65673828125, 0.8431496620178223, 0.0]]"
10168,"[[15269, 357, 34]]","[[129.19471740722656, 0.0, 0.0]]"
10169,"[[15269, 357, 34]]","[[0.0, 0.17822572588920593, 0.0]]"
10170,"[[15269, 357, 34]]","[[0.0, 0.3932662904262543, 0.17334043979644775]]"
10171,"[[15269, 357, 34]]","[[191.33494567871094, 0.0, 1.1455966234207153]]"
10172,"[[15269, 357, 34]]","[[145.44775390625, 0.612341582775116, 0.0]]"
10173,"[[15269, 357, 34]]","[[120.66928100585938, 0.0, 0.0]]"
10174,"[[15269, 357, 34]]","[[292.9778747558594, 5.2004828453063965, 0.0]]"
10175,"[[15269, 357, 34]]","[[108.29759979248047, 0.0, 0.0]]"
10176,"[[15269, 357, 34]]","[[207.73019409179688, 1.15329909324646, 0.0]]"
10177,"[[15269, 357, 34]]","[[206.1087188720703, 0.0, 0.0]]"
10178,"[[15269, 357, 34]]","[[0.6383408308029175, 0.16287550330162048, 0.0]]"
10179,"[[15269, 357, 34]]","[[146.107666015625, 2.0829334259033203, 0.9819005131721497]]"
10180,"[[15269, 357, 34]]","[[99.50923156738281, 0.0, 0.0]]"
10181,"[[15269, 357, 34]]","[[97.73777770996094, 0.0, 0.0]]"
10182,"[[15269, 357, 34]]","[[107.95523071289062, 0.0, 0.0]]"
10183,"[[15269, 357, 34]]","[[173.4580078125, 0.0, 0.0]]"
10184,"[[15269, 357, 34]]","[[0.0, 0.35056889057159424, 0.45452332496643066]]"
10185,"[[15269, 357, 34]]","[[130.83251953125, 0.7774068117141724, 0.0]]"
10186,"[[15269, 357, 34]]","[[119.8796615600586, 0.0, 0.0]]"
10187,"[[15269, 357, 34]]","[[150.6125030517578, 1.452537178993225, 0.0]]"
10188,"[[15269, 357, 34]]","[[114.37809753417969, 0.0, 0.0]]"
10189,"[[15269, 357, 34]]","[[108.75432586669922, 0.0, 0.0]]"
10190,"[[15269, 357, 34]]","[[134.61476135253906, 0.0, 0.0]]"
10191,"[[15269, 357, 34]]","[[186.24769592285156, 0.0, 0.0]]"
10192,"[[15269, 357, 34]]","[[285.7454528808594, 4.355554103851318, 1.6324560642242432]]"
10193,"[[15269, 357, 34]]","[[127.00001525878906, 1.709336280822754, 0.0]]"
10194,"[[15269, 357, 34]]","[[184.1728973388672, 0.0, 0.0]]"
10196,"[[15269, 357, 34]]","[[65.67790985107422, 0.0, 0.0]]"
10197,"[[15269, 357, 34]]","[[184.38421630859375, 0.6357076168060303, 0.0]]"
10198,"[[15269, 357, 34]]","[[157.72592163085938, 2.382387638092041, 0.0]]"
10199,"[[15269, 357, 34]]","[[150.28582763671875, 0.0, 0.0]]"
10200,"[[15269, 357, 34]]","[[151.56370544433594, 0.0, 0.0]]"
10201,"[[15269, 357, 34]]","[[171.9938201904297, 0.0, 0.0]]"
10202,"[[15269, 357, 34]]","[[139.6376495361328, 0.0, 0.0]]"
10203,"[[15269, 357, 34]]","[[121.58047485351562, 0.001782059669494629, 0.12334263324737549]]"
10204,"[[15269, 357, 34]]","[[112.8719711303711, 0.0, 0.0]]"
10205,"[[15269, 357, 34]]","[[8.308843612670898, 0.5918164849281311, 0.8541770577430725]]"
10206,"[[15269, 357, 34]]","[[188.03944396972656, 1.5532035827636719, 1.1100966930389404]]"
10207,"[[15269, 357, 34]]","[[0.0, 0.447558730840683, 0.31593430042266846]]"
10208,"[[15269, 357, 34]]","[[142.2344970703125, 2.5713133811950684, 1.8564646244049072]]"
10209,"[[15269, 357, 34]]","[[45.977073669433594, 0.0, 0.0]]"
10210,"[[15269, 357, 34]]","[[110.85767364501953, 0.0, 0.0]]"
10211,"[[15269, 357, 34]]","[[164.9612579345703, 1.1714032888412476, 0.0]]"
10212,"[[15269, 357, 34]]","[[124.90250396728516, 0.0, 0.0]]"
10213,"[[15269, 357, 34]]","[[81.25206756591797, 0.0, 0.0]]"
10214,"[[15269, 357, 34]]","[[166.40650939941406, 4.878917694091797, 0.0]]"
10215,"[[15269, 357, 34]]","[[176.69888305664062, 2.0768232345581055, 0.0]]"
10216,"[[15269, 357, 34]]","[[95.83405303955078, 0.0, 0.0]]"
10217,"[[15269, 357, 34]]","[[160.80758666992188, 0.32948219776153564, 2.6779937744140625]]"
10218,"[[15269, 357, 34]]","[[223.8863525390625, 4.2461090087890625, 0.0]]"
10219,"[[15269, 357, 34]]","[[147.75433349609375, 3.283540964126587, 0.13252751529216766]]"
10220,"[[15269, 357, 34]]","[[95.3149185180664, 0.0, 0.0]]"
10221,"[[15269, 357, 34]]","[[195.33570861816406, 0.0, 0.0]]"
10222,"[[15269, 357, 34]]","[[142.6557159423828, 4.017024993896484, 0.0]]"
10223,"[[15269, 357, 34]]","[[189.9936981201172, 1.53074049949646, 0.0]]"
10224,"[[15269, 357, 34]]","[[8.267451286315918, 0.0, 0.0]]"
10225,"[[15269, 357, 34]]","[[18.44317626953125, 0.7889663577079773, 0.2688242495059967]]"
10226,"[[15269, 357, 34]]","[[7.08988618850708, 0.8116767406463623, 0.6800881028175354]]"
10227,"[[15269, 357, 34]]","[[90.08269500732422, 0.0, 0.0]]"
10228,"[[15269, 357, 34]]","[[279.97259521484375, 1.7306071519851685, 1.3384569883346558]]"
10229,"[[15269, 357, 34]]","[[186.60269165039062, 0.8811960220336914, 0.0]]"
10230,"[[15269, 357, 34]]","[[166.954833984375, 1.491708517074585, 0.0]]"
10231,"[[15269, 357, 34]]","[[3.205188035964966, 0.24829237163066864, 0.410616397857666]]"
10232,"[[15269, 357, 34]]","[[194.5231475830078, 0.0, 0.0]]"
10233,"[[15269, 357, 34]]","[[244.7394256591797, 2.3388419151306152, 0.0]]"
10234,"[[15269, 357, 34]]","[[173.65823364257812, 0.0, 0.0]]"
10235,"[[15269, 357, 34]]","[[167.92367553710938, 0.32198137044906616, 0.0]]"
10236,"[[15269, 357, 34]]","[[143.44541931152344, 0.8022851943969727, 0.0]]"
10237,"[[15269, 357, 34]]","[[125.42569732666016, 0.0, 0.0]]"
10238,"[[15269, 357, 34]]","[[59.264137268066406, 0.0, 0.0]]"
10239,"[[15269, 357, 34]]","[[164.07101440429688, 0.37523722648620605, 0.0]]"
10240,"[[15269, 357, 34]]","[[214.79856872558594, 7.714125156402588, 0.0]]"
10242,"[[15269, 357, 34]]","[[135.69430541992188, 1.8268228769302368, 0.0]]"
10243,"[[15269, 357, 34]]","[[72.78264617919922, 0.0, 0.0]]"
10244,"[[15269, 357, 34]]","[[161.68763732910156, 1.199446678161621, 4.340607166290283]]"
10245,"[[15269, 357, 34]]","[[68.98750305175781, 0.0, 0.0]]"
10246,"[[15269, 357, 34]]","[[100.40027618408203, 0.0, 0.0]]"
10247,"[[15269, 357, 34]]","[[179.66009521484375, 0.2620322108268738, 0.0]]"
10248,"[[15269, 357, 34]]","[[0.4684264659881592, 0.11982185393571854, 0.20447030663490295]]"
10249,"[[15269, 357, 34]]","[[143.99200439453125, 0.0, 0.0]]"
10250,"[[15269, 357, 34]]","[[252.35391235351562, 8.231796264648438, 6.064768314361572]]"
10251,"[[15269, 357, 34]]","[[153.1361541748047, 0.0, 0.0]]"
10252,"[[15269, 357, 34]]","[[165.81234741210938, 0.0, 0.0]]"
10253,"[[15269, 357, 34]]","[[151.05145263671875, 0.14904041588306427, 0.0]]"
10254,"[[15269, 357, 34]]","[[8.442594528198242, 0.08217216283082962, 0.0]]"
10255,"[[15269, 357, 34]]","[[118.57709503173828, 0.0, 0.0]]"
